Formula,Result
- + * 90 28 51 / 81 24,66.62
- - 86 / * 89 37 67 16,69.96
- + + / 83 66 23 11 26,9.26
+ - - / 2 59 84 98 56,-125.97
+ * * 96 56 47 + 28 66,202664.42
+ - * 72 5 * 27 20 11,-8165
+ + / 63 62 4 * 22 26,577
+ + * / 13 89 85 11 33,103.42
- - 2 / 91 62 * 51 82,-4180.95
+ / * 12 51 / 86 67 88,698.72
+ / 72 5 * * 9 41 20,4121
- - 55 / / 63 65 77 96,-41.01
- + / / 34 10 92 25 9,-6.52
- + - 67 68 59 / 11 12,-33
+ * + 99 29 51 * 53 14,819
+ / - + 70 11 90 39 29,49
+ - 99 70 * / 48 63 2,30.87
- - / 6 74 16 / 38 88,-16.29
+ - * / 13 68 66 24 96,71.81
- + + * 28 89 40 77 33,2576
- / * * 36 20 73 12 20,4360.0
+ + + 54 / 86 83 83 26,228.04
+ - 99 * 30 21 / 72 35,-590.94
+ / 28 20 * / 67 78 45,16.5
+ + / 35 29 / 49 19 85,10.79
/ - + 22 76 + 81 61 62,158.67
/ - + 81 64 * 89 10 37,-2260.73
- - * * 29 29 11 84 1,23840
+ - 43 * * 88 75 47 3,310246
+ + - 80 63 25 * 21 57,1202
- * * / 92 49 48 55 5,35147.76
- 54 / * / 79 70 17 22,53.61
- - - 25 49 42 * 20 72,-305
+ / 96 13 / * 46 78 79,20.22
+ - - - 51 66 44 92 43,-77
+ - - * 69 81 63 9 74,2.85
+ + - + 29 4 8 75 3,43
- / / 27 22 51 / 78 88,-0.87
+ + + 22 57 15 * 81 12,2241
- * - * 43 1 40 59 16,78
+ - + 46 92 13 / 47 46,1181.98
- - 44 25 * / 99 5 34,-461.86
+ + - - 86 4 51 12 30,78
- - - 16 34 * 51 3 33,-204
- + + 22 61 59 * 1 79,45
+ 18 / + * 11 83 59 29,79.53
+ + * 36 26 20 / 84 37,957.19
- / / 47 33 48 * 21 76,-1595.97
- / 65 9 * / 14 80 46,-0.83
- + 23 / / 99 90 76 13,93.6
+ * * 88 71 75 * 21 81,470301
+ + + 40 55 14 * 9 90,-701
- / 19 * - 85 53 35 52,-330.5
+ - 18 * 81 59 * 11 42,-6405
- 44 / * * 26 3 42 19,-226.95
- * 74 * * 25 5 87 72,10877
+ - - 13 50 24 / 3 55,19.05
/ * / * 99 77 5 62 76,882.66
+ * / * 1 74 16 25 72,273.62
- + / 44 * 31 70 65 4,2305
* - - 69 5 8 / 45 90,56.5
+ 5 / + / 19 3 8 35,9.11
+ - 69 * 23 80 * 74 99,5555
- * * / 60 4 89 17 76,4777.89
* + + 44 / 51 58 75 69,50.69
+ / / 15 66 72 * 39 48,1872.0
+ - - 3 75 * 20 44 61,-873
- + 74 51 / / 44 19 86,129.97
+ - - 45 / 87 9 73 92,9.33
- + + - 11 53 50 66 2,-26
- + 45 96 * * 78 34 48,-127201
+ + + - 41 96 73 91 32,113
- 50 / * / 88 60 53 29,47.32
- 99 / / * 36 91 21 23,105.78
+ + * - 50 43 21 10 68,12678
+ + + 55 91 17 * 91 32,3075
+ + + + 86 78 16 49 26,683
- + 90 * * 36 48 65 11,18799
- + * 77 87 / 76 88 67,3413.86
+ * * 3 80 / 7 22 22,218.32
- * * 46 95 21 / 17 19,327749.45
/ - / * 49 21 27 94 21,190.19
- - 58 41 / / 43 49 66,16.99
- - 71 94 * / 72 58 28,-34.0
- * / 54 44 91 / 21 54,-90.16
+ - 28 51 * / 20 28 80,55.14
* * / / 15 70 82 66 77,0.0
+ + - 98 * 7 43 82 58,-2643
- - / 96 33 6 * 4 48,-174.55
+ - + 54 / 81 49 57 10,5.35
- 90 / / + 69 42 72 52,90.0
- - / 9 17 / 85 27 19,-15.32
+ - / 14 34 77 / 38 53,-76.11
+ - - 29 57 21 / 49 44,-24.37
+ - - 20 * 58 28 46 30,-2656
- - 76 * / 55 34 69 75,-48.93
+ - / 22 92 * 4 4 49,73.24
+ + / 47 52 / 15 74 77,2520.8
/ / / * 95 69 12 30 4,0.42
* / * / 9 41 5 82 55,0.36
