Formula,Result
-0.9 -0.46 1.0 0.46 0.43 + / - + - 0.81 0.19 -0.33 -0.86 -0.18 - / / /,17.56
-0.49 0.33 0.34 -0.96 -0.7 -0.15 -0.84 0.2 -0.02 0.25 - - - / - * - + +,-6.7
0.72 0.19 + / -0.2 0.55 -0.84 -0.86 0.56 + / / + / -0.11 -0.03 0.96 - +,0.52
-0.01 0.71 0.42 -0.97 -0.29 0.43 -0.86 0.72 + - - - / 0.01 -0.05 + * - /,70.7
-0.9 -0.33 -0.34 -0.37 0.22 0.53 0.43 -0.16 0.28 0.79 - * + * / * + / /,-0.69
0.54 -0.31 0.88 0.93 0.09 0.99 -0.26 + / -0.03 -0.1 0.98 - - - * - / -,2.97
0.36 -0.85 -0.33 0.61 -0.6 0.05 / / / + + / -0.68 -0.66 - / 0.37 -0.46 /,-0.73
0.74 -0.61 0.28 0.7 -0.77 0.66 -0.3 / + * - - / / 0.91 0.76 / * 0.6,0.37
0.38 0.18 -0.07 0.03 -0.11 -0.3 - - - + - * 0.54 0.51 -0.28 0.17 - - /,0.22
-0.74 -0.32 0.98 / / + 0.03 0.0 0.91 0.96 + + - - / 0.34 -0.23 + 0.57,5.79
0.29 0.65 * - -0.46 + / 0.38 -0.39 + 0.21 -0.51 -0.57 -0.41 -0.17 - + * +,-46.55
-0.13 -0.15 -0.58 0.85 -0.72 -0.26 -0.99 -0.8 * / * + / 0.62 0.86 + - / +,-0.06
0.18 -0.86 -0.31 / / + 0.43 + -0.03 0.76 + + 0.82 0.32 -0.9 -0.68 - / *,4.79
-0.58 / 0.7 -0.04 -0.28 0.48 - + -0.27 0.01 0.88 0.96 0.95 / - * + - *,-0.39
-0.82 + -0.04 -0.52 -0.51 / * * -0.13 -0.74 -0.27 / / -0.1 -0.47 0.83 + - *,-0.82
-0.05 0.92 -0.03 - + + 0.23 0.34 0.09 + - -0.72 0.88 0.46 -0.53 / * * +,-1.07
0.69 -0.05 0.32 -0.07 0.48 0.75 -0.3 0.99 -0.99 0.24 + * + + - * * * /,-0.29
0.4 0.21 -1.0 0.69 / + / 0.0 0.17 0.81 -0.57 -0.97 -0.03 / * * - - -,3.55
-0.53 -0.13 / * 0.89 -0.61 0.26 -0.1 0.83 0.93 -0.16 -0.3 * * + * - - -,-0.14
-0.8 -0.56 0.19 -0.52 -0.86 * - - * - * -0.04 -0.96 -0.43 / / -0.39 -0.44 -,5.32
0.55 0.65 -0.17 * - * -0.38 0.64 0.17 -0.49 / + + + 0.7 - -0.65 -0.02 /,0.96
-0.31 0.56 / - -0.29 -0.1 -1.0 0.84 / + * + -0.4 0.35 - * -0.18 -0.76 *,-1.4
-0.7 0.05 0.23 * / / 0.65 0.68 -0.75 -0.27 0.23 / * * / * -0.94 0.2 -,-0.02
0.24 -0.15 -0.39 0.31 - - + / -0.7 0.19 0.94 - / -0.48 0.96 -0.2 / + *,0.66
-0.08 -0.84 0.57 0.11 0.0 -0.26 -0.9 0.26 0.48 0.29 / - * * - + - + +,-0.84
-0.55 * 0.22 0.97 -0.15 -0.77 0.98 - - + + * 0.44 -0.94 / + 0.65 -0.54 -,-1.22
-0.64 0.82 -0.3 -0.84 0.24 -0.58 0.52 - / * / * * + 0.49 + -0.45 / 0.53,-3.39
-0.98 0.57 0.45 - - + 0.52 -0.4 0.19 0.56 0.87 0.84 -0.29 - - + / + /,1.04
-0.05 -0.37 0.74 -0.47 0.26 0.35 -0.18 -0.71 0.03 -0.85 * * - * - - / / +,-1.95
-0.52 -0.42 0.84 -0.78 -0.35 -0.18 / - + + * / -0.98 0.72 0.35 -0.56 - - +,2.05
-0.11 -0.95 -0.4 / + - / 0.87 0.04 / -0.55 0.24 -0.16 0.36 + - + / -0.06,-11.1
