Formula,Result
32 6 51 0 / -12 / + -,-109
38 83 / 36 -16 / - -53 +,-50.92
47 57 + 31 + -77 56 * -,-280
75 -66 61 * + 25 -88 * /,-3476
-28 -56 * 86 * -57 - 92 +,134852
42 55 * 66 - 33 - 96 -,2340
-51 -78 * 68 * 63 - 34 -,149027
87 -84 * -53 + -37 -60 * -,-2150.26
-56 -91 + 46 * -63 / 41 /,2.62
-100 86 + -37 - -82 -62 - -,81.68
70 -91 * -49 / 37 * -77 -,25.14
-92 -92 54 * + 14 -99 + /,-3674
-70 80 + -79 -73 * * 20 -,-5066.12
-64 97 60 / - 54 -31 / /,-67.36
83 -10 / -44 -52 - * -9 +,-82.4
-51 97 / -92 * -17 * -67 +,-889.31
-78 14 / 99 + -55 - -99 +,51.57
-31 78 -39 / - 36 / 99 +,106.0
94 -28 * -42 * 13 / -100 /,-139.7
-43 -15 82 + 21 + 54 - /,-1.26
10 13 + -13 32 -2 - * +,-419
91 -3 -43 / -53 - -88 * -,91.08
-24 -45 - -86 -88 / 68 / +,20.93
-34 19 31 / - 2 72 * +,-3418.61
-93 -53 * 28 - 29 -56 + +,3408
53 -36 / 56 94 -5 * - +,559
-8 23 * -19 -66 57 + / +,198.78
98 45 + 54 -3 -87 - * /,113
-75 6 -16 * -31 * -56 * +,815845
66 -31 - -46 - -73 97 + -,7224
68 -79 + -5 -57 - - 67 +,55.91
-93 32 / -12 -87 * -10 / *,-277.41
20 -40 / 51 -78 75 * * *,-1300.5
84 68 -57 61 / / - -13 -,14.61
-32 -3 / 9 15 * 53 * +,3.79
-24 0 93 + 74 -7 / / -,-162.57
-78 -99 - 0 -90 - + 27 +,52
44 87 * -15 * -13 - 40 +,108309
-75 33 * 38 / 27 -99 / -,-64.36
34 -87 * -78 - 65 31 / -,-2882.1
-34 44 * 88 85 40 * - +,-1508
-28 -7 * -1 / -51 + -96 +,1176.0
97 -45 99 + 56 -25 / - -,94.76
-54 28 / -25 / -36 -24 * -,-863.92
-25 98 - 30 - 43 / 20 +,-90
21 -51 -88 * 98 * + -83 +,417322
-56 89 - 23 + 64 - -76 -,-228
82 92 / 13 78 + 50 + -,-140.11
19 -30 / 45 - 21 -25 * +,-525.01
-96 -73 * -83 80 * + -26 -,-14774
-17 82 -79 * 88 * -56 / -,-2748.14
-92 -97 -9 26 - + + -99 -,144
-62 -14 * 87 -3 / 9 * -,3051.0
-59 -63 / -75 + 47 - 10 +,-59.06
9 4 * -16 53 * + -58 /,-934
-46 92 / -44 -6 -32 + * -,-1672.5
-34 48 / 91 * 14 * -90 /,10.03
-43 -13 + 69 * -25 - -8 -,46
-14 85 / 44 20 * + 94 -,-1734.16
19 52 + 52 + 35 -59 / -,123.59
96 86 * 44 73 79 * * -,245684
-94 42 / 24 - -92 23 / +,-30.24
-99 91 + -24 79 / - 82 -,-65.7
28 39 75 * - 47 -98 + +,-62.52
28 20 - 77 85 * 47 / +,314.26
-55 67 - 23 46 / 28 * +,-243.9
-86 35 / -43 -25 / - 96 -,-79
-96 19 86 * + -24 - -96 +,1409
25 25 / -23 60 * -93 * *,91978.0
4 8 + -64 -35 / -16 / +,12.09
83 50 76 / 86 + - 72 -,7120.61
63 -14 * -81 / 31 + 96 -,67.0
-8 47 1 * -81 / - 84 -,-37.42
-26 -35 * 63 - -45 - -80 -,972
-37 28 21 / - -29 - -48 -,19.67
43 2 * 12 + 51 - 34 -,-3239
64 -94 13 / - -2 -53 / +,-68.73
-70 -67 71 * 79 / 28 * -,-70.48
-11 -100 + -7 -42 * - -20 +,786
37 56 - -89 + 1 * -65 -,35
42 33 -62 / / -35 -79 * -,-2722.51
-21 -87 + -59 30 + + 39 -,-148.97
99 -44 -22 48 - -11 - * +,2813
-93 19 - 78 -80 -42 / + -,-135.9
-50 -33 -46 + 75 - -5 + *,7950
-26 99 -93 63 + 2 - + -,-93
-26 -86 -74 * -31 * 4 + +,-991778
-90 -14 -66 6 66 / + * +,-79.91
57 15 / 23 / -21 * -49 +,-46.53
-73 98 -91 + 7 -9 - - *,657
43 -11 / -88 + -90 + 0 *,-0.0
19 -34 * 93 -2 / - -55 /,-23.5
-41 15 / -15 / -16 * 45 /,233.6
45 69 -30 -98 + -94 / - +,112.83
-65 -20 * -21 -89 28 / * -,5523.25
-50 93 * -26 -81 / -99 + -,-4551.32
-100 -1 / -8 47 * -90 / -,47.36
-76 34 -19 / 71 - * -92 -,4188
-90 -12 / 35 + 15 42 * +,42.5
79 33 + 27 -90 6 * / -,-31.11
