Formula,Result
--+-813^-672-294-376,-813-67-235^+-294-432-
-++^865107901-299600,-7292^901+-299+600-
-+^-7291/964842-91,-729-137^964842/--91-
+791-*/-7-157272-579,468-7-157/272*-579/+
+-^-8421^7202672,-8421/-2672^-672-
//-584946-810/-73232,937-493*810-73232/-/
+/-816637/-699^7411,-505637/7897411^/+
++/-761663^922848,103663+922^+848^
--//394-384134-286836,798-384^134*-286-135-
-^514^-3051/9711,514-3051^-9711--
+^-502-671**-889451230,9012^872451*488*+
/+*-946-288--781343-308,-946-288/-781343-+-308-
+305+*-181^348530-414,305-1815661**-414-+
/**21894842^8831,240-566*-758*8831^/
-^/-590-452/770-844,-590-45/2^-347-844/-
-++700-93+6022585,700-93+602258++5-
//*-146-357247^6422,777-357*247/-932^/
-+*-752^9131-818-271,-752554587^*-818+-271-
+++180-562^-7722636,180-98+-7722^*636+
-**/-116-649-942370-175,46-649/-888*370*-175-
*--839-539**613534601,-135-539-613534/601*+
///628500128-896-15,-183-174/128/-365-15//
--349//*-49052-659792,112-49052*-659/792*-
++-464/-659-714*-71552,-464-659933/+-71552*+
*/*587850-356^-766370,587-294*-356/-361370//
-775/*565565^5362,775565-498*5362^/-
++-237-754446*-169872,237278-446+-169653*-
+-^7971*-227900-132,7971^-227900/+-132+
+--987/730-640^4031,-987730-640^^4031^-
+-^642-403/-11132-920,642477*-11132/--920+
--^-7062^-132-769,-7062^-13-577^-369-
++/-28430-48*-568-64,-28430/-48+-568-334*-
--+-321/96654-392883,-79596840/+-392*883-
*/-32-670*-888*524-186,-32917/-813-70-186**+
*871+^-9062-239-710,-857-906272^-978-710-+-
---503^-592^-4142431,-503-592-414-717^*^-426-
-+/410639/-73-883677,410639/-73-883/+677-
+--^-6082-160-172-568,-6082^-160-174--568+
-*--132^-9532-691-727,-1321652/--691--727-
++--464-129169/700632,-464-129-169*146632/+
^-^-9421618-285301,-9421^514-285301--
-^1102^*-4027814,-477-17^-402781*4/-
-205^-153*-312^9452,205-153-312-6682^*/-
--26*669398/-5132,26875398*--5972^-
++**18-465769-714-306,18-465*-557*-714+-306+
++^-5752*829886-330,-5752*829886*+-330+
+^/777-435-615*605-449,77771/-615-605-449*+
++/-872623-258^-2101,-872623/-258+-2101^^
-/*876191^3972584,876191*-92859^+584-
^-^-701^-7982523873,-701-7982^/523-12-
+++824-922^-6062-546,-80480+-6062^+-546+
+717++-350^148-4-859,717-3501482^+818++
^//234-597^-3171-111,234-597/3601^/-111-
-*^-5941603+-919-137,-5941^946+-919-137+-
-*/100210-319/3749,100210/-319/445797/+
^^-5911/713^8171,-5241^7138171^/^
-^^-8701-499^-9392,-870600^-499^-9392^+
--*322-813^190-132698,469-813*-2111--950-
-/97-288*53+-470-68,-667-288/53-932-745/*+
-/-180^-8552*197-692,-180-4372^-197-692*/
/--612^6231^7991,-2836231^--1051^-
/***-1254259-978-202,-125425*9*-167*5-
+/-135^76819/2732,-1357681^/2732++
+^171826/13^-582,1711^13-582^/+
--/672550^-3071768,6721^-3071^-768^
-+989630*143--330-365,989-987^143664-365**-
-++11248*805-645-57,362248+510-645*+-33-
-^-701^8862*-435-661,-70122976^/-435-661*+
--350*/*-293148205-437,971-293148/205/721*-
+-320*-255++953-899-712,-320-255953-325+-712+/+
++-895925/*839682-418,-895925+-224-896^-145/+
+--93687*/-423-766237,-93687--423-766/237/+
++-133*556804*70-217,-133556804/+70-217^+
--998/**653-217-137370,-998-845-217/-137+370/-
//590-988*580*-558178,590-988/580-219178**+
^*-811^5632--433-245,-8115632^*-433-245-+
-/731^-7622+5361,731-7622^/869-989^-
++--745*-244764-95,-745-244*-764-217*
^++^-9491685-855838,3611^685+-855+838+
+-315*78/^-1352-579,-31578-1352^-579+*+
--/-199-40389*-593114,-199-40/389--593114*-
+-^7032223*921-176,703669^223-921-176*+
+*345^8702^697-640,3458702^*-7031^-
//*/-97-665964451809,-512-665/964*805/809/
+-^-430-316-430--865594,-4301/-430--865594*+
-+*1071-93/49-833,107-869^-228+49-833/-
+-456-641^89211,-444-663892+*-11+
-+-^-4011166175284,-4011^166-175+284-
+^201-959-^-191832,258-543^-191^329-+
/-850+898--894^-536719,-850898-894-536719*-+/
^^-8262*457^-940417,-8262^457-9401^^+
+/-5651/-619+851-383,-565-945^533851-383+/*
+^5862--60+-818231,-7042^552-916231+-+
--196547+*-367651-610,196547--367651*-610--
+^-9441-^1951-74,-944-736^1951^-74++
^--19^3602/55-122,-6793602^+55-122/-
-++980-354^6651179,980312+-4141^+179-
+515*/*296-504387-186,515296-504*-798/-186*+
-*-382^-3712*-910-966,-382-3712^*-910-966*-
