Formula,Result
56.63+-21.68/21.86/23.64/-96.41/-86.06/-62.89/79.08**2-35.88,35.88/-62.89-86.06-96.4123.6421.86-21.68*+^/////-^2
-81.37/(31.67*-81.36)/42.67*(-6.58*69.38*79.74+57.16)*-98.53*-87.2,-87.2-98.5342.67-81.37-/-81.3631.67***57.1679.7469.38-6.58/*+*
-5.32/-47.92-21.03*82.36**2-6.82/39.21+-89.13**2--81.22,-81.22-89.1339.216.8282.3621.03-47.92-5.32/-*-^2/++^2
83.23**1+3.73/(-6.83**2-75.65**2--61.24)/72.75/20.77,20.7772.753.7383.23+^1//+75.65-6.83-^2-^2/
-15.87*72.11-(-64.32-33.56*73.15*-15.4/-82.91)**1--50.03**1,-50.0372.11-15.87*--^-82.91-15.473.1533.56-64.32-**/1^47.21
-91.74*46.9**2-27.75**1+94.93-29.73+(53.29/63.39+22.94),29.7394.9327.7546.9-91.74*-^2+^1-+22.9463.3953.29/+
-53.39+7.07+-24.03--37.49**2-18.46**2-12.87-(-10.72*-87.26),12.8718.46-37.49-24.037.07-+++-^2-^2--87.26-10.72*
47.68/56.09*82.53-0.72*45.16-(-24.57+57.11*-95.09/-10.91*-19.81),45.160.72^56.0947.68/*-*^-19.81-10.91-95.0957.11-24.57+*/*
-78.59+67.65**2--79.62--87.28*-56.06*16.16-(-2.47*(-0.28**2)),16.16-56.06/-79.6267.65-78.59++^2-**--2.47**^2
-83.33**1--57.67-(43.19+6.07+-18.26/42.34)**1+34.42+-3.86,-3.8634.42-57.67-83.33+^1+-^42.34-18.266.07*++/1+
-49.64*-29.39/2.37+-56.14-24.63/-32.49**1--53.06*-27.53**2,-27.53+-32.4924.63-56.142.37-29.39-49.64*/+-/-^1*^10.07
76.39*38.79/-52.11/-20.04+-61.35/(4.96/-91.4+37.71)/-24.48*-13.09,-13.09-24.48-61.35-20.04-52.1138.7976.39*//+//37.71-91.44.96/+*
-50.38--40.91*-90.07-35.23**1--56.34--76.91*59.88--31.15**1,-31.15/-76.91-56.3435.23-90.07-40.91-50.38-*--^1-*-^1
(22.1*(82.47--68.38--42.85**2-55.57-26.46/-23.76/60.3-80.65)),22.1*80.6560.3/26.4655.57-42.85-68.3882.47---^2-//-
-86.02**1+8.39*31.82*46.2+(91.21+25.34-(82.99**2--8.25)),46.231.828.39++^1**+25.3491.21+--8.2582.99-^82.4
-86.99-55.67**2+-58.5/-46.97**1--5.46+(-40.53+(-41.36/-33.6)),-5.46-46.97-58.555.67-86.99-+^2/-^1/-40.53+-33.6-41.36/
77.25/-27.7**2--25.67/-31.9*9.84--40.95+73.41*12.83**1,12.8373.41-40.959.84-31.9-25.67-27.777.25//^2/*-+*^1
89.9*72.64+-51.45*-76.87+-45.39*(37.18/97.17/-46.34*-24.33)**2,-45.39-76.87-51.4572.64^*+*++^-24.33-46.3497.1737.18//*2
-53.34**2--17.63/(-96.73+-39.83**1+-97.17+5.87-40.91+-68.06),-17.63-53.34-^2/-68.0640.915.87-97.17-39.83-96.73++^1+-+
(32.17**2+-19.72)-6.05**1-29.22/34.19+69.6**1--88.88,-88.8869.6^29.226.05--19.7232.17+^30.59-^1/+-^1
37.15**2-32.86**2-75.32+-22.76+-9.96+52.62**2+-82.1,-82.152.62-9.96-22.7675.3232.8637.15-^2-^72.51++++^2
-80.44**2+(-0.25-62.87/(-39.11--3.51--4.07/-6.55)*76.44*21.59),-80.44+^2^76.4462.87-0.25-*/-6.55-4.07-3.51-39.11--**
60.68/8.07*-30.77/-93.61+-14.71**1-14.7/49.07+(-88.99/22.09),49.0714.7-14.71-93.61-30.778.0760.68/*/+-^1/-22.09-88.99/
50.35--76.71--40.44--52.4+22.34*(-1.95*42.77/49.63/64.61/(-57.18)),22.34-52.4-40.44-76.7150.35---+*64.6149.6342.77-1.95*/-/-57.18
19.81-(-16.05--97.13-23.62**1-14.25**1--53.66--86.43)/85.98,85.9819.81-/-86.43-53.6614.2523.62-97.13-16.05--+^1-^1-
(-76.5-(49.19/-45.09/88.08/94.29-29.77**2+-14.33+-89.43-41.8)),-76.5-41.8-89.43-14.3329.77-88.08-45.0949.19///-+^2+-
-59.42/29.06*-53.43*-98.44*69.12-14.52*-78.18+-92.09**2+-20.73,-20.73-92.09^*69.12-98.44-53.4329.06-59.42/***-+++^2
-36.98*(-48.62--31.26**1+-91.61+-74.29**2-34.49)**1-(-56.63),-36.98-*^34.49-74.29-91.61-31.26-48.62-+^1+-^21-56.63
18.11*13.41--50.83**2--82.98+-4.23**2-(-12.69-92.59--52.46),-4.23-82.98-50.8313.4118.11*--+2+-^2+92.59-12.69-+
-1.95**2--53.94+-11.41/(49.77-55.3)*(6.49-15.84**1-11.33),-11.41-53.94-1.95-^2+*/55.349.77-11.3315.846.49--^-51.36
15.33*32.11**1--28.03/-50.82-51.32*88.65-(63.71/-92.53+-25.39),^51.32-50.82-28.0332.1115.33*-^1/-*--25.39-92.5363.71/+
-97.53/-24.76**1+17.82+-59.36/71.29--31.17/17.51/(61.21**2),17.51-31.1771.29-59.3617.82-24.76-97.53/+^1+/-//61.21^2
7.7**2--39.58+(-42.03*(88.88**1+45.53*(94.21/19.53*-62.82))),-39.587.7-^2+-42.03*45.53/+^1*-62.8219.5394.21/*
-38.99*70.38*-63.96*-31.5/-53.22--15.96-3.3/(48.26*0.6+-59.25),3.3-15.96-53.22-31.5-63.9670.38-38.99***/--/-59.250.648.26*+
25.27**1--26.73**2+-2.57*-71.64*(-44.13+71.18-(-7.15+19.35)),-71.64-2.57-26.73*-^1+^2**71.18-44.13+-19.35-7.15+
-84.57--91.25-(33.38*-75.69--48.64/22.6)+81.55**2--45.11**1,-45.1181.55-91.25-84.57-+-22.6-48.64-75.6933.38*-/-^2^1
-41.19*-51.81**1-(-47.55**2+-70.52**2-(-9.65+-2.18*-11.7)),-51.81-41.19*-^1-70.52-47.55^^2-^2-11.7-2.18-9.65+*
81.97+-29.53**2--31.34/-58.26/-7.05**2+-46.35-22.54/(63.51),22.54-46.35-7.05-58.26-31.34/-+-^2//+^2-/63.51
(96.42*-32.58*67.74**1+67.18-35.26)/45.28+(-89.27*84.91/45.24),45.28-35.2667.18--32.5896.42**+^1-+45.2484.91-89.27*/
9.95+42.43--52.86/72.45**1+-58.39--61.94/-35.99*-26.31+-98.76,-98.76-26.31-35.99-61.94-58.3972.45^42.43-+*/+^1-/*+
-24.49--66.85*-66.55+-95.22+49.14--45.21+-76.52+(-96.45-80.56+67.98),-76.52-45.2149.14-95.22-66.55-66.85-24.49-*++-++67.9880.56-96.45-+
77.61/-60.43/33.34**1--88.87+-88.88-1.81+(55.33**2+-28.56),1.81-88.88-88.8733.34-60.4377.61//-^1+*+-28.5655.33+^2
