Formula,Result
-92.67+-11.4742.393.58-^2++20.31-11.0362.9897.5211.586.9455.96*--^2/+**-24.34-48.97*,2^-93.58+42.3*55.96-86.942^-11.5/97.52+62.98*-11.03*-48.97-24.34*20.31+-11.47+-92.67
96.72-57.5954.0587.1291.5812.5195.43-7.52+^1/*+-^1-*-9.92-68.8471.79+++^2^2,1^++/95.43*12.51+91.581^-87.12/71.79+-68.84-9.92*-54.052^+-57.592^96.72
21.11-31.9-66.18-41.0695.31-84.5360.48-72.85*+---/+//*52.76-36.4214.42-11.32-64.3+/++^1,+5.93--72.85-*--84.53/95.31+-41.06/-66.18+-31.9*-64.3+-11.32+14.421^+-36.4252.76*21.11
90.8663.78-^1*-53.83*-73.77-87.9890.84-43.5-92.96-71.83-+-++--43.22-6.07+-+-22.2156.96+1,1^-^--71.83+-92.96--43.5+90.84+56.96*1^-+-6.07-43.22-+-87.98-73.77*-53.83*90.86
-44.2784.8976.4267.8873.85*/---^181.912.45-15.12-46.24+-30.55+^2+/-/*2.05^1,*73.85/67.88-76.42-84.891^2^+-30.55+64.18/-46.24--15.12/12.451^^+81.9--44.27
44.47-5.84-81.97-70.41-72.32-59.64+*-58.68-19.73-16.7-89.89//+--^2-*--37.88-52.6368.7249.27-/-,/-89.89/-16.7+-19.73-58.68*+-59.64--72.322^--70.41--81.97*-5.84-49.27/68.72--52.63-37.88-44.47
52.5963.06-21.27-41.41-14.1549.9281.5530.6793.58-37.26+^77.27-56.58/2-*-^2-/1+++--,/-56.5877.272^+--37.26*93.582^-30.671^-*+49.92+-14.15+-41.41--21.27-63.0652.59
/-91.279.47-45.526.2925.998.81-21.0751.1+^2+^1-+^2-^2+/+--10.8544.8*,2^+51.11^+-21.07-98.812^+25.92^-26.29+-45.5/-+-91.2*44.8-10.85--67.36
56.82-76.55/*-62.9798.0614.76-+^1-5.97-44.9354.6-59.84-93.2944.0163.94//**-^2*-^1,-14.761^+98.06-62.97/63.94/44.01*-/-59.842^-54.6*-44.93-5.97*/1^--76.5556.82
-35.59+-25.53-79.48-34.24-93.38**+^1*63.56-52.53-28.42-10.122.24-12.58--^1--^2*--23.71,--93.38**1^*-12.581^-2.24--10.122^--28.42*-52.5363.56*+-79.48-23.71--25.53+-35.59
12.5226.1973.9590.8553.6285.1136.67-39.233.9576.8-48.6740.65-81.76//+++-/+^1-^-94.61*-/,/-81.76/40.65+-48.67+76.8+33.95--39.2/36.671^+85.111^-53.62*90.85-73.95/26.19^
-32.0861.69-8.43-70.84-***69.55*-22.52-^163.5367.3534.6427.5581.25*/^1+*-76.7639.98-*,--70.84*-8.43/61.691^*81.251^+27.55-39.98-76.76*+34.64*67.3563.53--22.52*69.55*-32.08
-92.0-99.89*-14.056.451.5856.67*-*--*/23.72-85.3820.4244.19-5.98-69.96-56.19/--++*-9.07,*56.67-1.58^56.45--14.0-33.52*-99.89/-56.19--69.96--5.98+44.19+20.42-9.07*85.38-23.72/-92.0
10.44+-15.2148.8489.5538.0994.4621.92/+*++--63.34-88.79-86.6988.0921.9215.89-16.2765.0+-+++--,/21.92+94.46*38.09/89.55+48.84+65.0--16.27+15.89+21.92*88.09--86.69--88.79-63.34--15.21+10.44
-81.9766.35-16.58-96.6845.1986.88-75.43-55.65-81.3862.9213.626.07++++^1*++--^1**-25.81,+26.07+13.6+62.921^+-81.38*-55.65+-75.43+86.88-45.191^--96.68*-16.58*66.3525.81--81.97
-10.8657.1181.63-62.64---63.8596.03/+/68.64-10.12-14.38-25.63-4.74-80.88-93.1547.53*/-^2--/-,--62.64/96.0363.85---+57.11*47.53/-93.152^--80.88*-4.74--25.63/*--10.1268.64/-10.86
-67.9-46.2-19.9696.6-23.0377.166.2978.47-92.54*-+^1//+-^2+^2*+-47.17+/65.26,*-92.54/78.471^+66.29/77.1/-23.03+96.62^--19.962^+-46.2+-47.1765.26/-4.0/-67.9
97.6765.827.71-16.53++/2/+-^227.23-51.62-0.18-^2+/44.3+97.41+--20.2962.59/,+-16.532^+27.71/65.82^2^--0.18+97.41*-20.8944.3/+-51.6227.23-/62.59-20.29+97.67
10.82-71.24+++^-94.1653.23-14.3947.8365.63--^2++-64.5841.16-66.32-89.45-59.44-**+^2,+71.24+-32.151^*65.632^-47.83+-14.39--59.44*-89.45*-66.322^++-64.58+53.23+10.82
-86.5838.36-16.9330.2628.59^-16.9188.415.41-75.83-56.6-44.62-98.41/*++^2-^2+/-+*+-,/-98.41*-+-56.6-16.4^+-75.832^-15.41+88.4/-16.91--94.25+28.59*30.26/-16.93-38.36-86.58
+78.5936.16-31.78-*/--20.14-3.22-39.692.2290.01+--87.9775.96-12.48*-^1+-^2-^2,--31.78*36.16/78.59*-12.481^-75.96-87.97-+90.01*2.222^--39.692^--3.22-20.14-56.55
69.41-61.77-36.52-30.8562.44-61.16-40.188.4679.0-79.39-6.2359.66/*/+/2+--^1+-+/^1,/59.66*-6.23/-79.392^+79.0+88.46^-40.11^--61.16+62.44--30.85+-36.52/-61.771^69.41
75.03*92.2112.59+^2-^2-+89.44-12.86*/-87.87-82.95-^1/-16.43-15.140.6672.65**-,2^+12.592^-92.21-46.861^+-82.95-87.87/*-12.86*72.65*0.66+-15.14*/89.44+75.03
51.13-8.97+57.5794.26-57.04-66.7690.16-65.5-^1+-^1++^2*+//-98.7948.99+-+,1^--65.5+90.161^--66.76+-57.042^+94.26-57.57+84.06/-8.97-42.3+48.99//51.13
78.14-40.1910.54*81.6316.43-26.7532.946.21-15.03.6813.57**--+^1+/+^2*+^2*,*13.57*3.68--15.0-46.211^+32.9+-26.75/16.4356.84^+81.63*-36.852^+10.54*-40.1978.14
55.19-55.82-50.3457.43-46.78-75.7215.8916.19+/-+80.0436.16-36.7851.63-^1*^+^1*+*1/,+16.19/15.891^-51.63*-36.78-36.1680.04+--75.72-50.06^++*57.431^+-50.34/-55.8255.19
35.77-77.97-56.28*+^69.47+83.34*14.8662.18*-^248.14-3.08-^2/-95.7554.14-56.86-90.55*/+,*-56.281^+-77.97*62.182^2^*-3.08*-90.55/-56.86+54.14-95.75/48.14-14.86*83.34+35.77
/96.5710.01+^-43.1240.08^-84.374.3*-++^1-58.9776.86-+1-^1-^2^1,*4.3--84.371^*76.86*++-35.92+40.08-43.121^+-28.82^-10.012^-96.571^-66.71
27.4156.2298.23-48.0-11.44-37.38*-+-^2+-^-8.92-10.61-18.56-95.536.41+-+^1*2^2,*-37.38--11.44*-48.02^-98.23+6.41--95.531^+-18.56*-10.61-8.922^-+56.222^27.41
30.75-29.71-71.3472.63-24.4-26.9124.155.11-75.16/+^2-//+-+^2-^184.4111.81-^1,/-75.162^+55.11-24.1/-26.91/-24.4-72.63--71.342^+-29.711^-86.07^-11.8184.41-30.75
69.34-28.17-16.3740.21-42.9812.87-61.2-8.32^94.16-97.29-*-56.64^55.11**-+/+*+-^2**,*55.11-10.58-56.64*--97.29-94.16+36.0/-8.32+-61.2*12.87+-42.982^-40.21*-16.37*-28.1769.34
-44.628.2466.4838.58**-^1/-82.3990.27-88.5610.0640.72-91.68/*++90.49-78.91+-+-9.2^2,+38.58*66.481^-28.24/-91.68*40.72+-78.9190.49++10.06--88.56+90.272^9.2--82.39+-44.6
-96.41-71.63-40.78--^2-^1-51.44-18.314.28-71.7-22.5940.34-79.16-/*75.7178.01*+-/***,--40.782^/-71.631^*78.01+75.7113.81/--79.16-40.34/-22.59*-71.7*14.28*-18.3-51.44--96.41
