Formula,Result
/-655.74897.61+-486.79*286.01593.91,593.91+486.79+897.61-/-*
1^^-368.95*-664.38/318.83-,-499.73318.83-664.38--^1*+
75.19^+-36.032--833.56744.83,744.83833.56++^1--2
*-104.44*266.85/-671.51/^724.01,724.01-787.65-671.51266.85-104.44+*/-
1^/-627.2784.68+426.39--560.55,-560.55^^1426.39-627.2/+/
+193.06--/784.53-553.88*505.45,505.45-53.5193.06+-*-784.53/
--816.37/73.24--445.22^-289.25,+-905.8773.24-816.37-/-^1
1^+737.61/159.58-375.38190.11,190.11375.38159.58737.61+^1/-
/-22.62+958.37^-847.5/-753.55-794.51,-794.51-753.55-847.5958.37+/*+/
1^2^+-110.17990.18+-216.1,-216.1+^1990.18-110.17+^521.73
/-9.15--738.75/-842.17//979.08,979.08^-842.17-738.75-9.15/-/-
+284.262^+918.59-9.381.24,81.249.3+284.26+^^2-
+521.89+562.58/-268.58+*/,-233.23317.69-562.58521.89++/+
+/*-571.23+-546.9/-724.65-593.68,-593.68-724.65+-571.23459.16+*-/
/-92.09++796.03--798.29--947.44,-947.44-92.09/-/-796.03385.25+
-97.651^-^460.0^-615.26,-615.26894.1897.65--^1*1
*990.86+*-967.39--619.53*-124.55,-124.55990.86*+-619.53--967.39^+
+-645.59--900.48--683.542^458.75,+-683.54-900.48-645.59+--+2
328.85^--64.07-423.83-217.49/63.43,63.43423.83-64.07-^1+/-217.49
-604.92*/-459.94*-689.5401.2,401.2-689.5459.94-579.89604.92-^-*
+-240.87-685.84/-//-363.31-196.89,-196.89-363.31+-/-685.84^-/
--594.942^966.41+240.82/-420.12,*/240.82+966.41-594.94-^884.83
/117.63*^--560.76^+23.84,23.84-943.11117.63//*^-560.76-
/-958.43///-416.151^2.4,2.4-416.15387.63-958.43///^1
//*952.04*^493.87*806.14,806.14952.04249.63/**+-485.76*
/*647.66+*578.66+^^,-935.04**+647.66460.66/*+
--891.29+343.781^/-788.06-88.58,-88.58-788.06343.78*-+-^1
--921.43-488.47^--991.37-640.19*-504.93,-504.93*-640.19-991.37-921.43--^1
2/+-483.76--551.961^655.85,655.85-551.96-483.76+^2*^1
/607.43--134.66^^-238.98/,+238.98-134.66607.43/--^2
-^1^+54.66/348.01*,248.67348.0154.66122.39-+^1/
*-751.64+196.05-829.94+--163.07458.03,458.03-163.07-751.64*++-829.94196.05+
/851.572^+-127.44-504.51+66.41,66.41-127.44851.57//^528.55+-504.51
-764.491-+-871.32253.24-251.94,--253.24-871.32764.49-+^841.98
/-799.02--80.16--373.49/726.62462.5,462.5726.62-373.49-80.16-799.02/-^/
--504.63/-100.53+389.631^-343.18,-343.18389.63-100.53^-/+^/
2-+-762.84-697.22775.85/-405.95,-405.95/-762.84+^2-/775.85
/720.43-26.95-/16.38-34.53-344.23,-344.23*16.38--26.95///-
--279.75*-626.61^+-777.59-653.74,-653.74-777.59-626.6-279.75^*+-1
-55.17**+493.1+446.41934.66,934.66/493.1-894.7555.17-*++
