Formula,Result
-++---++613*+-914272197384730612598/264813**633-678916-662-146,613+(914-272+197)*384+730-612-598--726/-928+633*-678*916+-662--146
/-68*-377+-++-846276*/-44685230482///624-975---817*-55192914-948,-68+(-377*(-846+276+(-446/852)*30-482+(624/-975/(-817--55*192-914)/-948)))
+208*635-++++/165844*800685*+-256/-120248-859477/-790833*335-910,208+(635*(165/844+800*685+(-256+-120/248)*-859+672+-790/833-335*-910))
++/89-1244*497-681/803+-630*-166+---/889-22-670-763546+447629,89/-12+44+(497*(681-803/(-630+-166*(889/-22--670--763-546+(-272+629)))))
--+/--+--*752515608655**-643294-510-176*810535327/550-428527904,752*515-608-655+-643*294*-510--176-810*535-327+550/-428-527-904
-+*//-399824-145763*//776-249-+-567*--633*-85047-689-108-961/-396389,-399/824/-145*763+776/-249/(-567+(-633--850*47)*-689--108)*-961--396/389
+-++52712452*236184-+/-50-780/*-68274--399760**644192-43218,527+12+452-210*184+(-50/-780+(-682*74)/(-478-760-644*192*-432)-18)
-+---++-+769-230981649-415/115-28/*-891-1874-63*225-218*150951,(769+-230-981+649)+-415-115/-28--891*-187/4--63+225*-218-(150*951)
---++--554/+949-149-940*-72333*/457-62540*//236371-847516-65-539,(-554-949*-149/-940)+-72*333+457/-625*40-(236/371)/-847*516--65--539
--/601*/-684-339-570445/361*826*-467-///584-527594574*/469731629,601--684/-339*-570-445-361*(826*(-467*(584/-527/594/574-469/731*629)))
+-+498-877*-506-809-332*371+//856-103626--270**-383584--154*405-378,323+(877--506*-809)--332+371*(856/-103/626+(-270--383*584*(-154-405*-378)))
++----188294+-802/255627-688-991-+254//589944+-153*55080316159,-188-294-(479-255/627+-688)-780+(-271+(589/944)/(-153+550*803)-161)+59
++/+++-259-593/+-589645808/308113*430-464/*844-85-972-384*866-438,259-506+(-589+645)/808+308/113+430*-464-844*-85/-972+-384+866*(-438)
+++-32//40-222-416439+--+475/+--957781-47-887533-32-8*69389,32-40/-222/-416+439+(475+(-957-781+-47)/-887-533--32+-8)+(69*389)
-+//-731-280955-249***-277128796--+699-*-29/436/-897-9032-340-170,-731/-280/955+-249--277/128*796*(699+(-29-436/(-897/-90)-32)--340--170)
*-65-/*-291++--495*970446124647-211-/-555326--820-913**27127-608,-65*(-291*(-495-(970*446)+124+762)/-211-(-555/326-(820--913-(271*27)*-608)))
-++++--+41//-98595558239-221645295580///-705686163537/-26183,(41+-985/-740/582-39--221+645+295+580+-153/686/163/537--26/183)
