Formula,Result
---^7714342-52,771^43-42+79-
-+5371+*97-2477,5371+97-24*77+-
++^481/-76557,481^-7655/+7-
+-4-89/-25-1423,4-89-301426-/+
+-+^-202-525356,-202*-52+53--85+
-27*26/54^-751,272654-851^/*-
--28//-63-928874,-52-63-92/88/-74-
-^-241/9^-961,-241^9-921^--
++-50*464^38-58,-50464*+38-58*+
/37-+/-54-13-6820,37-54-13/-68+20-/
++^-64194*-6624,-641^-21+-66-92**
-**-2243^-39188,-2243*-471^*88-
-**842^231-10,842*231^*-10-
+/75/-3588*876,755888/+876/+
+-^-302--22-36-9,-302^-22-36/-22+
+--21*-6-25^432,-88-6-25*-432^+
--*894323/5772,243*23-5772/^
+^952**75-7046,982^75-70*0*+
+-+-57-84^-14181,-27-84+-141^-81+
++/51-33^-562-80,51-57/-562^+-80/
+-^-242-4*-36-67,-242^26--36-41++
+--35*63-786040,-1763-78*-60-40+
+^-241//-58-4148,831^-5855/48/+
-^-8328**3-4369,-8365^3-43*69*-
+-50/-18^59276,-18-18592^*-76+
-+^8729^43167,871^661^+67-
//*-39-25-58-8595,-39-25*-58/85-54-/
-+^-472-9/161,-472^-9+16-74/-
-*32^-631/6069,32-631^*6069/-
/87+*76-29-90-10,-676-29*9920-+/
*-100++-87^73170,18-87731^+70++
-+-76-58//-27-27-34,-76-58+-27-27/-17/-
--18/85^18298,1885182^*-72*
-+^-902+54250,-5986^542^+50-
+-+-30^-231-37-24,-30-231^+-31--16+
//419*53*47-69,419/8447-69*-/
+-+-235^231-61,595+231^--61+
+*^-972^-65258,-972^412^-58+
**/-3-346988-6,3-34+69/88*-6*
+-3*-7279^662,3-7216/-662^+
-*+98-8235+-17-80,98-82*35*-17-80++
+//7127/-27-79-31,7127/-2724^/-31+
-/-54^-102*-9759,-54-102^/-9759*-
++/-45^-2424587,-45-241^/58/-41+
+^53-48/*5379-62,531^5379*-62/^
++73-15^*-6117-80,73-15--6117*-80*+
---43*29^-111-16,-4329131^*--16+
-^461-+7448-96,461^7448+-96--
*+41*/52-6423-64,4152-39/23*+-64*
--77*-45//-1313-75,-74-45-1313/-75/*-
*-/-505937*-25-89,-5059/37--25-89*-
-+67^-151*-46-43,74-151^+-46-43*-
+-29+-*-411219-24,81-4112*19--24++
-+*-9316-34^-832,-93-17--34+-832^-
--32-76-12/-58-50,327658/--58-50/-
--87-57/*-42-9281,78-57--42-92*81/-
+++22-19-61/-57-81,22-19+-61+-43-81/+
-11/85+-29/-71-48,11-38-29-71-48/+*-
+-11*72--90^-262,-10072-90-2686^-**
//39-50-^8231,27-50/82^31-*
^-^-822/-78-78-70,-822^-7841/--38+
++-58-71-*33292,-58-71+-302*92-/
++/-751^-401-90,-751/-401^+-90+
-^-411+-79-2325,-411^-89-23-23+-
+---88/-87-65605,-88-87-65+-60-5+
-+*388865/42-94,3388*65+42-94/-
-*+/-9514-3263-80,-95-45/-32+12--80-
*++-2927-3^792,-2927--3+-702^+
--66**/-29-864655,56-29-86/-14*55*-
+-*-72-57/-82-26-36,-72-31*-82-26/--36+
-+96^-391/5113,11-391^+5113/-
-^-941/-84-2280,-941^92-6080-/-
---^-97249-232,-972^49--2-32-
+-*+538379611,538+37*96-11-
--+-7451^-262-68,-7411+-262^+-68-
++-24^222*4681,-24222^+6881*+
--+87*3916-80-25,873916/+-92*-25-
-^362/-17^112,362^-17-862^/-
+/67^761+891,67761^/891^+
+++88^64132-75,91641^*32+-75+
++-28**321-94-97,-283-28--94-+-97+
+*-26+^632-9893,-26632^-98+*93*
-*-4-84**4736-1,-67-84*4714*-1*-
-51-+-33-81-7423,51-66-81^7423/--
+--/742311-5220,423+11--69-20+
-+^-452^36272,-452^362^+72-
-+--10^711-8-77,-10-831^--8+-77-
^-18^-992^-702,18-992^--702++
+^351**-11-3348,191^-11-33^-61*+
-//-49-90^502-83,-4945/502^/-2-
--31*/-4045^-521,-31-4045/-521^*-
+-+/762324-2556,76-83/24+-25-56+
-+-24*83^-1119,-7383181^*+19-
+-+^-832998-77,492-9+98--21+
++8681+*-68-31-5,8610+58-31*-5*+
+-86/-76+10*35-17,-86-93-1735-17*+/+
***/-840-3360-87,-840^-33*60^-87+
+---5^32-951284,-5322^*12+84+
-*68^-352^18-65,68-352^^18-65/-
---779/-66*6810,-779--416810*+-
++86^-92*-8874,86-92^--8874*+
++**4853-49-62-9,-2453*-49*19+-9-
/-65---5132^7028,-65-5154-702-+/
/**-944-100*12-88,-944*-100*1230*/
++++848686-48-31,8439-86+-48+37+
----87-62^-75-1944,-87-13--752^-44*
-63*-56**-473-100,63-56943*63**-
*///-8012-56-2125,-8012/-56/87/25*
-+-79*22-76-9283,792228*--92-83^
+++-74^-4812725,-74-481^-27+25+
--^/7348116-80,7648/1^16^-80-
-**5-88-93*894,5-88*-93/894*-
+^341/-49+-4231,101^-49-4231+/+
++/-40-92*1522-25,-40-40/-3022*+79+
+^/40-852-232,-20-85/2^232^+
