Formula,Result
909122*-18-9250/-85+6675*+71+,+++---90*912218/925085-667571
3741/6123/+91-66-50-13+5740/+,/+---+/3741/619991665013/5740
7787*73*473/48*-2991*29*-98-,---**818773*/47379**29912998
271-22-21+88+2758/34*+74-61-,--+++--271222188*+2758347461
1967*7922*-8884/+2111*93/22*+,++-*1967*7982/2884*/*21119322
6211*3374*85*-27-32+34-66-88+,-*-+--*6211*/3374852732416688
8812/781-+93-9137*7/+96+51+,+++-+/8812/78193**913779651
597698/-33/69/+2426/+7863*-,-++-59/7698*/3369/2426*7863
681-6965/13/-98+3-99-6866*+,+*-+-*681//696513986426*5866
2164+24-6920*33*10/-13+57+31+,+++--+216424/**69203310135731
5196*6278/36*-6351/72/+7684+-,-+-*5196/-627836//635172/7697
5627+63-1117*+65-2130*+43+38+,+++-+-+562763-791765*2130132
2613-6234/-8613*-1776/+3443/-,-+---2613/6248*8612/1776/3443
382491*-6044/-5462*+59-1-66+,+/-+--38/2496/2344*546259166
9210/87-16-9-2-33-39-3986/+,+----*+/92108716923339/3986
744576/93/52*+3448/+9486*20*-,-++74*//45761552/3448**948620
225760/-5878/51/+6747/-12+64+,++-+-22/5760//58785/67471264
6637-4651*57/+97+18+1920/-99-,--+++-6660/*4651579718/192066
2698/44/15+23-1215*44*+8390-+,++-+//7398441523*+127144*8390
973+9298/-41+579*28/+661*-,-++-+973/939841/*57928*581
7879*87*89+1+38-30+94+11-3+,+*-+-++**787987891383094113
8486/42-5977*-30-62+11-519*+,--+--+/848642*5277306221+519
3767*23*16*+38+9076*36*+61/,-+++27***67231638**90763661
3174*54+1722*+12-21-52+9884*+,++--++*317454*1722126152*9884
956*16-774+59/-255*24/+48-,++--*95616/*77459+*2552448
8436-6610/52/-6286*-15+821/-,-+---436//661052*628615/8267
8538*53*35*41/43+58+27-7841/+,+-++/***8538533541435827/781
2473/741/+74-536/-3969*+33+,++--++2473/74174/519*396933
668/21*55*90-3283/91/+3739*-,-+-**/668215590//697391-3739
259156*90**9032/56/53*29/-76+,+--25**915690/*//623256532929
2435/30+25+2299/69*82/+4420*+,++++/24353025/*/22996982-4420
155/23*78+24+2534/55/50/-37/,+-*+//155237824/+/2534555037
503167*-8910//7520/59/+92-13-,--++-50*3167-8910//7520599213
9181/2754/-4-34-2848*18/80*-,/---/9181/2754434*/*28481880
6355-42+8617*-75+60-2364/+63-,-+-+-+-635542*86177560/236463
3190*7969/92/*680/-20+6299*+,++-*/3190+/796992/68020*6299
9966/82-1022*+44-2749*-80-44/,----+-/996682*512244*27498056
6849*4+3199*34/+9238*41/+73/,++++*68494/*319985/*92384173
2315*43*2274*+127*18*+3337/+,+++**231543*2274**12753/5237
6856*5-83+10-4512*2/-16+37-,-+--+-/685658310/*457021637
20401/+2168*+2122/21/27//67-,-+++53/401*568///2722214167
605879/+73+75-54+4136/12*18/-,*+-++60/5892737554**+41361218
155429/99/44*11/66/+99+63-38+,+-++95//*//542999441166996338
8593+517*70/81/13*65*-2016*+,+-+8593/*//*863470811365*2016
686040/+56+5012*79/60/+4650*+,++++34/604056//*58127960*4650
7515/9281*82/10/+70+72/+80+,++++/4615//*9281821070/7280
6259*551*70*64/33*73*+7+45-,-++*6264**-**551706433733445
4133/41/5831/-30+55+4147*-91-,--++-//413341/58313055*874791
848/2648--4772/+728*-994*+,+-+-+848*2648/4731*7220*994
199232/-36-62*4680/54*-61+4+,++-+--19/92323662*/468154614
6896*77*1924/-6/22-21-2+93-,-+----*-689677/1924802237293
6536*8139/+72-3776*-94-69-79*,-----+/6536/903972*3776942179
262+1+9641/-6766--6143/35*-,-/-++2621/9679/6766*/617335
1750-17-9025-94/-54+20+17-6+,+-++---175017/*9025282220176
152/6417*+4535*19*27/-2982*+,+-+/152*6417/**23855327*2982
944*87+5999*+757/42*+14-71-,--+++*94487*5999**757341471
9156*81/8675/-19+8488/11*+46-,-+++/*915681/867519*/84881146
6595*4-37-292*32*-91-5959*+,+----*6595437**2923291*5996
774425/-84-43-94+68-208+27*-,--+---77/442584853268*/206427
8864*8-49/2267*-87*557*22*+,++---*8864849*226787**80722
2671*4524/+38+56-57-30+3318/+,/+--+**2671/962438565730/3318
548774*+201/+6395/16*7*24/+,+++54*8774/201/**/639516724
7539+954/78/82*21/+9195/+66+,++++7539/*//954788221/916566
4748+8773/38/-42-19-6276/74*-,----+4748//8770384219*/627626
4036-4495/+46+6786*61/20*+89-,-/+-/4036/449546*/*6786612089
7697+8784*56*-485/2*-6427*-,---+7697**874356*/31852*6464
9978+68-9998/+1876*12*-3518/+,+-+-+997868/9998**187612/3518
6018*83*8539*+9833*18/44/71/+,++**601883*8539///*9882184471
8775/14/48/81*73/5/2876/+74-,-+//***/8775144881735/697690
8399+21+8663*24*8/-4-44-81-,----++839921/*+786324849881
695060/17*-90+5694*-47-1267/-,---+-69*/50601735*569447/1298
796679*-869/-5277/-5-6129/+,+*---79*6679/869/52775/6129
8962*83/20*5614*78*19/79*-24-,+-*/*24628320*/**561478197924
2875/10/62/76*78-8811/69*97*+,--**//287510627678**/88116926
79*43*9037/-11-287+38/98/+,+--*-7943/903711///2873856
9594*8455*-1151*-83+66+7/12-,--++-+*9594*8455*11518366712
8650+27+2663*+99-34-59-69-76-,-----+++405027*2663534596976
4917-46-749/69*/66-9516*+45+,++-+--491746*/7496969*951645
28463/21*-49/2452/-35-44-28-,------39*/46432149/2452354428
7992-8928/-2458*70-89*26/29*+,+--7992/8928*/-/*245870892629
659476*-635*86/-30-40-265/+,+----65*1676/*635823056/265
1111/2316*-59+809*+8581*38/-,-++-/1159*981659*809**859338
5584*9/1829/48*2*14/+584/-,-+/*55369/**/182948214/584
5561-9499*+14-6476*22*10/75*-,--+-5561*109914*/**6476221075
5994*23/88/49/25-20+82-33+83-,-+-+-///*5994239449259823383
7733*69*7039/52**45-8633/24/-,--+**773369*+70395245//863324
914531/48/80*52/-39-45-4385*-,----91/*//45314854523945*1385
8464-19-15+614/-1514/-69+40+,++--+--84649289/614/15149340
872*6738*-4231*23*-6428/+3+,++--*872*5638**423123/64343
1959/6118/59/-90-4593*-8681*-,+---/1935//6181596*4593*8681
6940-14*42*9783*+76+9355*-27+,+-+-**/69401442*678376*935527
3234*53-3395**9581*12*14*56/-,--/*323439*3395/***381121456
1730/73+66+8561/+7038/28*-6-,--++*/17307366/8561*/70382893
1181-76+18-8695/+33-7+19-62+,+---+-+-56817644/86953371962
5380-4810*+80-13-47+9-4-45-,--*+--+-5358*48108013479445
2758*3683/10/76/-9284/71/5/+,+-*2758///36831037///528495
8064*94/56-8566*78/50*-6654*+,+--/*80759456*/*85337850*6654
4735+2035*41/9/+1322*19*+66-,*++*4735//*2035419**13221966
6049/5166*-20+73-36-7279/82*-,---+-/8849*5166847336*/727982
128632*+70+2017*+55+52-4461/-,--++-+12*863270*20525593/4461
