Formula,Result
(5.28**1+2.63)**2-5.05,5.05--2.63^+^12
(3.8-9.18-1.71)/4.86**1,//1.719.183.8--^1
2.08**2+9.71+2.65**2,2.659.712.08+^2++2
(6.26-5.98+0.15)+2.39*8.29,8.292.39+0.155.986.26+**
4.9+1.41+5.17/1.04-5.81,5.81^5.171.414.9++/-
4.65-4.13/(5.5/3.47**1),4.134.65--3.475.5/^1
9.43+8.14/9.91+1.09**2,1.099.918.149.43+/+^2
4.72*5.47+3.76/9.62*6.7,6.7+3.765.474.72*+/*
4.95-1.27*0.62-7.0-3.22,3.227.00.62-4.95-*^-
(0.47/6.6+6.85**2+6.65),*6.856.60.47/++^2
1.49/3.36-8.11/4.89+3.95,*4.89^3.361.49^-/+
2.71-9.41+9.58+4.78-8.42,8.424.789.589.412.71-+*-
3.19+3.2-(4.43*4.13+7.26),3.23.19+-7.264.134.43*+
4.79*(8.75+8.79/8.56/(5.68)),4.79*8.568.798.75+//*
7.18-2.97**2+5.67**1,^2.977.18-+^^^1
3.2+2.18+9.22+2.85-1.34,1.342.85+2.183.2++^-
5.25-4.05/2.76-7.66/6.98,6.987.662.76/5.25-/-/
7.3-8.07-7.67-3.83+7.95,7.953.837.678.07^---+
1.9*7.52*5.29-8.99/(1.24),8.995.29*1.9**-/1.24
5.82**1-8.0-(2.33**2),^5.82-^1/2.33^2
(6.78+5.84)**2-(4.16*9.02),-^+6.78+29.024.16*
6.08+4.28**1+2.97/5.1,5.12.974.286.08++^1/
9.73*0.65**2-7.05**1,7.050.659.73*-+2/1
5.8-3.6/7.93**1+(6.19),7.933.65.8^/+^1*
1.79-0.09/4.97+0.63/5.67,5.670.63+0.091.79-/+/
4.29*9.17+1.38*7.28+1.64,1.647.281.389.17-*+*+
0.25/3.56*9.47/9.63/7.17,7.17+/3.560.25/*//
8.3-4.88**1+9.05**1,*4.888.3-+^1^1
1.7/0.79**1-6.38/6.52,6.52-0.791.7/-^1/
8.33*(1.7/9.1)*0.2-0.74,0.74-8.33**9.11.7/-
5.09+2.4/3.52/8.37-(1.13),8.373.522.45.09-*/-1.13
5.03-2.69**2+9.2/9.92,9.929.22.695.03++^3.01/
(3.93**1-6.47+(1.17+4.12)),6.473.93-^1/4.121.17+
9.24-1.84-9.25*7.61**1,+9.25*9.24--*^1
2.47+(1.67-8.45*7.32-5.93),2.47+5.937.328.45--*-
4.36+4.52+(1.56/0.81**2),4.524.36++0.811.56/^2
7.82**1-6.36-(1.04/4.56),6.367.82-^1-4.561.04/
9.59+0.65/3.56**2+0.24,0.24^0.659.59+/+^2
5.71*7.68**2-(9.28-(5.43)),7.685.71*--/9.28-5.43
7.37/(8.5*1.19+5.06-1.33),7.37*1.335.06*8.5*+-
2.03+8.4/(2.39-2.6/7.29),8.42.03+/7.292.6+-/
5.44+4.01**1-5.81*8.92,8.925.814.015.44+-^1*
8.15*7.3-7.69/(1.31-0.68),7.697.3+*-/0.681.31-
9.86-3.69-9.51+7.35+4.0,4.07.359.513.69----+
9.51*7.61+(3.56/5.05-1.69),7.619.51*+1.695.05*/-
1.7-5.01/1.81+(8.51-8.26),++1.7-/+8.268.51-
4.29-7.25-(0.94+4.11/4.19),7.254.29--4.19+0.94//
1.62/4.12*6.33-5.2/1.38,1.38*6.334.121.62//-/
1.33/5.66*0.43/6.07**1,6.070.435.661.33^*/^1
3.52*3.58+7.71/8.82**2,8.827.713.583.52*+-^0.06
6.1*8.35**1+8.31+(0.75),8.318.356.1*+^1+0.75
2.66-7.47/9.2/1.84/7.12,7.121.849.27.472.66-/+/
9.93*2.96/2.4-5.01-8.15,8.155.012.4^9.93*/--
4.14+(2.06*5.6**1-4.53),4.14+4.535.6-*-^7.73
4.92/1.83**2+(4.97*(4.39)),+4.92/+^8.894.97*4.39
3.47-3.88-9.39**2+3.12,3.12-+3.47--*^2
3.37/4.84-1.83-5.3*(1.06),5.31.834.843.37/--*1.06
1.1/8.36-7.36/(4.59-5.59),7.368.361.1/-/5.594.59-
8.69/4.95/2.38*(6.08*8.67),2.384.958.69//*8.67^*
1.85+1.47-2.72**1-6.84,6.842.721.471.85+--^1
6.82*5.95-4.76-3.6*7.01,7.013.64.765.956.82*--*
8.5-7.01+(8.93+1.86+7.19),7.01*-+7.191.868.93++
5.84/1.55*8.88-(5.43+(5.0)),8.881.555.84/^-5.43-5.0
(9.61+5.03-2.49-1.99)+(4.49),+/2.495.039.61+--4.49
8.71*7.39+7.01-6.84**2,6.847.017.398.71*+-^2
1.33+(8.63+2.2/8.3/6.72),1.33*6.728.32.28.63+//
(6.78+8.7*1.36)**2-4.1,4.1*^1.368.76.78+*2
9.58+0.21/3.61*5.77+9.1,-5.773.610.21/+/*+
(2.21+3.54**2+3.0/4.36),4.363.0^2.21++^2/
1.01**2-4.13/1.79**2,1.794.131.01-^2/^2
0.82+4.06**2+7.29*5.66,5.667.294.060.82+++2*
