Formula,Result
23/-4--4*89/-99*10/-20+7+58/69+27-33--49-77+-60,23-4/-489*-99/10*-20/-21+5869/-27+33--49-77--60+
-90/83-86+-49*13+-74*-21*-17*71/-63+98/66+-15-7/55,-9083/86--4913**-74-21*-17*71*-63/+9866/+-15+755/-
-33--40-55/-15/45+93/95/11/-14/-44/-57/35*69+-25--18,-33-40-55-15/45/-9390/11/-14/-44/-57+35/69*+-25+-18-
55/-45+32/-68*93--92--1-69*-45--77/-58/-67-39/-33-97,55-45/32-68/93**-92--1-69-45*-65-58/-67/-39-33/-97-
81--76/69-32--92+38*-63+-74/1--78*-36--51+11--37/4,81-7669/-32--92-38-63*+-741/+-78-36*--51-11+-374/-
28+20*-28--63*96--15+6/47--68+15*16*79*45/-3--100,2820-28*+-6396*+-15-647/+-68-1516*79*45*-3/+-100-
-39-93/51/-41/82*47--35+14+23+48+66+26+-52-83--8,-399351/-41/82/47*--35-14+23+44+-65+26+-52+83--8-
-43+-22-27--41+2+88*-77/-69-96+-47-89*56*1--59/-52,-43-22+27--41-2+43-77*-69/+96--47+8956*1*-19-52/-
-10*28/-38--60-2--57+43-8+7/-34-1*-76*82-88*20,-1028*-38/-60-95--57-43+8-7-34/+1-76*82*-8820*+
58+13--93+-66*65*99--37--16/8/-3/14-80-54*47/44,5813+-93--6665*99*+-37--168/-3/14/-80-5447*44/-
27+27+92*92/74*17/-29*-80/-52/38*-17+90/-70*-36-83,2727+9292*74/17*-29/-80*-52/38/-17*+90-70/-36*+32-
59*99--64*53/-36+-68-58+94+99--61*90-56-92+-75+-77,5999*-6453*-36/--68-58-94+99+-6190*-56-92--75+-77+
67/-97*-52*64/97/68+47+7--59*-3/71--1/40*-53*14,67-97/-52*64*97/68/47+7+-59-3*71/--140/-53*76*-
-94+17+0-42*-51*27/-57*41+-11+84/24--57+-84*50-43,-9417+0+42-51+27*-83/41*--11+8424/+-57--8450*+43-
75*-90+-64+-79+-1*15*5-59-2+-23+-8/-6*37+4*-88,75-90*-64+-79+-115*5*+59-2--23+-8-6/37*+23-88*+
8*-82/86*65-3/-99+-79+95+36+43*-93/-63/-63/-52--28,4-82*86/65*3-99/--79+83+36+43-93*-63/-63/-52/+-28-
-20+36-34+34/-37/37-26+14*62+33+52+19--77*51+4,-2036+34-34-37/37//26-1462*+33+52+19+-7751*-4+
81/89+-96+-32*1+70+-5*-96*7*-63+26/-53-43+-53/15,8189/-96+-3284*+70+-5-96*7*-63*+2641/+43--5315/+
-58/27/-70*-6+77*13--96--60--29+-20--22/-25--81/2+55,-5827/-70/-6*7713*+-96*-60--29-9+-22-25/--812/-55+
-30/-56/9-80*-3+-47+26-7--87/98+-31+-12+3*-38+60,-30-69/9/80-3*--47+26+7--8798/--31--12+3-38**60+
85/3*28+32*10/38*-26-34+38/-93-64+-51-37+-38*33,853/28*3210*38/-26*+34-38-93/+64--51/37--3833*+
-39/41/-50*-74*13/-44*-80+47--42-7*32/93+-34-46--68,-3941/-50/-74*13*-44/-80*47+-42-732*93/--34+46--68-
-85-79/-70--5*-4+-76*84+23-63/-32+97-64*-29+-46--97,-8579-70/--5-4*--7684*+23/63-32/-97+64-29*--46+-97-
-72*-82/-36-74/-27/24*35-22/-95+80--5+72*-81+-75/9,-72-82*-36/7473/24/35*-22-95/-80+-5-72-81*+-759/+
-3*21/67+-66*65+77+-9*-30--76+68-6/4*97+14+77,-321*67/-6665*+77+-9-30*+-76-68+64/97*/14+77+
-61/67+-12-98*-15/-78*23+53*11--20+50*-32*-31+-62--29,-6167/-12+98-15*-78/23*-5311*+-20-50-32*-31*+-62+-29-
15/28+47*-31+28+70-47/19*-89/28*42-14/43/-55*-64,1528/47-31*+28+70+4719/-79*22/42*-1443/-55/-64*-
-61*9*-75+24-66+15+21/8*-38--35/-86/50+-100+44-10,-619*-75*24+66-15+218/-38/+-71-86/50/--100+44+10-
-91/8*-45/-68--74/71*35--41+68+4/64/-50-34+-47*17,-918/-45*-68/-7471/35*--41-68+464/-50/+34--4717*-
-77*-88/83-83*-100+37*-74*15/5+70+85--95+95+39/-77,-77-88*83/83-100*-37-74*15*5/+70+85+-95-95+39-77/+
45--73/50+38+21/21*8+82/18*-21+97+-31*40+-53--29,45-7350/--36+2121/8*+8218/-21*+97+-3140*+-53+-29-
62+84+26/67/87+-9+-41-5--55+63*-9*-61-52+-47-32,4384+2667/87/+-9+-41+5--55-63-9*-61/+52--47+32-
34--74*26/37--21*43-93+73/84/37*8/5--88*4/89,34-1726*37/--2143*-93-7384/37/8*5/+-884*89/-
33*-69/45*93/77*46/-70/34--79*-73*22--43*-23-96+-43,33-69*45/93*77/46*-70/34/-79-73*-2*--43-63*-96--43+
-49/-59/-66*-26-52--8+65*-16--45*-20*41/-1-11/23+-12,-49-59/-66/-26*52--8-65-16*+-45-20*41*-1/+1123/--12+
69*-27+-58+82/66/24--96/29/-61*60*-45+79--41--60--11,69-27*-58+8266/24/+-9629/-61/60*-45--79+-67--60--11-
-24--29/19--25-65--36-66-64+39/-37-55*-38+-66--88*61,-24-2919/--25-65--36-66-75-39-37/+55-38*--66+-8861*-
8+2-0/46+46*5*92/66*-16+-84*79/-12*2+-42/-95,82+046/-465*92*66/-16*+-8479*-12/2*+-42-95/+
-14--80*68+-24-84-13*-1-14+43-90/-27-84--51+48--89,-14-8068*--24+84-13-1*-14-80+90-27*-84--51-48+-89+
-60-44+32--23*-82*-20--52*-35*13/96/30/-12*-75--46+-98,-6044-32+-23-82*-20*--52-35*13*96/30/-12/-75*--46--98+
-62-45-67*-92+-44/1/-82*14/-8+-18*76/25*-59--31--12,-6245+67-92*--441/-82/14*-8/+-4676*25/-59*+-31--12-
-83-58*-33/-41*-84--99*-34+-98*32*-40*-24*-59*0*-28/44,-8358-72*-41/-84*--99-34*--9832*-40*-24*-59*0*-28*44/+
69/-10+-77*-15-95/-36+-41-70*39+76/60+24+13/-64-98,69-10/-77-15*+95-36/--41+7039*-7660*+24+13-64/+98-
-87/-59+-95/99*20--78+14/73/-20*60--4/-25/45+2/-88,-87-49/-9599/20*+-78-1473/-20/60*+-4-25/45/-2-88/+
51--44-49*80+-43/-88*59-60+-38--65+38*75--58+-42--57,51-44-4980*--43-88/59*+60--38+-65-875*+-58-35+-57-
-46+-63*5*0*-98-73+18+46/-37*-59-88+96*-41/50/50,-46-635*0*-98*+73*18+46-37/-59*+88-96-41*50/50/+
-18-33+48/-30--100/-45+-71/-93/59*52*32+19+46--9--44,-1833-48-30/+-100-45/--71-93/59/52*32*+19+46+-9--44+
-68*89/-26/-9+-84*20*6-93+-82/-89*-26*-41*62+54*-27,-6889--26/-9/-8420*6*+93--82-89/-26+-41*62*+54-27*+
54*10*98--65*33/-35/82*52/-14--50*29+-63*-81/11+28,5410*98*-6533*-35/82/52*-14/--5029*--63-81*11/+28+
94-84+6/18+34--75*18/59*-14-67-63/89+-74*8/-34,9484-618/+34+-7518*59/-14/-67-6389/--748*-34/+
-82/45--70/54+56*23-57--9--35+85+-9--56/-29+-100+-48,-8245/-7054/-5623*+57--9--35-85+-9+-56-29/--73+-48+
-57+6+-87+18--65*94+-87--88*-82/88/-99+41-76/-89-53,-576+-87+18+-6594*--87+-88-82*88/-99/-41+76-89/-53-
-48+32/3--84--6+73+28--52+-82-81+-24*43+14+-36--30,-48323/+-84--6-73+28+-52--82+81--2443*+14+-36+-30-
75--55-58-44+53/4--67/50-57+54/-97-36+-66--98*-46,75-55-58-44-534/+-6750/-57-54-97/+36--66+-98-46/-
-94*27--45+-50--33*-25-17/92*82--48-11+-85+91+84+52,-9427*-45--50+-33-25+-1792/82*--48-11--85+91+84+52+
-18/-63/10*-30+-46*-29--26--18/-43*14*73*-52-38*45/56,-18-63/10/-30*-46-29*+-26--18-43/14*73*-52*-3845*56/-
-1/58*-52-53*11+-99--99-49--79+-27-70*82+-60+-36*15,-158/-52*53-32*--99+-99-49--79--27+7082*--60+-3615*+
-30--37*74-66/-59*-86*72-33+16/-25/-3/-71*-84/91/-63,-30-3774*-66-59/-86*72*-33-16-25/-3/-71/-84*91/-63/+
-91--5/81*22/3+54/-87-21+-82*-11+-64-57/56-70--61,-91-581/22*3/-54-87/+21--82-11*+-64+5756/-70--61-
8/-1/17+18+94--5/-25+-43--83+-46--53/-65/77-98*-21,8-1/17/18+94+-5-25/--43+-83--46+-53-65/77/-1-21*-
27+-100--90-51-38-34+-69*-80--47+64+-33+79+-46-92+7,27-100+95-51-38-34--6957*+-47-64+-33+79+-46+92-7+
-28*27/-18--92/-8+-9+-59+78/-50*-12-27+20/-27-18+68,-28-94*-18/-92-8/--9+-59+78-50/-12*+27-20-27/+18-68+
-65--28*-22+-48*81*-79/-56-12*-57/8-93--32/-69*34*-24,-65-28-22*--4881+-79*-56/+12-57*8/-93--32-69/34*-24*-
90-92+-57+-81-58--61*-97--51*83-47/94+-85-80+-91*-71,9092--57+-81+58--61-97*--5183*-4794/--85+80--91-71*+
96--11+-11--20*52*99/-48/-87*24+-33-89+41+-8*-41/-93,96-11--11+-2052*99*-48/-87/24*--33+89-41+-8-41*-93*+
-74+48+64*-2*-10+-84/47/-22+-62+-73*-76/-11--48--68*41,-7448+64-2--10*+-8447/-22/+94+-73-76*-11/+-48--6841*-
-45*-72+37*62/65*-71/64/-69-21-0+-6+2--18+-82*44,-45-72*3762*65/-71*64/-69/+21-0--6+2+-18--8244*+
-2+-48*70/27/37+21/10*62+79/-27+-9/-37-6*-16+-31,-2-48-82*27/37/+2110/62*+79-27//-9-37/+6-16*--31+
