Formula,Result
----729-671888*623-99,-729--860-640--39*-99
---340/-308546-328-203,340--308/546--328+-203
+244//*768-7395452,244+(768*-739/5/452)
*-459/*-505-317+27736,-459*(-202*-317/(27+728))
-----321-262576401743,-321+-262-576--753--806
-898+278/-692/-427498,898-(278+-692/(-32/498))
-+--281-183-876-444-796,-281-183/-876+-444--796
++--546/585577792894,-546-585/577+792+894
+-877/-+-977-954-227295,-877+(-977+167--227)/295
-261*964+*801-479-588,261-(964*(-160*895+(-588)))
+911/*/195748-384681,911+(999/748*-384)/681
*//--91075-895434-679,(-910-75)*-895*55*-679
+569+-*-514-616-400746,569+(-514*-616--400+(746))
--888/359-449/524-861,-888-627/(449-524/-861)
+*/-73-1486-465-252,(-73/-148*6+(465--252))
-**875-436-283/-110694,537*-436*-143-672/(694)
--278/-592-584/-449591,278--592/-584--449/591
+**328414-432/317-820,328*-635*-432+317/-820
-+++-260-336311398-906,-260+-336+311+398--906
++590407*/-531-930301,590/407+-531/-930*301
+-+836-383-132+-219732,-227+-383--132+-219*732
-*-98-702/*-653559805,-98*-702--653*-310/805
---+9212-215-348-508,921+2--215--390--611
+--479-843-607*-2835,479/-843--607+-2*835
+/-841*-489-860431-884,-841-900/-860*431+-884
-248*/*-486672843423,248-(-486*940)/843*423
/493-+/791695-630701,493/(791/695+-92-(701))
-/+/259-3958565-97,259/-39*585*65--97
+++-724937*-334-647672,-724+892+-334*-647+672
*/379-404/*-689-32940,379/-451*(-998*-329/40)
+*81687//-88-336-223,816*87+-88/-336/-223
*+--19192999-976-822,-191-631+999+(976--822)
-/36768//48299839,36/768-482/99/-422
+*/-255+-510-575-493398,-255/(-510+-575)*-348+(398)
--+702-851-975+-762-336,702+-851--975-(-762+-336)
*/261-370+/619-297-578,261/370*(369/-297+(-578))
/18+761//509-94951,778/(983-509/-949/51)
-+-639+-833429--938-750,-639+(-833+429)--938/-750
--436-133/*-862-1000330,436--133--862*-228/330
+367*-325+543*426-169,367--325*(543+426*-169)
+/*/309635-381-188-584,309/635*-381/-188+-584
-*+-899460*-35554179,(-899*460--355*541-79)
-+-515-46+--865-161-958,-482*-46-(-865--161+-958)
-126/**153-249-818579,421-(153*-249*-818/579)
+----209-900690284-319,-209--900-690-284--319
*-144*/*-347809-714100,-144*(-347*-233/-173*(100))
+-626*+-30878918-491,-626+308/78*918*-491
///555-225801*507431,555/-225/801/(507/431)
/-345/697/*458-979-400,(-345/(697*(458*-979/984)))
/*/-921-652/60832-395,-921/523*(608/32)/-395
****810-478537-19220,810*-478*537*-19*220
-398+/270*-586-512-965,398-(-685+-586*-512+-965)
++-106/709468*-618213,-106+709/468+-618*213
+/**185-436379-719422,185*-436*379/-719+422
/*301-160/*-645928690,301*-160/(-645*-108/690)
***-203-177-297*-8505,-203*-177*-297*(-8*505)
+542+-+-391-958358-895,542+(-391+162-358+-895)
//591466-/453363119,591/466/(453/413-119)
**/-1-697932/981699,(-1/-697*932*(981/699))
-+251--501-682/880-317,251+-501*-682-880/-317
--142299*/-688-438586,142--813--688/121*(586)
++--7913238*993752,(-791-305+8+993*752)
+++70/-512-127-411-460,70+-512/-127+-411+(-460)
-//-824687-576*-1865,-824/679/-576--1/865
+232-*/-177-916-144911,232+(-177/-916*160-911)
+-626/*/234799-929-474,-626+-665/799*-929/-474
++/715-165-287*-287-102,715/-165+-287+-287*-102
--18-**972-207-895-213,-18-(972*-66*-895--213)
-263*/893949+674800,263-893/949*(674*-23)
+/*888-710-937*-690-439,(888*-710/-937)+(-690*-439)
*//--80461-136130368,(-80-339)/-567/130*368
--988932/*-369-370-823,988-932--369/-370/-823
-+96-638*/-652-70669,96+-638--652/-706*69
-*//-95759-93166851,-957/264/-931*66-851
/-990+320/129*974-788,-990+(320+129/(974*-627))
-+/-615-381-675*-538465,(-615/-381)+-675-(384*465)
**-686917+--232-286-620,-686*917-(-232--286+-620)
-+*/-219-635290-825-65,-219/-635*290+-825+-65
+//*-933680102407-949,-933*-51/102-407+-949
*++*-20502-282589294,-20*502+-282+589+-738
