Formula,Result
++---++76404085/866889*973861,7640+40+85-8666/-89-1938*/61+
+----34/*/67323938/7020312971,346732/39*38/-7020//31-29-71+
---//58346/3918**568476*744,583/46/3918/*8584*76*+744*-
+-++//*232579698057/*97288890,2325*79/18/80+57+9728*88/-90+
+----98979**4961247*/343455,9897-9-496*12*-47-3434/55-+
-+--//143879*934*668/5519,1438/79/934*-66*-8+5519/-
+++***//6530456038776/459588,6530/45/60*38*77*6+4595/+88+
+*//*/+**3973915333854214455,3973*91*53/33/85*4/21/44*55+
+--++-17348*8165*204980*5043,1770-8+8165*+2049*-33-5043*+
++--59*235146//*46343572-3093,592351*-46*4634*35/72/+3093/+
++---+-+4793492540*411863599,4793+49-25+40-411*-86-35+99+
--+-+/174974367365*/*27314867,1749/74+36-73+65-2731*48/67*-
++---1/1879*2628890**791068,11879/-2628*-8+90+7910*68*+
-***/91535179/*225427/*462737,9169/51*79*4054*27/-464*37/-
-++++*5075279377///1718103736,5075*27+93+77+1718/10/37/+36-
-+-+-6527/1192///78545309727,6527-1192/+770/45/30/-97+73-
--+8399**241491/*//9988686020,8399+2414*91*-9988/68/52*20/-
+-++21478**/6644473/*504368,214+78+6644+47*3+-5043*68*+
+---+64114629/*417120/*58716,6455+94-29-4171*20/-587*16/+
-+++**//9596345262*79107765,9596/34/5*26*19/7910*+77+65-
+-+1928/*691913//**7817497050,1928+6919*13/-1517*49*70/50/+
--51*//*/*87658861347139*2831,519165*88/61*34/71/39*-2831*-
+-+-++-575837*533727/22753591,5758-37+7537*+27-2275/+35-91+
--+++8865*/857244/*3364987291,8865+8572/44*+3326*98/+72-91-
+++/2256*328/**42354868*3674,2256/328*-4235*48*68/+3674-+
++----*3679/325729876/84475,3879*325/-59-98-76-844/+75+
--3231///*/**2274298010464770,3231-2274*54*31/10*46/47/70/-
-++-++/987165492/27186*9743,9871/6+54+92-2718/+6+9743*-
/++5141/*//*/4130218360727940,5141/4125/21*83/60/72*79/+40-
++/***1853979875*2514*/157759,1853*85*98*9/2514*+1577/59*+
-+***///275132338478283/2859,2751/32/33+84*7*82*83+2859/-
-*/**6840364489*///556380603,6840*36*44/89*2063-80-60/3*-
+++-+++522954446353/*77656626,5229+54+44+63-53+3365*66/+26+
-+-+-/619750**82198*29464794,6197/50-4119*19*+2946*-47+94-
-++++*3524*702057/6867/835650,3524*7020*+57+6867/+8356/+50+
-+-+3/819359*594///92545619,38193/+59-594*+9254/96/19/-
+--+/+-2769804953*460/498,27-69+80-49+53-460*-498/+
---+-163//647587*917146*1977,163-6486/12/+9171*-46-1977*-
---+-4827//*3842809854*224078,4827-7742*80/98/+54-2940*-66-
---+-+6142*8331265/*68126143,5642+8331*-2+65-8112*61/-43-
---+50515//**/52823876191886,505+31-5282*38*76*19/18/-86-
----+-4521260//158994/395769,452-12+60-1533/94/-3957/-69-
+--++4142*531/849//12965515,4142+531*+999/-1296/55/-15+
+---+-9534/54209110*/73828190,7934-5420/+91-10-7382/81*-90+
---98/508082/*///34468716020,985080/-82-3446/8/71/60*20/*
-++/8611/4721**//72147248095,865/4721/+7228/72/4+80*+95*
++---18//836660146**5385464,188366/60/-14-6-5385*46*+4+
--+-+**1650294959/146770*4897,1650*8*49+59-1424/+70-4897*-
---++-30/691064382*7592*5629,306910/+6+43+82-7592*-6929*-
--++--1393*/20839397598/6284,1393-2083/9*-39+75+98-6284/-
+-+-++61/46956425*662680*7010,614695/+52+25-6626*+80-7310--
-+*/***6454947040*3939/884671,6454*94*70*40/3939*+8887/+71-
--+/*6170248950/*/*2822113873,6170*24/89-50-2817*11/38*73/-
-++3634*/645497*/*/4435494263,3634+6454/97*+4435/6*42/63+-
++++-*338/*80348857-76608038,338*8034*88/-57+7660*+80*38/
-++-+-468219747*/968345/4455,468-50+97-47+9674/45*+4455/-
+-++-/4278/4604717+*64306162,4278/460/-47+17+2430*61/-52+
+-+*/971849*916934*/*5232821,9718/49-9169*-34-5232*8/21*+
-+--69*/344628//*859797939429,693419/28*-8597*97/93/-94+29-
