Formula,Result
/3.05*1.26-*/0.962^-9.74*7.891^-6.294.64,4.646.297.899.740.964.81.263.05/*-/-^2*-^1
-2.22--/1.23*3.76-6.68*9.82-9.9+6.488.37-0.33,0.333.761.232.752.22--/*-8.376.489.99.826.68-*-+
/6.24+1.482^+8.89-4.418.41*+4.22-7.68**2.6,2.66.07.684.226.24/+*8.414.418.891.48++^2--+
/3.19***4.41+9.972^-5.54/9.117.27*8.08*3.95,3.95+*7.083.19/8.084.41*-7.279.115.549.97+-^2/
+10.0-7.28/1.62^-3.322^+8.06/9.24^2.272.17,2.172.279.248.063.321.67.2810.0^-/-^2+^2*-
-8.332^+4.64-0.04*5.112^-7.562^+1.59/,8.31*7.565.110.044.648.33-+^2-*-^2+^2
/9.82*9.54-7.221.98*+9.12*3.76*8.872^7.23-3.91,3.918.873.769.12+*1.987.229.549.82/*-*--7.23^2
+5.442//7.593.74+^/5.01/7.453.0/0.38/-1.52,1.525.44+-^2//7.59/0.38/3.0^5.012.33+//
7.24^-6.7*6.68+7.19-5.82+4.869.26*1.57*0.28/1.51,1.517.196.686.7+^2*+/0.28*^*9.264.865.82-+
-9.79/0.41^+7.66-3.761^*9.89*5.785.98+4.88,4.883.767.660.49.79+/+^1-+-15.985.789.89**
/9.63/0.3*5.9/4.73/7.91+2.83+2.82.75*1.78/1.29,1.292.837.914.735.90.39.63/+*//+/1.78*2.752.8+
1^-7.31*1.67++/2.71/4.39-0.581^0.51+9.84,9.840.584.392.715.941.677.31-^1*+//-+^10.51
-6.971^-3.04+^1--0.99*2.0/8.17+1.472.89,2.891.478.172.00.996.523.046.97--^3.24+-^1*/+
*5.672^+8.23+0.01/1.38+3.61+4.165.75+6.74/4.87,4.87-8.235.67*+^2+/6.743.611.38-++5.754.16+
+4.79-0.1/*-9.27-5.6*2.027.62/*4.722.71/9.36,9.364.729.274.910.14.79+---*/7.622.025.6-*/2.71
2^-0.06+1.12/7.022^2^+4.78-3.040.51-2.32,2.327.02*0.06-^2+/-^20.513.044.78+^2+
/6.43+6.98*4.52*9.72^/6.71-0.44-5.120.57-1.98,1.989.74.526.98+/+**-^20.575.120.446.71*--
-1.445.47-*8.26+2.83/1.83-6.68+6.72-8.461.26+3.46,3.46*5.471.44-+1.268.466.726.68*2.838.26*+/-+-
*3.791^-7.08+9.55+8.610.181^++4.319.78+3.38,3.384.317.083.79*-^1++^0.188.619.55++1+9.78
/5.36*7.881^/2.46/6.22-9.83-0.18-3.03*3.029.57,9.57-3.030.189.836.222.467.885.36/*+^1/---*
2^+6.05*5.32-8.9/2.68-1.546.09*/1.151.42/8.65,8.65/1.421.155.326.05+^2*/*6.091.542.68--/-
*9.87-0.5-7.7/2.55*5.09+1.81*6.883.51*7.32/9.86,/2.557.70.59.87*--//7.32*3.516.881.815.09*+*
+3.03+-0.72**5.411^+5.38-8.21*0.41/4.869.33,9.334.860.418.21+5.41+*0.727.383.03+++^1-*/
-9.56+4.98+3.39/2.12^*2.96*1.611^-4.148.53,8.534.141.612.962.13.394.989.56-+//+^2*-^1
-3.03/4.54-1.58*2.51+4.29+8.81/4.71-6.228.78/7.79,7.79*8.786.224.718.814.292.511.584.543.03-/-*++/-
1^-5.44*2.6-7.242.46-*7.292^-7.891^4.19,4.197.897.29*/2.467.242.65.44-^1*--^2^2.2
-8.091^*2.04*4.12-7.811.52^7.261^6.56*+9.73,9.738.09-+^1*1.527.81*2.04***6.567.26-^1
-9.25--+3.76/7.25/9.24+5.181^+4.955.35+4.1,4.14.955.189.247.253.763.149.25--+//+++1+5.35
-7.119.11^-3.65*3.92/7.882^2^-7.70.57-8.57,8.577.883.923.657.11--^1*/-^20.577.7-^0.07
