Formula,Result
7796-29+10-60+,*-+-7796421018
8115*52/14+83+,++**8113991483
177893/86-2/-,-1/**78938685
2412*11/3541*-,-/*241211*3532
368/7043*8/-,-/368*/99438
7966-1354*5/+,+-7966**7985
8046/94*49-32-,-**/8046944914
559644/+59-34-,/-+55/96445915
976+9584/+66+,+++910/978466
2489/8388//22+,++/2489*837122
165*82-49-78+,+--*555804978
8674+42-8978*+,+/+867442-8978
1454-9016/-91+,+-+1454/901612
8822*73+98-91+,+-+*8822389894
195726/+5341++,++61/5726/4541
4573/43*4*73/,+*-/479443473
251-75-2972/+,+--25175/6372
1664+4270*75/-,--8964/*427075
3163*15*36/47*,*+**316343685
9850-12+8942*-,---985031*1742
1655*4926/-31-,+-*5283/492631
8637-82+65-25-,+++-2037826525
9299/41/29/38+,+//*9299412940
6033/38/24*2+,-*//603338242
8574-9054*-20-,--/9974*905479
362-3970*96*+,+-365+/397096
6530/47/2651/-,-//613017/2651
29/115+-89-,---247*11589
3025+7288/+46+,+++6625/728885
3180+2078/-30+,+++3180+207830
414662/-5065*+,+-41/4640*5065
1684/8790*1/-,//163/+87901
429779*77*42/+,+17/**94797779
64236/47/50/-,-6//*46364775
4346+22/1942*+,+/*43522*1942
5026+6-72+51+,++-+502677251
2033+9839*+1-,-++9233-983952
773379/+46-52-,--+77-3794652
991779/73/+88+,++99//53792488
413832*4*-22+,+-52**38328622
608552/24/+90+,++60//64522427
622/3875*38/+,++622-*381338
51284*14*15/+,+5+**12841415
922564/+28-20-,---86/25462820
13850*6*+47*,++13**8246643
916378*56/+34+,+-91**63915641
7172-21-215-+,+--717221/215
3098*24*97-21+,--**3089249777
20398*-5158*+,+-20*331*5158
543095*22/+64-,-+59/*30802264
3064*4-36-97/,---*3064821689
983/7974/+37-,-+/9858/797437
6644/20/50*94*,**//666345094
2847+1528-22/-,++2847-*152822
2124+85+8042/-,--+212485*9242
3097*7894**92-,--*3097*849492
97+7026/29/+,++91//242641
9936+22-32-8+,+--*833622328
3440*99/35*84*,**/*3440863566
5060/17*4372/-,/*/506017/4372
6289-27+12+53-,-++-8689274053
3932*86+8249/+,+/*143286/8249
8885/10+89-80+,+--/8885108931
863436++9628**,+/86*4836*9628
6067/2/6358/-,-*/60672*558
2254-10*99-20+,+-**225462991
819931*-5-32+,+--81*9931532
2132/42*84/77-,-/*/2132422977
39713/-4023*-,--39/719*4089
827453/64/33*+,+82*//74536433
942263/69*14**,+94***22636914
7942*4231*-83-,-/*7942*422883
5813/289--23-,--/5887/281121
832078/54/+18-,-+83/-20785418
3418/45/13+67-,-+-/3418456267
2870+79-65-85-,---+2886798945
9974/9*9/26-,-+*/997496226
642/68+5217/-,-+/64768+5217
2239-5-2826/-,---943998/4826
826272*-78/4-,---84*9172784
23494/29*-93-,--23*/42943293
4092/7555*48+-,-/4092**813763
464+9044*-82-,--+464*904482
277+29-2654*-,+-+51833*2654
9384*57/62*78+,/*//9384306278
2924+254/76+-,-+2924//25462
518299-37*59/*,-12/**82993759
708+7429/52*+,++706*/952952
1055*63+1341*-,*+*735563*139
932/7570/52/-,-/932//757052
38+14*55*93+,+***38149393
8575/72+61-38-,--++8575726138
679*31-3643*+,+**67931*3643
5951-544/-80-,---5951*94483
956118*-68+41+,++-95*61183641
6038/50+4089--,++/603816*4089
8914/21*90-11-,-+**8914219092
265258*35+-96-,--26**94583596
2328-18/32*16+,+//*2337183213
749791*-8/26-,-+-79/9591826
