Formula,Result
167.96*-918.42+-515.73+-238.19**2,-238.19+-918.42167.96*++^2
967.4-(-609.75--490.25*-637.54**1),---637.54/-609.75-*^1
-606.74/59.03--204.76*-346.42+266.15,^-346.42-204.7659.03-606.74/-*+
-927.66**2-486.46/434.87**1,434.87486.46-927.66-^2/^1
-117.79/(-665.38/509.84--670.9-616.48),-117.79/616.48/509.84-665.38/--
-527.96--414.55-395.3/278.96+987.55,987.55278.96395.3-414.55-527.96--/+
-637.53/-461.56+(-980.32+-90.84)-530.14,530.14+-637.53/-+-90.84-980.32+
-330.7*-623.99+93.84**2-313.68,313.6893.84-623.99-330.7*+^^2
(75.91/-252.46/574.85**1-(-531.73)),574.85-252.46///-^1-531.73
-625.55/800.04/-521.41/234.23*-797.45,-797.45234.23-521.41800.04-625.55///*
546.69+615.29**1--220.0-(-824.66),-220.0615.29546.69+-^1--824.66
-234.17/(-841.17**1+-265.61-631.49),-234.17/631.49-265.61-841.17+^1-
392.1+(3.26**1-410.46**2),392.1+410.463.26-^1^2
(-194.57+-768.64+860.58**2-205.82),205.82--768.64+++-^2
-472.2+-316.65*-492.01--279.55--665.9,*-279.55-492.01-316.65-472.2+*--
-251.55**1+411.47*-697.24+495.51,495.51-697.24411.47-+^1*+
851.77*614.01-(819.49-(-895.69**2)),614.01851.77^-819.49--895.69^2
-579.57+903.43/431.65+49.19+494.73,494.7349.19431.65903.43-579.57+/++
-758.54-(375.25/335.89*-711.77--444.07),-758.54--444.07-711.77*375.25/**
127.27+(651.68-574.53-431.18**2),127.27+431.18574.53651.68-/^2
742.37**2-292.88-331.21**1,331.21292.88/-^2-^1
(486.88/584.52)+-488.34/(-48.68*(789.32)),++584.52486.88//-48.68*789.32
677.28*-865.91**2+-257.37+151.66,*-257.37-865.91677.28*+^2+
-60.49**2--674.54**2--853.74,-853.74-674.54--^2-^-982.21
(970.62+509.49**2+-652.9-191.14),191.14-652.9509.49970.62*+^2-
821.2**1-(-290.77--968.98)/130.26,130.26821.2-^1^-968.98-290.77-
-159.39*762.73**2-(-608.3**2),^-159.39*-^2-^2
(614.98*695.75**1+-863.11+214.43),214.43/695.75614.98*+^1*
-939.3--652.3**2+678.96--314.69,-314.69678.96^-939.3-+^2-
-188.02+-151.28-673.24/941.33/-350.64,-350.64941.33673.24*-188.02+-//
713.78+-679.49*-15.84+(110.94+-830.62),-15.84-679.49713.78+*+-830.62110.94+
-476.94+-527.95+15.82+-740.58+-706.92,-706.92-740.5815.82-527.95-476.94+++-
(-760.06-519.48-178.9+-95.97+(591.9)),-95.97-519.48-760.06-*++591.9
