Formula,Result
(9/(39/2-90-7)),95185/90-7-/
37/9-21-70/53,379/51-7053/-
16/35/30+46*55,1635/30/4655*-
98*7/(25-4)*(95),987*454-/95*
6+49*(71-57/82),649345782*-*+
(13+(34-20)*82/37),53420-82*37/+
34+38*(56/81/14),34384481/14-*+
45+72-87-75/(8),4572+87-758--
66-66/(24/51-97),6662451*97-/-
46*57+81-(12/97),4657*81+1297/-
26/78-15/(92*74),2678/649274*/-
29*30-11-10-(21),2987*11-10-60-
91+84+60-36*78,9184+60+3678*-
17-9-64*(61+25),999-646125+*-
39-83-15/32+65,3983-1567/-65+
(4-68-(39/34+89)),468-3934/89+-
43/(91+76+95/(32)),439173+9532/+/
(71*52/20-77*34),7152/20/7734*-
9-89+33*2-82,989-3356*+82-
96-88/55*52+13,428855/52--13+
90*51/38-1+88,9051*38/1-88+
76+92-65+75/58,7692+65/7558/+
91/11+50-52-58,9111/50/52-71-
(11/3)-42*51+50,113/4251*-50+
25*64*(76/63)*35,2564*7624/*35*
86*56-(59-24+73),8665*5924-73+-
2+6/81+16+85,2681/+16+85/
53/50+(22+56/92),9650/755692/++
(71-51)*95/79*61,7151-95*79/61-
(90*70*17+(64/7)),9070*17*647/+
66/2*42+42+87,662/42*74+87+
86+14/65*90-90,861444/90*+90-
96+37+89*73*58,9637+8973*58*+
83+(66+19/93/49),98661993/49/++
96/26/65/5-15,426/65+5/15-
(7-11)/69+65*(32),711-69/6532*+
34*95-23*65+87,3495*2365*-87+
49*21-25/86+27,4921*2586/+27+
30+81-56/(12/70),3081+561224//-
2*67/87/55*25,267*87/55/25/
82/85-50-85*8,8285/50-858*-
54+79*(47/37)+(8),54794737/*+8+
(33/(61*(79-47*82))),3361794782*-//
77-(35*74*75+79),773574*75*79+-
(66/(77-2/(56+87))),667725689-/-/
80/78/57/92*(8),8078/57/85-8*
38/34/93+29-80,3834/93/29+80-
(16-(47*(26-(74*15)))),1647264515*-*-
91/53-28-12/(31),9153/28-5831/-
60/70-43+(76+83),6070/43-7883++
8+5/4-36*(86),854/+4786*-
85-68-31*91/50,8565-3191*50/-
71-23/40*39-7,712340/37*-7-
(62-98/(87*19/47)),62988719*47//-
45-19-56-82+9,4519-56-82-9+
84+42/10-38+(17),844210/*38-17+
33/22/5*92/26,3322/5/92+86/
3*96*62-9+14,396+81*9-14+
71/(11/93+65-33),717356/65+33-/
27-2-54/46+76,272-9746/-76+
63/50/80+12/29,6350-94/1229/+
4*48/38+86/69,448*38/8669/+
28*65*75+5+39,2865*75*5+39+
19+95-8+50-49,1995+75-50+49-
(81*58-24-10*25),5758*24-1025*-
47+62/(88*82)+59,47628882**+59-
31/(86/78)*30+50,318678//30*21+
24*66/96/(83+2),2466*96/112-/
4*18*29+(18*(52)),418*29*1852*+
21/71-(66+28/(52)),2171/662852/+-
(82+11/67*26/34),821167/26-88/+
84-50+66/51+92,8450-6651/+95+
52*(84-(65-77-53)),52846577/53--*
(7/(74*16*(35+(52)))),77416*3552++/
64+7-38*99-96,647+3899*-96-
8-23/68*(42/39),82368/4239/*-
99-96/68+(24*88),999668--988*+
50+53+(72/36+(26)),5053+1836/26+*
43*15-40+40*56,4315*40-4056*/
81*96+7+57/73,8173*7-5773/+
62/41*50+68-94,6241/50*68+94+
(25+61-75*99*(18)),2561+7599*5+-
(18/33-68*85/45),1833/6885*45--
(76*39*96/81/86),7633*96*81/86/
78-50-86*88/91,7850-8688*91*-
70*(74+30*(83*57)),7074958357**+*
37*14/30+10-96,3714*30/10+96-
33*(15-22*36-95),33152236*-95-*
(86-5+84-(66+39)),865-84+6139+-
76/16*32/(89/26),7616/32*8926//
(1/2)*75/66/58,119/75*66+58/
72+71+83/74*19,7271+8374/19*+
(26-23*56-26-66),262356*-26-66-
54/85/38-64/37,5485/38/6437/-
(2-68)+70*92+68,268-7092*+68+
(97*60-17)-6+33,1660*17-6-33+
42*64+37+59-62,4264*37+59+62+
(1*87-2*(55/(9))),187*25583/**
