Formula,Result
5-17+-60+-44--3,517--60+-44+-3-
97-(-86*-14/-9*37),97-86-14*-9/33*-
80+79--52/(-24-(-72)),8079+-52-45-72-/-
-83/-63+-25-62-(-83),-86-63+-25+62--83-
-80/50-91*-99--90,-8050/91-99*--90-
-12+(-96+(-87+-46--100)),-12-96-87-46+-100-++
-67-94+48/-71*(3),-6794-48-71/3*+
52--15+77--33*-37,52-15*77+-3311*-
67+60/94-(-26/49),676055/+-2649/-
(68/-31)*-70/-39-31,68-31/90*-39/31-
-89*(-27*-75+-17--3),-89-27-75*-17+-3-*
3*88/80/-80-76,388*80/-80/76-
(-5*-15)*-49+(54*-74),-5-15*-49*54-74*+
78*44+(-13-(-9--88)),7844*-13-9-84--+
(18*(-79--94-98)*56),18-79-94-98-/56*
80--100+-57+99*32,80-100+-57+9932*+
82/84-42+(-45/(55)),-5584/42*-4555/+
81/-55*-19*95--12,81-55/-19*95*84-
-93-86*-63--4--49,-938646*--4--49-
-7-41/74-(-87-90),-7416/--8790--
-80+-6/-83*25-(-58),-80-6-83/25*+-58*
-60/85/-12*12+-25,-6085/-12/12*-25+
-11/-20+67*-40*-10,-11-20/67-40*-10/+
-39/51--86/54+35,-3951/-86-82/-35+
-87-38+-82/-3--56,-8738--82-3/+-56-
-48/-65*-80--20+-46,-48-65/-80*3--46+
(-29*20-(8/58-(79))),-2920*-4458/77--
77/-3/82--49-28,77-3/82/-49+28-
84/3-11+-54-18,843/11--54+18-
-12+-71-3-95/37,-12-71+3-9537/-
-86*(-99-(12+8)*20),-86-99128+20*-*
19--66/75/-33*(57),19-6675/-33/-57--
(67+-6+56)+-59--26,0-6+56+-59+-26-
-10*75/79+(-96--89),-1075*79/-96-89**
-16--71*76*-43/-13,-16-7140*-43*-13/-
(-16+-89-(-86/25+-65)),-16-89+-8625/-65+-
(-89+(-39*(38/63/53))),-89-393863/53//+
-28-96+-44--30*-82,-2896--44+-30-82*-
-28-(57*34)+(-48+-12),-445734*--48-12++
-96/78/-96*-19+(18),-9678+-96/-19*87+
(-20+47*-6--60*-64),-2047-6*+20-64*-
-62/28+-4*-15+-13,-6228/-4-15*+-13+
31--8--37/(24+71),31-8--372471+/-
-71-(85-14*-77*61),558514-77*61*--
-19--1/-66+(-95+1),-19-1-66/--951++
77*17--67+89-67,7770*-67-89+67-
19*-55*(2/-56)*-5,19-55*2-56/*-5-
(65/-11)--94+73/57,65-11/40-7357/+
28+-41/36*-6--13,28-4136/-6*+-13-
-7+(-35*(32+-13+-44)),-7-3532-13+50+*+
30/23+-62/84--72,3023/-6284/*-72-
70*(42*(-1*43)*-42),7042-143**-42*-
66+54/-40+61+72,6654-40/+61+55+
-21+-62*-74+-54+(8),-21-62-74*+-54+8+
38/47*(89+56)+85,38-80+8956+*85+
66*82*-16/2-0,6682*-16*2/-79-
-44-49--87*76/-19,-4449--8776*-19/-
38/27--78/22*56,3827/-7822/56*-
-86/18/-4+-75*-57,-8618/-4/-75-57*+
(-33/-57/83+-24-36),-33-57/27+-24+36-
95*47-20--47/(-90),9547*20--47-71/-
-45/54+70/-72*47,-4554/70-72/47-+
-70*44/61/(52--87),-7044*61/52-87-/
-72-25+23+(90/84),-7225-23+9084/+
-78*(2*65+(43*30)),-78265*4330*+*
11+(18*-40+4/-61),1118-40*4-61/+-
(85-61--22*59)*11,8561-9859+-11*
92+(-10-27)+-37+-86,92-1093-+-37+-86+
(54+-18/-34/30)*-56,54-18-34/64/+-56*
-66+-83--41*-6+72,-90-83+-41-6*+72+
-6*88/96+72-20,-7588*96/72+20-
-39/(7/(91/-16)-17),-39791-16//17//
-52*88*43/-78+32,-5288*43*38/65+
94*93/(27-43/(-17)),9493*27-50-17/-/
-29+(-61/-75/-38*-26),-29-61-75/-38/-26*+
-75*-99*65+82/-69,-7543*65*82-69/+
-56--74/(-86*-4)*-19,-56-74-7663*/-19*-
8/-93+(23+(7--32)),8-93/237-32-++
-4/89/-50/20--43,-489/-50/20/-43-
7+(-26/68)/52*49,7-2668/52/49*+
-34--95/26*29/(94),-81-9526-29*94/-
-26+-26+70+-37*-38,-26-26+70+-37-38*+
-78/51+37+94/-82,-7869/37+94-82/+
-88+34--35+-78+30,1034+-35*-78+30+
-72*-51+81/-23/-59,-72-51/81-23/-59/+
26+47+-87*-8*-36,447+-87-8*-36*+
-74/-1*40*62/-11,-25-1/40*62*-11/
-53/-41/92*96/54,-5318/92/96*54/
-53-(18/-17-33/(37)),-5318-17/3337//-
(80+(20--65)+60-73),80-67-65--60+73-
38*-56+-89+-1/9,38-56*63+-19//
(-54+-40*58/-86+83),-54-4058--86/+83+
7*34-(13*92*6),734*1392*6*-
(-95*20/55+-41-(67)),-720*55/-62+67-
-40+(-12-27)-54+-30,-40-1227-+54--30+
