Formula,Result
-774.6 306.01 526.52 704.38 -370.61 / - + * / * / 4.18 421.88 -704.1 + / - *,/ -370.61 * 704.38 + 526.52 * 306.01 + -704.1 / 421.88 - 4.18 * 673.55 -849.74 / -774.6
417.51 462.7 -140.63 -278.95 52.92 -540.46 -556.62 2.85 -556.96 - / / / - * + + * 734.38,/ -556.96 / 2.85 - -556.62 / - - 52.92 * -278.95 + -140.63 + 462.7 734.38 * 417.51
806.74 6.6 -688.4 798.58 - * - * 401.18 331.65 / + / / * 680.87 348.31 + +,- 798.58 * -688.4 / -743.56 + 348.31 - * / + + 331.65 401.18 * - 6.6 806.74
- + -403.18 -701.87 / + + 549.0 + * 488.02 86.85 -860.81 -940.41 - + + + 636.43,/ -701.87 -403.18 + + 549.0 - -940.41 + -860.81 + / 636.43 + 488.02 * -839.34 + -18.12
-261.02 + 747.0 / -716.14 -499.3 996.68 + * + + / -817.76 54.29 -576.36 -924.71 + * *,+ 996.68 * -499.3 + -716.14 + -924.71 * -576.36 - - -817.76 / + 55.56 747.0 + -261.02
382.49 * -574.09 -610.46 + / -487.42 - 899.46 202.72 -458.32 -48.16 - + / -277.9 -119.89 / -,+ -610.46 - -48.16 / -119.89 -277.9 / + -458.32 - 202.72 899.46 + -487.42 / -574.09 * 382.49
* 238.04 -136.25 469.99 -921.11 967.02 -677.21 -880.24 -275.13 * - - - + + + * - 672.72,* -275.13 - -880.24 - -677.21 - 967.02 + -921.11 + 469.99 + -136.25 * 238.04 672.72 - -144.35
325.88 -584.56 478.3 -355.57 86.47 572.64 803.4 -563.03 764.25 + * - - / * - / - +,* 55.34 - 764.25 - -563.03 / 803.4 * 572.64 - 86.47 / -355.57 - 478.3 + -584.56 325.88
-265.93 545.13 -447.79 -264.61 - + -961.61 149.5 + - / / 100.99 564.33 992.57 378.67 + * *,+ 149.5 -961.61 + - -264.61 - -447.79 / 545.13 + 378.67 * 992.57 * 564.33 100.99 / -265.93
- 502.78 -762.45 -754.6 -394.03 740.51 -865.69 -759.15 * - / / + - -180.75 807.66 + / *,- -759.15 - -865.69 / 740.51 / -394.03 + 807.66 -180.75 - + -754.6 / + * 502.78 849.14
-467.0 * -860.29 506.74 109.24 - 544.71 -752.48 369.29 733.65 552.71 - + + / / - - -,- 552.71 + 733.65 + 369.29 * -752.48 / 544.71 - -359.96 - - / 506.74 -860.29 * -467.0
371.03 + -855.97 -178.23 288.68 - 593.83 261.94 881.85 384.4 -593.33 + / / + * - - *,+ -593.33 / 384.4 / 881.85 + 261.94 593.83 - * 288.68 - -178.23 / -855.97 * -791.94 371.03
-334.88 175.21 15.35 757.75 290.65 166.6 -949.76 878.87 / 206.51 * - / - * + * / *,- 206.51 - 881.54 / 878.87 - -949.76 * * + 290.65 * 757.75 / 15.35 * 175.21 -334.88
567.74 425.2 147.92 360.8 863.21 -507.35 -824.67 -785.34 * / / / 810.95 -539.4 / / + / *,* -785.34 / / / -539.4 810.95 / / -507.35 / 863.21 - 360.8 / + * 425.2 567.74
728.12 -778.79 -135.52 -801.31 -741.65 209.67 989.17 - + * / / / + -746.72 -419.53 384.0 / +,- 989.17 + 209.67 * -741.65 / -801.31 / -135.52 / -778.79 / 384.0 + -419.53 -746.72 + 728.12
-198.13 -33.04 / 123.62 238.9 -452.28 -629.83 -550.51 + / * - / / / * -979.96 / -93.6,+ -550.51 / -629.83 * -452.28 * 238.9 / 123.62 / -902.92 / -33.04 -93.6 / -979.96 * -198.13
-737.25 -367.8 - + - 452.74 -885.53 -776.91 161.74 508.64 / + * - - + + 390.44 *,/ 508.64 + 161.74 * -776.91 - -885.53 452.74 * + 464.38 - -367.8 * 390.44 -2.45 + -737.25
/ -759.84 439.88 / * + -385.6 721.97 / 254.96 * - - -548.91 771.86 371.57 / / *,/ 439.88 * -759.84 * 254.96 / 371.57 / 771.86 -548.91 * - -380.74 * 721.97 -385.6 + -345.23
-677.83 -236.6 601.37 -792.72 -473.41 491.54 + * + + - - -210.53 + -323.56 / / - -547.26,+ 491.54 * -473.41 + -792.72 - 601.37 - -236.6 / -323.56 / 190.88 -547.26 - -210.53 * -677.83
715.65 238.43 263.54 -613.96 631.8 66.42 938.84 / + + * + * -313.71 -220.68 + / / -678.72,/ / - 66.42 + 631.8 * -613.96 + -220.68 -313.71 * + 263.54 - 238.43 -678.72 / 715.65
-92.57 + 51.44 -997.49 - * -342.4 - -538.65 991.52 -9.62 360.78 103.88 + * / * + -,- -997.49 * 283.05 / 103.88 * 360.78 + -9.62 - 991.52 -538.65 - -342.4 * - + -92.57
-998.58 -981.58 -940.34 -257.85 -987.88 -877.59 769.29 -279.51 920.87 -213.83 / / / / / - / - /,/ -213.83 / 920.87 / -279.51 / 769.29 / -877.59 - -987.88 / -257.85 - -940.34 / -981.58 -998.58
-90.54 429.15 -863.76 -445.81 -8.11 -293.11 / -760.7 651.78 185.38 90.4 / - - + + - + -,/ 90.4 - 185.38 - 651.78 -760.7 - * -293.11 + -8.11 - -445.81 + -863.76 - 429.15 -90.54
-687.43 879.95 -569.15 + * - -637.07 626.2 - - -204.27 / 597.14 51.95 + -782.89 / / +,+ -569.15 * 879.95 - 626.2 / -782.89 / 287.26 + 51.95 597.14 / * - -637.07 - -687.43
469.91 -844.5 353.26 -472.18 + + 982.15 585.24 -173.52 637.63 -229.08 * - - - / + - -,- -635.85 + -229.08 - 637.63 - -173.52 + 585.24 982.15 + + -472.18 - 353.26 - / 469.91
346.14 -575.45 -92.06 700.62 265.99 -262.62 276.42 820.81 775.08 -748.62 / * / - * / / + *,/ -748.62 * 775.08 / 820.81 - 276.42 * - / 265.99 / 700.62 + - * -575.45 346.14
-151.15 480.92 825.28 -193.12 -992.77 -423.31 748.02 -38.51 / * / + / * - / 257.83 * 274.64,/ -38.51 * 748.02 / -423.31 + -992.77 / -193.12 * 825.28 + 480.92 274.64 * 257.83 / -151.15
646.31 0.41 * / 317.73 * / + + - -407.14 -439.7 * 721.39 -869.31 -520.17 - + /,/ -692.67 * -439.7 * - - -520.17 + -869.31 721.39 + + 317.73 -605.08 * / 0.41 646.31
-727.07 -508.49 975.68 + / * 267.09 510.96 836.25 -367.7 * 311.31 -274.89 - * + + - -,+ 975.68 / -508.49 - -274.89 / 311.31 + 108.91 + -367.7 - 836.25 - 510.96 267.09 * -727.07
12.81 -806.78 105.15 744.05 * -529.43 -166.21 -248.94 896.94 -210.53 - * * + * + - * /,- -210.53 - 896.94 - -248.94 + -166.21 * -529.43 + 577.21 - 744.05 * 105.15 / -806.78 12.81
892.5 243.51 843.06 90.05 917.13 / / * - / -944.99 400.64 4.2 * + + / -501.06 +,/ 917.13 / 90.05 * 843.06 - 243.51 - 4.2 + + + -501.06 -533.0 + -944.99 / 892.5
-3.74 -510.74 - / 689.06 -846.23 / * -829.77 -239.25 / - 572.03 834.84 / / 44.91 -57.05 *,- -510.74 / -846.23 / -239.25 / 834.84 * -57.05 44.91 / 572.03 - -829.77 * 689.06 / -3.74
-507.4 - 409.7 -486.11 666.3 -43.04 * - / + / + -302.17 + -983.53 983.56 -450.33 * -,* -43.04 - 666.3 / -486.11 + 409.7 / -396.67 * - - * -983.53 + -302.17 / -507.4
255.43 416.93 742.03 -296.25 -866.99 -819.89 -110.41 -765.58 + - + - / * 789.16 911.12 * - +,- -765.58 - -110.41 + -819.89 - / / 911.12 789.16 * / -296.25 - 742.03 + 416.93 255.43
-851.66 -759.66 -49.01 -110.11 269.14 -641.79 - + -532.44 879.84 * * + / -388.12 517.59 / - -,+ 879.84 -532.44 / - -641.79 * 269.14 / 517.59 -388.12 * / -110.11 - -49.01 - -759.66 -851.66
850.56 -148.33 494.42 750.57 -542.72 603.67 * + - * - * -497.62 -197.08 63.49 * * - /,* 603.67 + -542.72 - 750.57 * 63.49 * -197.08 - -497.62 789.55 / * 494.42 / -148.33 850.56
777.28 -95.78 -524.68 - / + + 574.2 -714.24 2.43 / - -290.9 * -911.62 * -177.51 + /,- -524.68 / -95.78 / 2.43 - -714.24 574.2 + * - / -994.43 -911.62 - -290.9 + 777.28
-483.72 289.12 -671.23 449.0 / -107.25 198.71 499.93 352.42 / - + * / / - * + -172.29,/ 352.42 - 499.93 + 198.71 / -107.25 / -79.09 + 449.0 - -671.23 * 289.12 -172.29 + -483.72
996.53 * 865.56 -290.13 / 984.28 667.21 -596.0 231.41 -590.59 / * + - / - * / +,/ -590.59 * 231.41 + -596.0 - 667.21 * 984.28 - -535.53 * -290.13 / 865.56 + -334.78 996.53
737.29 633.72 272.4 -765.52 -875.75 - - + / 522.8 -890.98 + + / -466.27 389.27 * * -300.18,- - - -765.52 + -890.98 522.8 / + 272.4 * 389.27 -466.27 / + 633.72 / * 737.29
449.03 - / * * 964.42 -700.81 658.31 - - / -12.48 239.35 890.75 + + -390.95 489.91 -,/ 425.82 - 658.31 + 890.75 - 239.35 -12.48 / - -700.81 964.42 * - / -390.95 * 449.03
457.47 66.27 + - -568.13 460.8 + + + - -637.23 -94.18 / + -635.35 - 56.57 + -61.94,+ 66.27 + 159.27 / 460.8 / -94.18 -61.94 - 56.57 - -635.35 + -637.23 - -568.13 - 457.47
-237.09 -658.59 -965.21 -958.58 714.68 990.51 / 463.59 -650.34 -214.63 - + - + + * / / -,- -214.63 + / - 463.59 + 149.03 + 990.51 * + / -958.58 / -965.21 - -658.59 -237.09
763.37 -264.35 -224.14 964.2 + / + / -390.14 -132.6 -926.47 155.95 -576.35 32.89 - * * * +,+ 964.2 / -224.14 * -264.35 - - * -576.35 * 155.95 * -926.47 + -132.6 -390.14 / 763.37
465.84 496.11 -289.06 642.28 + - 105.45 563.47 -357.35 -34.88 132.46 138.63 / * + + / / -,/ + * 132.46 + -34.88 + -357.35 / 563.47 105.45 - + 642.28 / -289.06 - 496.11 465.84
-370.8 -949.3 -140.8 869.81 / - - / 160.52 211.19 -605.49 927.54 -703.53 + * * / / -,- 139.99 + -703.53 - 927.54 * -605.49 / 211.19 160.52 / - 869.81 / -140.8 - -949.3 -370.8
-973.87 - -842.14 - 398.57 - - - - * 242.28 -973.97 -50.31 298.59 -474.6 - + - +,- 398.57 / 452.78 - -842.14 - -474.6 + 298.59 - -50.31 + -973.97 * * - / -973.87
