Formula,Result
-+---81/*-85-4661//-97-52-305648-86,81-85-46*61/--97-52/-30//56-48+-86-
-+--+-71-27/*-13171416-50/-237-11,71-27-5417*14/+16--50--237*+-11-
*-+/91+17-66/47-40*/*47-10-252942,9117-66+/47-40/+-89-10*-25/29*-42/
----99-1494/*/*/*-7-1746-66-74-84-79,-99-14-94--29-17*46/-66/-74/-84*-90/-
+-//72-8949**/50-28-+5634-9-7611,72-89/49/50-28/5634+-9-*56*-11+
++-++++-309-9342/63-58/168177-37,-309-31+42+63-58/+1681/-77+-37+
++22+---63-11-97-99//*-4098-62/-9348,13-63-11--97--99++-4098*-62/-9348//+
*51*-66*/-53-47-/72-78-14*/-50322,51-66-53-47/4-78/14-5032/2*--***
+++**24-22-219//*68651745-2314,2423*-2*19+7665*17/45/+-202-+
+-/-99-/-9985/-6875/-72-21//-741255,-99-99-14/-6875/-/-72-21/--7412/55//
-+++6*53-12**27-557126**12-94-60,653-12*+27-55*71*+26+12-94*92*-
-++//37-9717-71+-71/31-41**-51-73-1,32-63/17/2/-713136/++-51-73*-1*-
--31*-4--*37732/-75-59*/67271,-31-4377*32--75596727/28*-/-*-
--/*/-25-1240528/*68+14*-43-72-86,-25-12/40*52/72-6814-43-72*+*49/-
-+-41**/*-894-4013--665-7/-55-68,41-894*-40/13*-66-68-*--7+-55-68/-
+28-+66*/*-349-75-26///-40-5676-57,-5966-349*-75/-26*+-40-56/76/-57/--
*99-8/**-3028-2--1*95-/-5769-51,998-3028*-2+-1-94-5769/80**-/-*
+++-589595-+95*/4180-59*/380-9,-4995+95+-404180/-59*+380/-9*-+
--16++-69-34++++872769**-67-74-2271,-16-695+8727+69+-67-74--22*+71++-
-+/151375+-27-13*/-58-62+/-4415-28,15-8-75-27-13--58-62/-4415/-28+*+-
+++--/-10-4554/6042-71-36-*7680-8,-10-45/54-6043/--71+-36+-380*25-+
/*-70-54*/*/*-370-26-16-9*/44-13-28,-70-54*-370/-26/23*-9/4461/-90**/
*-25-+/-11-2117-38+-+-8137336021,-25864/17+388191-33+60-21+*-*
++---+62-95/94-36-32-41*/83-89982,62-95+83-26/--32-52--54-89/98*+2+
+-+*//*8832**-2-95-4670-92-464092,8432*-2-95*77*/70/-45/-46+40-54+
+/-76-10//-18-43/*-3017-96*-23+-7362,-76-10/-59-43/-3017*96-23-7371+*-/-+
++74/52-72++76*663/42//25-793,7452-72++7666-1*+4225-70/3//-+
++*-**54-73-3544***-252212-21-39-23,54-73*-35+44--2522-12*25*--39+-23+
-++//*-6280834065*-26-76//-79-94-68,-6280*-58/40/47+-94-76*+-79-94/-68/-
+++*-3786*31-27*/137036-*94-38-25,-3786*31-27*+-1070/36*+1994*-25*+
---/+/*-75-74-48-86*96-54*-7462-4768,-75-74*-48/-86+96-54*+-7473*--47*68-
/*//-92/-+--39663089/30-53-35-49-45,-92-3974-30+89--31-67/-/-35+-49*-45+
-++*-33-86//*-51-52-679/-40-40-93-42,-33-86*20-52*-6/79/+-40-6/+93-42--
----421--98-41/**-32-515-+-4252-79,-421--9898---32-5*15+-4252/-79-/-
/+8965+/9611--43--/14-28-37*30-54,8952+9611/-4314-28/-37--76-54*--*-
