Formula,Result
77/14*8**1+33**2+40+-9+23**2,7714/81^*332-+40+-9+232^+
2+(55-78)+-90+35--90/-44/-63--66-(72),25578-+69+35+-90-44/-82/--66-72-
91**2+-50--23-(-75*15-93*-93)+33+(95),-232^-50+52--7515*93-93*--33+95+
-100+76-15+81+-6*-79+(-5/6*5*-48),-10076+15-76+-6-79*+-56/5^-48*+
51/59/-51+(-2+3-29)-(17**1-74+81),5159/-51/-23*29-+171^74-81+-
22*-2*76-46**2--96+-25*-64/(-9*(54)),22-2*76*462^-29/-25-64*-954*/+
-92--48+19*(82**1-(-45*75/94**1--50)),-92-48-19821^-4575*941^/-50--*+
-95+-48-88/-7*-93/-29-(-17*(47+-100)*43),-95-48+88-7/-93*-29/*-1747-100+*43*-
-5--50-99--65/-17*(-5+14*-100)-98--78,-5-50-99--65-17/-197-100*+*-98--78-
-46**1--17*40**2+-70**1+(-80/24**2),-461^-17402^*--701^+-80242^//
-69+77-36**2+-39+22+86--60-6*92,-6977+362^--39+22+86+-60--9492*-
(-57+-19-34--73*-96+57)/(39/-75**1-24),-57-19+34--76-96*-57+39-751^/24-/
-77**2-85-46**2-(-13*-86/-70**1--63),932^85-462^--13-86*-70-82^--63--
43**1-99--43+-91*38**2-28-46/-99,431^99/-43--9138-11^*+28-46-99/-
88/-35**2+-47*-3+(82+-32/(-22*88*-32)),88-352^--47-3*+82-32-2288*52*/++
19+-78+88+29*59-10**1+99**1+99,19-78+88+2959*+101--991^+99+
-97**1-(-3*56/-17-65**1-(50/18**2)),-971^-356*-17/651^-50182^/--
-1*(-8**2+83+-60**2+99*86)/-11+-16,-1-82^83/-602^+9986*+*-11/-16+
(-26*-59*99)+70/-9/53*-81-52/-97-39,-26-59*11*70-9/53*-81*+52-97/-39-
(-52+48+-96**1-(99**2-51*29+-61)**1),-5248+-961^+992^-10081*--61+1^*
38**2--67/-67*-95-(-14+-16)/65**1-71,382^-67-67/-80*-29-16+651^/-71-
-55-47/(-67/-80)*(-73**2+42+91/19)-74,-5547-67-80//-732^42+9119/++-74-
(93**2+18**2+-53)/-18--19*-22--71/-6,932^182^--53+-18/-19-22*-61-6/-
87**1+61--14/-99*-82*68/-74**2+-40,871^-82+-14-99/-82*68*-302^/--40+
4+67+(-24+-92)*-17/-20/-70**1+90+10,7816+-2445+-17*-20/-701^/+90+10+
-59-81--62**1--86/-54+25-67+-14-86,-5981--621*--86-54/--65+67--14+86-
89+68+79*31+-90**2-(39**2+82*-67),8943+7931*+-902*+392^-13-67*+-
-42*(-50*-23/(36/38*-33/-28*23**1--41)),-42-50-23*3638/-33*-28/231^--41-/*
-97*30+31-(40-71*92**2+(60*-11/54)),-9730*31+-4471922^*-60-11*54/+-
27/-94-47-46/(-56--10)**1-(91+(-58*-22)),27-94/47-46-56-10*1^/-91-58-22*+-
84/-25**2+-52/50+-73/72**1-72**2,84-252^/-5250/+-73-361^/+722^-
54+-19**1+-50*52**1+29**2+(-28**1),54-771*+10521^*+292^+-281^+
98/17/31-0/4+-20*60/-15-18/85,9817/31/028/-260*-15/*1885/-
(83--3)+-26/56/(-69+-100--95)/52-(-8+(-30)),83-3--2656/-6989+-95-/-50/+-870+-
-98*-6**1--38--94*-78+-41+94**1-(43),-98-61/*-38--94-78*--41+941^+37-
39--5--45**2--28--69/61*-55+-34/98,3993/-452^--28--6961+-55*--3498/+
-16/(-87+35/8+84*(-49**1+5)/-21--22),-16-87358/+84-491^5+*-21/+-22-/
-54/-40+-94-63*88/-47**2+-53--86/-42,-71-40/32+6388*-472^/--53+-86-42/-
11/(38--7**2+-29**2+73/62/(-44+65)),1138-932^-582^+7362/-4465-/+/
(-70/54)/-17--74**1+76/(-24*-76**2+76),-7054+-17/-741^-76-24-762^*76+-+
(-31-64/-32**2--73/64)**2+-37/71/90,-3164-322^/--7364/-2^-3771/90/+
47/97**2-72/-31**1+64*5**1+(61),47972^^-8-311^/-6451^*+61+
(11**1--4)/-73*56**2+(88/88**2--1),-511^-4--73/562^*88882+/-1-+
(39+96--31**2-72-89-73**1+(16**2)),3964+-312^-72-89-731^-1633^+
-73**2-15-18-23*-63*-65--6+-73--81,-732^15-18/23-63*9*--6--73+-81-
-85+-82*89--45+37-50**1-(-76*(-83/96)),-85-8289*+-45-37+501---76-8396/*-
75/91--84+84+(25*80+66*-17**1+85),75-86/-84-84+2580*66-171^*-85++
71*3*3*-33/87**1+-61+-68**2--50,713*3*-15*871^/-61+-682++-50-
12--3+(-90*67*-25/13--48**1--64*98),12-3--9067*-25*13/-481^*-644*-+
-36/75+-31/-34+(68*92/70--60**1-93),-3675/-58-34/+6892*70/-601^--92-+
14+-55/3/-8/71+(25--20)--38**1--96,14-583/-8/71/-25-20-+-381^--96-
-89+36**2-9--87+-36/(-54*-65--24**1),-89362^+9--87--36-541*-241^-/+
96*-14**1-(-83+-63/87)/22+86/74/-87,96-141^*-83-6387/+22/-8674/-87/+
-46--68+-9*(-23*-14/(-28-94+52**1-50)),-46-68--9-23-14*-2894-521^+50-/*+
