Formula,Result
++-/-19/-7032-8/*-767882/*-217767,-19-7032/+30--7678*82/+-8477*67/+
++++20-2180/8845*///57-7509828,20-16+80+8845/+57-7/50/98/28*+
-+-+62**5816**51-48-9624/-6141,6258*16*+51-48+-96*-24+-6141/-
-+-**-83-1512***8127081*279669,-83-15*12*8127*0*81**2796*+-67-
---/*-1328-27-61*/298931//782027,-1328*-27/-61-2989/31*--6020/27--
-+++--5053-34/*78-8542/66-8*-22-45,-9453--34+78-85*42/+6628/+-22-45*-
+-+++-16*439-86-5113**-513-84-42,16439*--86+88+13+-513*-84*--42+
--++-*/8170-45-46/-371-93/52-1172,8170/-45*-46--471/+-93+5252/--37-
-+*+--2343-12/*-319742-79**96-8775,7643--12+-3197/42/+-79+96-87*75*-
++-+***73-33-2563-9490*/-91-638424,73-33*-25*63+-94+90--66-63/84*/24+
--++7823//86-3730/-1534-/1-7599,7823+86-68/-9/+-1534/-1-75/99/-
+-++-/-8521-62/311*-98127*-53-16,-1121/-62-311/+-981/+27--53-16*+
-+-+/-75/*19-8-70-75/87-84-66/9419,-7519-8*-70*+-75+87-84/--66+9419/*
-++-33/44-43/***-33-74-7542-94*-3673,-3344-43/+-21-74*-75*42*14/+-3673*-
-+-6/-60-80-55***//-40-87-9052-48-54,-37-60-80/--55+-40-87/19*52*-48*-54/-
-++-+/-9472/8867-65**-2838697-9,-9472/-8267/+-65--283*86*+97+-9-
+++-*/*-87265053-98/9483/-90-97-89,9026*50/-19*-98-9483/+-90-97/+-89+
+-+--/9789*29-39*11-24-33-28/-3411,9789/29-39*-1164*--33+-28--3411/+
---+-/29-83//-65-20-54/-88-3732-30-90,29-83/-65-20/-54/--88-37/+32--30-75*
/-+--28*52-25*/55422/*-5617-95-32,-2852-56*-554/22/+-5617*-95+--32+
++-**-4056-434841/*//-8663215-98,-3256*-43*48-90+-8663/2/15*-98*+
+--64//*+/5-4333-83637**10-5899,-64-90-43-33*-86*63-7/-10-58*99*+
-+--++-79-63*41-37/993721-757719,79-63-41-37*+9937/+21-65-77+19-
-+--+--67984371/*54-7691342-45,6798-43-12+-60-76*91/-3-42+-45-
-++--+---35-715121-12*-35-24-52-66,-35-71/51-21--12--35-24*+-52+-6+6-
+---6674/**-10-27-1624/*/7248-2681,-6674--10-81*-16*24/--9148/-26*-27/+
+--+*-76-94*/70-3729-52/*75-88-2112,-83-94*70-37/29*+-52-7531*-21/-12+
++++--45//47-3354735*/455633-59,-4547-97/35/-47+35+4556/33*+-59+
-+-/-85*/-11-44316-88/-36-87*-2495,85-11-44/3*-16+-88--36-87/+2295*-
-+-+-39**/5820-5426**-202147-82-93,765820/-54*26++-2021*47*/-82+-93-
+---+-+12-32-83*946136416*-4943,12-32+-83-9461*-36-41--45--4943*+
+-+*+**/58411-511724-38*754218,584/23*-51*17*24*-38+7542/-18+
--+-+-88-8750/*/-8612-80-5667-2776,88-49-50+2883/-80*-56/-67+-27-76-
++-3155*/**///33-152-41801520-99,-3155+33-15/-82/75/80*15*20/-99*+
-/+*-92-77/**//-7-124434-3677-27-98,-92-77*-7-12-44/34*-36*77/+-27+-98-
-+++*-77-63-80*//*385942-36-888,-77-63*-80+3859/98/-3/45*+-8+88-
+--+-8654**-47-5639//-36294*32-76,-8654+-47-56*39*-3929/4/-3294*+
+---//-1138-1560*/-469-27/-4829-26,-1138/-15-60--469/-27+--1229/--26+
+-+-56*///85-9122-67-100*8887-24,5127-91/22/-67+-10*--17+8887*--24+
++-//**4518-82-46138758*/-94-841,4518*-82*93/13/87-58+-94-8/41*+
+-*/*/-7511-5856-14*/*75-30-5789-91,2211/-58*56/-14/75-30*-57/89*--91+
+-//*-746359/**-5969-2699-13*73-52,-74-13-59/7069*-26*99/+-13-73-52*+
+-+--30/*3497-642-90*-7984-109,3034-46*-64/-2--90+7984/-10*+9+
+-+---8389*/-11-5-25*94877*-82-16,-8389--11-5/58*-94-17*+77--82-16*+
+-+-+92/-88-7463///7-91352-88-4,92-8836/+63-7-91/3/52/+-88--4+
-+*+-+-50*-4623-74-4379-92/*-196350,-50-4623*+-74--43+79*-92+-1963*50/-
+--35/-74-31*85-71*/**22-62-87-58-4,35-61-31/-85-71*-22-62*-87*-58/-4*+
+---++--4-94-63278844//98-2-53-100,-480+-63+46+88-44-98-2/-53---100+
+---+++35-36*75956/47-38-5463-54,35-36+759*+56+47-38/--54-63--54-
+-+++/*-11-24-36-87*-177013*-87-57-80,-11-24*44/-87+-1770*+13+-87-57*--80+
--+--98*/-6191-35///3194-61-48-12-35,-986891/-35*-3194/-61/-48/+-33--35-
--*---547//-57-86-64/-47-99*-63-1857,-547-94-86/-64/-22-99/+-63-18*-57-
+-----76-93//50-462255//-11-5592-52,-76-93-50-46/22/+55--11-55/59/--52+
+/+---86-6-27***84-42752*456-42,-86-6-47-84-42-75*2*+456*+-42+
-++-/-249882/87677///148-23-72,-2498/82/8767/+7+148/-23/-72/-
++--**/9210329754*/79-87-28-85-88,92-99/32*97*54-79-87/-28*--85+-88-
+*-+59*704/-128717///7295-38-68,5970-56*+-1280/-17-7295/-38/-68/+
++-*/-1483**17158-8010**-4739-37,-1483/171*58*+-80-10*-4739*-37**
-+-++-8066897-54***961835-4919,80-31-89+7+-54-9666*35*-49/+19-
--+/*-9-7570**713351/513/243,-9-75*70/7133*51*+513/-593/-
*-+*/-2198-23-52*-9532///71269271,-2198/-46*-52+-9532*-7126/92/71/-
+--+**8146-4/-80-3194*50-1*18-28,8146*-4*-80-31/+94-50-1*-81-28*-
--+--39*-47-2018/**/43-866-18-9251,-39-47-20*-81-43-86*6*-18*-92/-51-
-+++-/**945742694-5/-56-70-6-74,945*74*26/94--5*-56-70/--6+-74-
++-+-+--11-91/30-44-6184-74/91-31-45,-11-91-30-44/+-61-84+-74-91-31/+-45+
+/-++11-69/3220*-52-94*/-13824273,11-69/3220/--52-7*--1382/42*-73+
*-+/**9999672-15*95-70*/-97-487,399*67*2/-15+-21-70*--97-4/87*+
++/**/*-7022-73-9861/*4113-27-75,4922*-73/-9*8*61/4113*70/+-75+
++--+*--9013-1333/636-43*17-922,-9013--13-33+636/--43-17-9*+22+
+-++*77-23-89//*-67411795-69*-985,77-23*-89+-6741*17/95*+-69--3-11*+
-++-96-4138//-*-41-79-378570*-53-7,96-41-38+-41-79*-37/-71/70/+-10-7*-
---+-+-30-71*26-105-28-20-37*-7443,30-71-2-10*+5--28+23--37--7443*-
-++--+--8565*-50-41*-47-52-2931-204,-8565--50-41*+-47-52*--29-31+-20*4+
+---***39291954/33-1563/379455,3929*60*54*33-15/--40-3794/+55+
+-/*/18-74-90-86**/46-7-17-4/7617,18-74/-90*-86/46-7/-17*-4*-76-89/+
/-+-++1081-52/32-65*8844*-63-2689,1081+-60+32-70/-8844*+-63-26*-89-
-+-*-53-60-35**//2-64914446/45-85,-53-60*-35-92-64/91/44*46*+45-85/-
-++-+---32/-3027-672541-3457/8158,-32-3015/--67+25+41-43+57+8158/-
+---+//95477622*/722535-33-15-56,9547/76/22+-1825/35*--33--15*-56+
++-****17-20-313872*88-1255*-6126,17-20*-31*38*72*88-12*-55+-61-95*+
--+---94/45-75-66/-76-70-7230*23,9445-75/--66--76-70*--72+30-23*-
+-+-+68*//1426-10-275/66-325537,681426/63/-2*-75-66-32/+55--79+
+++++++40-83-3638/-9-91/-31-385-4,8-83+-36+38+-9-36/+-31-38/+50+-4+
+-++++-42766-48-78-43**/169-45-1,-423+66--48+-78+-43-169/-45*-42*+
--+-++-/682-51/59-51-9532-76-60-49,6810/66-59-51/+-95+32--76+-60--49-
-+---45-19***-55-19-17-50*3881*98-89,-45-19--55-19/-17*-50*+3881*+98-89*-
--++-1856/*-3335-16-/261154/91-64,-1856+-3335*-16/+2611/-33/-91-64/-
+-+*-+*-90-56*20-655794-1295/-1418,-90-56*20-65*+57-94/-12+92--1418/+
++--+7-97//-2038-27//-3579775399,7-97+-2038/-27/--3579/77/-53-99+
++-+*/-2361-87//8579134*-256023,-2361/-87*7779/13-+37--2560*+23+
+--**/-63498727**718361/86-99-7,6649/87*27*7183*61*-86-75/--7+
--+-*-76-21/-685257*/-9123-69/-7745,-76-21*-6852/-57+-9123/-41*--7718/-
-++-+477*/39-445515/38-11/-8240,477+39-44/55*--42+38-83++-4040/-
--+---/18-7/-75-8472*24-16228-82,-51-7/-75-84/-37-24-16*--84/8--82-
+--+5/+-8451-34*-2412-46/*-301696,5-8451*-34/+-2412*--46--3016*96/+
-++++--93-91*/1872257588*-29-61-62,-93-91-1872/55++75+88+2-61*+-62-
++---900/**-56-957224/*87-62-68,-900--56-95*72*24/-597*-62/+-68+
-+-+-+15+/-59-37-39-19/-30-72-90-36-29,15-6995/-39/+-19--7-72/+-90*-36+-29-
++--51/**/43-422197-11/*5196-9433,-5143-42/21*61*-11--5196*-94/+33+
-+--+-34*98-17/7-80/-560-46*44-76,-3498-95*+-74-80/--560/--46+44-76*-
+--+++30*32-10086/*-614654-347944,6632-100**86+-6146*54/+-34-79-44+
---*-148/*//79-724-419544/5-77,-148*79-7/24+-41*95/-44-5-31/-
--+-+-7113*8-4498*/-45965594-4,7113-8-44*+98--45-89/55*+94--66-
-+**+/*3586-49-1268-20+-58-29/85-91,3586*-49/-12*68*-20*-58-29*+85-91/-
+-+//-86-97-15/76-69**/-1-5060-87-99,-86-97/-65/-57-96/+-1-50/60*-87*--99+
+--+-//-2963785/*-24776-158420,-296/37+85--247*76++58-9-20+
++++/-86752*-6378-34*/*173815-53,-867/52+8478*+-34+1738*15/60*+
+-+++*6485/12-7318/83-36-89*-7-53,6485*12-73++18+8320/+-89--7-53*+
++++-**-90-5092//48-12-27-1-48726,-90-50*92+48-12/-27+-92+-91+87+26+
--+----7049*88-57/-5892/-64-31-4659,-7017-88-57*--5892/-59-31/--46/59-
*---/*/88-8-8538*1-84+-411-5918,88-8/-85*38/1-84*--411*--59--77+
++-+-+/*-160-4-36*2386-66-7-8932,-160*-4/-36+2386*--66+-7-88+32+
+++----*/-93343629-4547-880184,-9334/36*-74--45-47--8-80+1+84+
--++-+9647+-17-99-63/*1697653-20,9647+-58-99/--63+219*34/+53--20-
-+++-+-37-1041*-2237-73-53*5949-20,37-10-41+-2237*+-73+-53+5949*+-20-
*+-+/-11-52*/-1-8712/-39-4320/9051,-11-52/-1-87/12*+-3972/-20+-2651/-
