Formula,Result
+-279-+140492/3501,-279+(140+492-350**1)
--21-^49-379/976-18,(-21-(49**1-976/-18))
-+//6-642-604170-307,6/-642/-604+-696--307
-^-^81615841-625,(816**1-582)**1-973
/*+-919352^4712-591,-919*-247*471**2--591
/-736///13888407-939,791/(13/888*407/-939)
/-917-*/708-74-344821,668/(673/-74*-344-529)
+--893*-60^-9881-703,-893--60*-988**1+(-703)
++^-2001^7802-705,(-200**1-780**2+-705)
-^*97452+341788-500,97*452+341/788--500
+-73**/-325419-652626,-73+(-325/419*344*626)
-/^20-192221*-293-733,20**1-221--293*(-733)
-**^-403936-342-990-385,-403/947*-342*-990--385
+-+-71*771715-413-103,-71+771*715--413+(-103)
-**675-924617+531-380,675*-924*617-(531+-380)
-+1932//547911797,485**2-547/911/797
-/*823673+-97131-879,(823*673)/(-97+469)--879
+868/**-663982701-863,(868+-663*982*701/-863)
+-763++1461^6322,-763+(146**1+632**2)
++^6631^603-969-866,663**1+603**1+-866
/243-^-6151*-306719,243/(-615**1-(-306*719))
-84+544/*227361-830,84-(544+(227*361/-830))
/-/-310431858+-213-45,-310/431/858*(-213+-45)
++^7911-461*-883434,791**1+658+-883*434
-*774^8882/-356-763,340*874**2--356/-763
-+*165-188-610^9561,165*-188+-610-956**1
+/*-36-503^5632-717,-36*-503/563**2+465
---988431**230-824-386,-988-431-230*-824*-616
--+-586-806*-732-104575,-586+-806--732*-565+(575)
/*-457-492**242523-886,681*-492-242*523*-886
++/-397-855719*-70-564,-397/-855+-521+(-70*(-564))
/--861-699/8842-959,(861*-699)-884**2--959
+-805859/-897--753-887,805-859+-205/(-742--982)
*/*/779-45-380594-91,779/-45*-380/594*-91
--+/-666-14910-970-969,-676/-14+910--970--969
--++-679165127941134,-679+165+127-941-134
+-616+/-353810864597,616--353/810*864+597
++^978-859+213474-603,978**1+213*474+-603
-+*925866-825^1592,-266*866+-825-(159**2)
*-330+745*+960146-115,-909*(745+(960+510)*-115)
--626*957+-92/-458553,-626-957*(-92+-458/553)
++-36/-957422-153-121,36--508/422+-153+-121
---829^/-42121468-538,-829--421/214*68--468
-/813-21//560-784-501,(813/-21-560/-784/-501)
/^6261/-768+-773-986,(977**1--768/(544+-986))
-^1231*295*822-789,123**1-295*(822*(483))
+168//*-784-540137-531,168+-740*-540/137/-531
++558^3651^5971,558+365**1+597**1
-/*790427580^2031,(306*427/141)-576**1
/*-87681/545^2841,-87*681/(545/284**1)
++-793-224^9012354,793--224+901**2+(143)
++-963*465^2912-618,-963+465*291**2+(-618)
++-191462+*655875-524,-191+462+655*875/88
*33+69+^481202,(33*(69+(48**1+202)))
--^152149^-7911511,(86**2--791**1-511)
*322+^4032*-696-867,322*(403**2+(-696/620))
-/-246-^60724-827,-246/(607**2-4)--827
-**/717637256562-757,717/637*256*562--30
--^8231^3561296,-585**1-356**1-296
-+690^3682/380-960,690+866**2-113/-960
/22++^6141791-493,22/(614**1+791+-493)
+-3401//501-458-176,-834**1+501/-458/-176
++163++993-152674730,(163-(993+-152+674)+(730))
+-^3961^772283,(396**1-772**2+83)
+-/948780/6171541,948/780-617**1+134
**-412950+-7291541,(-412*950)*(729**1+541)
*/*896533-513*715497,(896*533/-513)-715*497
-+232*-392^902-400,232+-392*90**2--400
+---189*-725711-598-765,-189+-725*711--598+-765
+^6001/419--888518,(600**1+419/(109-(-886)))
*-660+*302^-6842-596,-660*(302+-684**2+-596)
/*-48894-/-622404786,-48/894/(-622/404-(786))
--+546-3862-41-528,546+386**2--41--528
++-732--821^3791-199,(-732+-821/379**1+147)
---432-958/1572144,-499--958-157**2-144
+*-431^-3382*-8082,144*-338**2+-808**2
-**-82-689+-293-857-457,-301/-689*(-293+-857)--457
-+200/-627^2011-825,-764+-627/201**1--825
--+--334-3142812-476,-334--314+2-812-419
*-441+341**843-941186,-441*(575+(843*-941*(186)))
/-104297*/556-923211,421-297+556/-923*211
-*/704398^-4862-106,520/398*-486**2-(-106)
-^714373/466-523225,714**1-466/(830+(225))
^++-279-993^-5971-105,-279+-993--597**1--105
-/*/-166-424493-841370,-13/-424*57/-841-370
-/-560^3441--74-688,-560/344**1--74*(-688)
/-541-827*/-124-960-346,-541/(827--124/-960/-346)
+-422//-85-382869359,422--85/-382/-497+359
++568^-916-584^-4082,568+-916**1+-807**2
+-155+*2-579^-471,-155+(2/-579/-47**1)
-/-388-408-^-13-966-397,-388/-408--13/-966*-397
--+^4931298-234-863,175**1+298--234--863
-+176^8021*-479754,176+802**1--479/754
++^-2611*-202423-350,-261**1+-202*423--350
++*/751217-398843268,751/217*-398+-364+268
++184^6992/447-101,184+699**2+447/-982
-130//+-369-461491-934,130--369*880/491/-934
/+518//-354-15-422148,-492+-354/-15/-422-148
*-^-9851*-479812-100,-985**1--479*812--348
*-/181811^2701331,181/811-270**1+331
