Formula,Result
90.41+-37.01/49.54/(9.86*-5.89),+90.41/-37.01*9.86-5.89/49.54
-66.08*22.54--52.35/(1.04/-29.25),*-66.08-22.54/1.04-29.25/-52.35
80.6+-56.1+44.99/19.46+17.17,*80.6++/44.99+19.4617.17
46.38--36.58*-1.1*-5.63+48.42,-46.38*-36.58*++-5.6348.42
17.09/(-6.96*17.43*12.51+-46.67),*-6.96*17.43+12.51*/17.09
9.7/-95.62*-39.21/46.88*(-90.4),/9.7*-95.62/-39.21-90.4*46.88
34.78+10.6+-49.01/51.85--7.94,+34.78+-/-49.01*51.85-7.94
-99.52+(-10.09+-4.73+28.48)+-10.0,+-10.09/-4.7328.48++-99.52-10.0
40.96*-64.53*-67.1--71.49*(-8.29),*+*-64.53--67.1-8.29*-71.49
97.88--58.33+-67.79-40.36/58.31,*97.88+-58.33--67.79/40.3658.31
-7.42/39.66/92.07+22.09-2.91,*-7.42/39.66+92.07-22.092.91
-51.21/31.46/-42.13*-85.46+-1.72,/-*31.46*-42.13+-85.46-1.72
(-34.99+-65.35/(-20.28-8.63+(85.35))),+-34.99--20.2885.35+8.63/-65.35
11.37+24.45+-7.59+-54.74/(-56.09),/11.37+24.45+-7.59-56.09/-54.74
54.84-15.98+93.59-71.08/27.45,-54.84+15.98-93.59/71.0827.45
-52.49*30.54+32.25*(84.41+5.53),*-52.49+30.54+84.415.53*32.25
2.07/50.54/86.06+-79.43+-99.43,/2.07/50.54+86.06+-79.43-99.43
14.68+-93.96*10.44+-94.45+(-40.5),+14.68*-93.96+10.44-40.5+-94.45
67.21*22.11*-43.99*-56.44-12.88,*67.21*22.11*-43.99--56.4412.88
86.4/(31.61+(-4.0+90.91+62.53)),+-4.0+90.9162.53/31.61/86.4
(12.91-82.57)--66.94+-78.2*-89.37,-12.9182.57-+-66.94*-78.2-89.37
40.42+-10.46+82.56--39.48/-69.81,+40.42+-10.46-82.56/-39.48-69.81
83.29*31.33-85.48+80.45-71.76,*83.29-31.33/+-80.4571.76
9.75/20.27+38.22+76.94+-92.55,/9.75+20.27+38.22+76.94-92.55
48.48-65.53-3.1-95.9/45.69,/48.48-65.53-3.1/95.945.69
(-85.97*-61.67*-38.27*(47.1*-97.87)),*-85.97*-61.67**-97.87*-38.27
(-55.01/55.44+-87.33*36.58*72.24),/-55.01+55.44*-87.33*36.58+
-28.27*19.76*-36.34*-98.7+(-44.43),*-28.27*19.76*-36.34-44.43+-98.7
-47.52/-2.3/19.65*-34.31+53.2,/-47.52/-2.3*19.65+-34.3153.2
-64.42-(-55.01+-69.52-89.2+39.41),+-55.01--69.52+89.239.41+-64.42
(10.2+-19.12/-67.12--46.32+93.59),+10.2/-19.12--+-46.3293.59
17.33*-15.39/39.25-22.65-67.43,*17.33/-15.39-39.25-22.6567.43
61.85--35.69/(28.01*44.41/(81.68)),-61.85*28.0181.68/44.41+/
(-61.42*(68.52+31.12*85.31)-(-49.57)),+68.52*31.1285.31*/--61.42
-22.07+(34.42--68.77+-87.31--20.93),-34.42+-68.77--87.31*+-22.07
-63.18--85.31+-27.02/-30.7*-8.46,--63.18+-85.31//*-30.7-8.46
34.38*47.73*5.44--99.84*43.14,*34.38*47.73-5.44/-99.8443.14
(-61.99*(27.55*-19.56*43.87*(62.59))),*27.55--19.5662.59*43.87*-61.99
