Formula,Result
-78 2 ^ -33 + 2 -94 / -,- ^ ^ -78 2 -10 / 2 -94
49 -55 -48 ^ * -76 - -81 +,+ - * 49 ^ 23 1 -76 -81
12 1 ^ -19 77 * 29 * +,+ * -93 1 / * -19 77 -62
-61 13 38 1 ^ * - -61 *,+ - -61 * 13 - 38 1 -61
-62 88 / 25 1 ^ - 53 +,+ - * -62 88 ^ 25 1 53
-86 -14 + 67 - -30 -29 / /,- - + -86 -14 67 / -30 -29
54 27 / -75 2 ^ 43 + +,+ / 54 27 + ^ -62 2 43
99 2 ^ -12 52 1 ^ / -,- + -57 2 / -12 ^ 52 50
92 7 -81 2 ^ * - -15 +,+ - 92 * 7 ^ -81 2 -15
98 79 2 ^ / -70 -54 + -,- * 98 ^ 79 -93 ^ -70 -97
-28 -28 - 8 24 -22 + * -,- - -28 -28 * -14 + -34 -47
-29 -62 / 82 + -56 + 46 +,- + + + -29 -62 82 -56 46
82 -98 + -34 - -60 - -58 +,+ - - + 82 -98 -13 -60 -58
-78 -69 + 63 86 41 + * +,- + -74 -69 * 63 + 24 -56
-35 44 39 * -74 / -54 / +,+ -35 / ^ * 44 39 96 -54
-65 1 ^ 18 + 12 - -51 -,- - + ^ -71 1 18 12 -51
45 78 71 * + -90 14 - -,- + 45 * 78 71 * -90 14
39 74 50 / -30 / 76 * -,- 38 * / / -55 50 -38 76
-7 -44 / 36 -20 1 ^ * +,+ / -7 -44 * 62 ^ 64 1
65 1 ^ -46 11 ^ - -49 *,- - ^ 65 1 ^ -46 2 -51
-49 90 -73 36 -36 + / + -,- -49 + 90 * -73 + 36 -99
11 2 ^ 48 / 46 72 + +,+ - ^ 11 -35 48 * 99 72
30 -43 / -54 * -67 / 13 +,+ / * * 30 -43 -54 -67 13
-59 2 ^ 1 89 1 ^ ^ -,- ^ -59 2 + 28 ^ 89 1
-55 -81 2 ^ + 51 - 35 -,- - + -55 ^ 67 2 80 35
-8 9 1 ^ + -9 8 + +,+ + -8 ^ 9 1 / -87 8
41 45 / -87 + -17 2 ^ *,* * / 41 45 -87 - -32 2
-8 72 - 34 -76 / 89 * -,- + -8 72 / / 34 -76 89
-89 -18 + 50 - -17 - -16 +,+ - - + 53 -65 -85 -17 -16
-90 81 * -39 / -13 -8 + -,- / * -90 -48 -39 + -13 -8
-6 80 -2 * 68 * 13 / ^,- -6 / - * 80 -2 68 13
-83 -98 ^ 97 / -41 -32 / +,+ / * -32 -98 97 / -41 44
68 -55 50 / -1 * 12 / +,+ 68 / * / -55 50 -1 12
54 -19 -45 * - -57 -31 * -,- - 54 * -77 -45 * -57 -66
-4 20 - 17 / -26 -20 - -,- + - -4 20 17 - -26 -20
-44 -10 1 ^ 0 1 ^ + -,+ -44 + + -10 1 ^ 0 1
-1 -36 ^ -54 1 ^ / 39 +,+ * * -1 -10 ^ -54 1 -26
-43 19 - 41 30 * 47 * +,^ - -43 -86 * * 41 -1 47
33 21 81 81 * -62 * + /,/ 33 * -85 * * -44 81 0
57 66 / -31 -10 * + 12 *,- + / 57 66 * 53 -10 12
45 67 - -81 - -93 -81 / -,- - - 45 -59 -41 - -93 -81
