Formula,Result
-+-+--+134912-566/**964914-469-896^381*-591668*71266/664-448,134912+-566--846914*-469*-896/-381^+-988668*-71266*+610-448/-
+-+-+*//-403831888^3232/801-491-707^-7342-183*/-634-111--575-488,831831/888/3232^*801-491/+-707--7342^+-183--634-111/-575-488-*+
-^-4781++^5202-209-++^9871^1691331+--824498^7862961,-478453^5202^-209+9871^1691^+331+-18498*786-571^-961+-+-
++-++776-223^-5402^6772**690-386^-3351+--442360^-101-817,776-223/-5402-+6772^-690-386*-3351^*+442360--101^--817++
+++-363--++-523/-510-807-81**718773^-1342/-^6901-820173-283613,-363-523-510-807/+-81+718773*3092^*-6901^-820-910/-+-283+613+
++*-189428/-234^4691++^-6991*-995+-8342****542-550-782546-535,-189428*-2344691^/+-6991^-89-8342^*+542-550*-782*546*483*++
-***-842613-759^4761++933*/299612976*-140-^-2862+-880/309428,-842613*-759*4761^*933299612/976*+-140-2862^-880309428/+-*++
-++-+^3761304-953619*/319-235650*/-530-980-+--788/-383-640-790485,3761^304+-953-619+319-235/650**-530-980/-788-383-640/--790+485-*-
+424--+-/761^--*120328^5622-4132572346^7321+^3522-921,424761120328-5622^--413-2^/572-346+7321^-2962^-921+-+
+^-+-/-828613-26^-8111^4052*-664-86--+^3701590*819356-676,-828613+-26--8111^+4052^--664-86*+3701^590+819356*--676-+
--+++++++659/-275^8001-734^4651733*-553-75530389/-728441-405,659-2758001^/+-734+4651^+733+-553-75*+530+389+-728441/--405*
*-*-158^6121++30696-374/323+-++^-112^291^-1222702413,-158612-622^*30696+-374+-323-112^291^+-1222-+702-413+/+
+///458813122-63***/**-*-875-402**947873-687-729-466631800490846,458822/122/-63/-87545*947873*-687*--729*-466*631/-537*490*846*+
--+/713-535-23**/-848-271-*736-563-482^1782*591+--5-56/383-222,713-535/-23+-848-271/-27-563/-482-*1782^*-591-5-56-383-222++*-
--++^-9131*-839766/-995^1282-^-7842-9-^4321*-566^-4411,-9131^-839766*+-9951282^/+-7842^-9--4321^-566-4411^*--
+-+++/-1000476*/-817-114469^-750-178/-862375*-528-132^3161^-2751,-1000476/-817214/469*+-7502^+-862375/+528-132-3161^*--2751^+
++-292568//+++-61764-287244769+^3561-+-886-208^-2031/-582-289,-292568+-61764+-287+244+769/356938^886-208--2031^+-582-289//+/+
++-++-/449^-6211604***-84-244-149229416^5312-388--123^-4192,449-6211^/604--84-244*-149-229*+416+531-866^--388+-123-4192^-+
--+-^-6371-278+/456-809/*-801/935-509-748347-+-256-894-/-87958-428,-6371^-278-456-809/-801770-509/*-748/++347--256-894+-87958/-428---
---//////-808684147386-873-642^-6991^7782//-563-799-24/526-862,100684/659/386/-873/-642/-6991^/7782^--563-799/-301/-526-862/-
--991/810+-220+---+-471///-99240089-94579^-6961*-504^9981-245,-991810-220-471-992400/215/-72/+79-2321^--5049981^*--245++/-
/*99776++++--*-58^6271^2102^-5531354*469231^9411736,9944+-586271^*2102^--5531^-354+469231*+9411^+736+/
-+++-+973*-7551/-296^9471**220441-523/867-834^-7362*-95891,973-7551^+-2969471^/-220441*-523*+867-834/+-7362^+-839548*-
-----781-446^6641^5032+//-3-230-606--*658-203-435/-870/530-895,-781-446-6641^-5032^--3-230/-606/410-203--435--870530-895/--+-
++*335^752*/-240913^-2931+^-9342--+456496+-4631^132,335752^*-240913/-2931^*+-9342^456496+-4631^-132^-++
/395-/-520-382*644+//553-^7422858-813*+-+971/-20455610-7-235,395-520-382/-1775537422^858-/-813/971-20455/+610--7+-235*+*-/
+//*//113-5098273629-970/347-**-165-455468^1781/*657-716320,113-50/982/73*-873/-492/347-165455468-*1781^*657-710*320/-/+
+-+-+-*-137265//466-651**802524-650467^-8892106-582^-7552-33,-137265*466651802524*-650+-/467/--8892^+106--582+-7552^-890+
---+^9652995*15522/-836^-1021+-+/-23658-482*-110-872*-405-156,9652^995+15522*--836-1021^/--23658/-482+-110-872*--405-156*+-
*521*/308-913-^-92-^-5512-+-*/326-22^*4117157160-210,521308-913/-92^-5512^326-22/4117*1^*571-60+-210---**
+**/155-582847^1682-+^-8571603-185*-684-+*-307285-929-19710,155-582/847*168-458^*-8071^603+185-684-307285*-929+19710--*--+
---+++55521100*815^8802-743^/+^-1881^192-2041/-935223,55521+100+8158802^*+-923--1881^192^+-204+-965^--935223/-
+---*173^4581-33-275*842995/863---217-891+++/-874701-182568-10,1734581^*-33--275-842995*-863-217-891--874701*-182+568+-10*-/+
+-+-+-796/296^5892^-8372/-+/-75634^2652/-369-559270574582,-7962965892^/+-8372^--75634/2652^+-369-559/-270++574-582+
--+*-42-79157/*//**812-964-87893657719^-9391/-753+311^8352,-42-79*157+812-964*-878*104/206/719*-9391^/--753-7088352^+/-
-^4931/685+++--+^2722*887^8991-369^2522-102-761/852-721,4931^6852722^8878991^*+-369-2522^--102+-761+852-721/+/-
++--+++*-258^-5752384*417-379-716856^1222/*333-765-713^1361,-258-5752^*384+417-379*+-716+856*1222^-333-765*-713/+1361^+
---*-230-479*-71^549133*///**//-112609976-6347983462667308992,-230-479*-715491^*--112609/976/-634*798*346/-242/-743/899*-2-
++++--+572*145^4301^-913-946-959719-516^-5271/-/799541775-611,5721454301^*+-9131^--959-719+-393+-5271^*799541/775*-611/+
++---/-861^3762^8721830/396-961*/104894^-902//-124845-668,-8613762^/8721^-830+396-961/-104894/-902^*+-124845/-668/+
-+-++-^-795284^3732^7431^8971*-910-400^-+437-715-4772-740,-795284-3732^-7431^+8971^+-910-400**437-715+-477-2^+-740-
*299-*-115-10029/-898-+-+++^1202-247-21633/430-384*-536110-466,299115-100-29+-8981202^-247+-21+633+430-384/--536110*+-466-/-*
+--++^7181*/-132-629-212*/-728458^-8601/13500^9611^6212,7181^-132-629^-212*+-728458/-8601+*+13500/-9611^-6212^+
--*---^7342^4122^-9242^2621*99244318+-169/*-578265-176,7342^-5762^--9242^-2621^-99244*+318--929-578265*-176/+-
^--+556336/-32^7122298-+++-349*-990^792255457/-810*-353269,556336+-327122^/-298--349-990792^*+255+457+-810186269*/--
-^-8302--*817-209*-/-455+/*628461^1171-861-790318+790^2492,-83059^817-209*-455628461*1171^/-861+/-790-318*-7902492^+--
++-*/-159-77916*802-477*/-11105-894+-+^-91-665-59+-737--320-490,-159-77/916*802-477*--11105/-894*+-91^-665+-59--737-320552-/++
+-+++-^9802/576^232/179^6931^-7932^-204884+124602-804,9802^576232^/-8716931^/+-7932^+-2042^+-585602+--804+
+--195202+-^52282/-423+-++/-141^-8972-250^-7972^-931528,-195202-52^282--423-141-897709^/-250+-7972^+-931^-528+/++
++-+--827994**/641/669-80-617^-1351**-529-146-364-811/*-759755813,-827994-641669-80/+-617*-1351^*+-529-113*-364*--811+-759755*813/+
+-++--+-*255^7871520-30/410^3382-70140383843/*547574-401,2557871^*520--30+4103382^/--701-403+83/843-547574*-401/+
-+++++--//-879532669748/700-72-919*-887642*713-514716/702863230,-879532/669/748-700-72/--919+-887642*+713342*+716+702863/+230-
+-+--+811373-492*27983/-98886*/*572-575-120^721*-817^-7522,811373+-492-27983*--98886/+572-575*-120/72-533/*--817-7522^*+
-+++--/**-812-48162089987570^-141-665/810-455988+-203^-1712450,-812-481*620*899/875-70--1412^+810-455/+988+203-1712^-450+-
++-++-842^-9022-735141-794*422^+/-798-740*859-4902-*-710-193243,842-9022^--735+141+-794-422-798-740/859-490*+2^*+-710-193*243/+
+-+/314^-6801470^5822*-952+-++-847-985//88920728^-5522688,314-5911^/470+9322^--952-847-985+889207/28/+-5522^-688+*+
///575++-654/***-581-862-757-844-576-208399+-*/526-814-823^7392-445,575-654-581-862*-757*-844*-576/+-208+/399/526-814/-823*7392^--445+/
/---/119-523^-9431-219-336-+/*-81842724/-276-857+/46^-623506224,119-523/-9431^--219--462--60842*724/-276-857/+46-6232^/224+-/
+++*-480-326**-998423-543**30-496^3621-+*-80741/*12-69-330-638,-480-326+-998423*-543*+30-496/3621^*+-80741*12-69*-330/+450-+
-++++^6672^-7341-748-576//693-815-97*/*//125425-954628186243,6672^-7341^+-748+-576+693-815/-97/+125425/-954/-274*186/-353*-
+/708^4452*505--+-+^-3052^1001^1782625/-907^950-698589,7084452^^505-3052^1001^+1782^-625+-9079501^/-589-*+
--95-+-^-2051^-+-344+^-1782-676/+-97687299-3282276*-614-159,-95-2051^344-1782^-569+/-97687+299/+-328-2^-276+-614-159*--
++-++---/-576-66^-4321-550/-702-89460319^/3083162585+-981202,-576-66+-4321^--550^-702-894/-60+319+308316/2^-585+-981202++
++-++^-2332614262^8241***-3189599752+*-74-271*/71-82875,-2332^-964+262+8241^--31895*997*52*+-74-271*757-828/75*++
-+-/-659914-/929^-8321*793986*-697^9982*-323*812**916847838,-659914/929-8321^/793986*---6979982^*+250812916847*838***-
+-+++++-771*/-283-987^2261-+-214945773-650560407/*456666-565720,802-354-987/2261^*+-214945+773-+-650+560+407+456666*-565/-720+
-+++--/-904^-6821973/400^2581/189561/*-386-804+187-371-88-885,-904-6821^/973-4002581^/-189561/+-386-804*187-371+/+-88+-885-
+-+/-294^-6051/472^4901/559^-1572++---80514-900^-8822-40,-294-6051^/4724901^/+559-1572^---80514--900--4672^+-40++
---+-----/-116^7871-51-415764754/-103-6860516*-309109/-220-518,-1167871^/-51--415-15-754--103-686/-0+516--555109*--220-518/-
