Formula,Result
19/63/33/19/10,1963/7/19/41/
36/56/65*86/25,3617/65/86*25*
89/58/12/17+88,8977/12/17/88+
68*39*85+4-48,6839*85*4+48-
86/16-40+47/75,8616+40-4775//
20*38/65/49+59,9338*65/49/17+
81-83-51/26-38,8183-3726/-38-
38*46*97*3/37,3820*97*3*37/
6/10*57*64+62,610/57*64*62+
46+87/66*49+91,468766-49*+91+
87-76*39/28-91,877639*28/-91-
18+95/50*25/4,189524*25*4/+
67*40+51-25-10,8740*51+25-92-
50*28/61+12+44,5028*61+12*44+
85*47/77-15+2,8547*82/15/90+
98-49*11+19-73,981896*-19+73-
96/20*77-39/95,2120/77*3995/-
24/12/68+3*9,2412/68/373*+
78*75+38-28/30,7875*38+2840/*
46*33/59*64*82,4633*59/64*82*
88*6+12-38+62,886*12+38-62+
95+99/97*95*80,959997/95*80*+
1/35+21*27/51,135/2127*51//
70+64*17-17+95,704717*+67-95+
2*53*78+97/15,23*32*9715/+
72/81+15*4/72,723/154*72/*
81*85+70*81/58,8185*7081*58//
37-90/75-7+68,379075/-7-68+
90*79+27*59*93,9038*2759*93/+
44*55+89-12/6,4414*89+1271/-
42/39+82-30/76,2639/82+3076/-
66-20/67/38+14,902067/38/-14+
43/54+62+17*75,1554/62+1775*+
84+9-2*25*44,849/225+44*-
51-77/38+70*43,517738/-7043++
25+54-74+59-29,2554+74-99+29-
77+54+63-90*20,7754+63+9020*-
77*37-99-52/39,7770*99-5239/*
66/2+94+43/73,6642/94+431/+
24+51+31+54-52,2451+31+54+52-
40*71-74+92*13,4071*74-9213*+
17+84/11-6+93,708411/+6-93+
99/16/43/66+54,9916/99/66/54+
79+45*75*34*88,799875/77*88*+
46/61/53*40/98,4661*53/40*59*
9/73/24-19-71,973/24/19-5-
5*73+35*52+6,573*3552*-6+
26-91/13*87+85,319113/87*-85+
72/67+46*80*18,7267/4636*18*+
36-34+2-53*82,3634-2+5382*-
86*22-68/73*64,8622*6877/64*-
81-52*32/61*98,818731*61/98*-
64-67-87/38/83,6467-8738/36/-
95-31*77*68/29,953177*68/29/-
49*83+28/24*4,4983*424/4*+
58+95*47-74/82,589547*+7482/-
90/4-83*28*44,904/8328*44**
42/34/3/66-90,4234/3/66/90-
76/80+62+57*49,7680/62+5743*+
14-52/10-30*21,145210/-7921*-
14/64*53*92*9,1464/53*92*9*
14*27/90-23+89,1427*90*23-89+
1*15+43/86-61,193*4386/+61-
70-76+68/48-78,7076-6848/+78-
68-89/42/85-54,688915/50/-54-
38-12/37-80/94,165037/-8094/-
93-79+39/68/75,9379*3968+75/+
9*61/1-27*52,975*1/2752*-
2*86*30/65/78,211*30*65/78/
20/38+67-40/6,209/50+406/-
66+40+7-59-48,6640+7+59-70-
62-77-98/62*98,6277-9862/52*-
80*98/89-66/25,1198*89/6625/-
92+57*72+91-12,925772*+91-12-
17+89*50-85*30,178970-+8524*-
24*51+16/85*71,2451-1685/71*/
39*38+38+98+16,3938/38-98+16+
96/8+99-71*72,218/99+7172*-
19+79*21*36+90,197921*36*+90+
1*39+58/78/58,139*5878/58/-
95-67/23+16+39,959523/-16+8+
89*8+93+9+83,898*93+9+53+
84*23-99/40*49,8455*9940/49*-
35+58+17*24+13,3558+5124*+13+
96*14+64*55*22,5114*6455-22*+
32*32-33+23/16,3232*33-2316*+
71/28-81-59/47,7128/81-2447/-
62+82*13+9-68,628272-+9+68-
6+84-40*77*57,684+4077*57*-
92-7-30*23-80,927-3023*/80-
75*12/58/18+60,7535-19/18/60+
27/77/3+77-62,1077/3-77+62-
67-36/79/8-13,678479/12/-13-
44+26*94-23/25,442694*+2325/-
63+55/32+89+99,305532/+89+99+
9-63/40/1+71,96340/1/-71+
62/71-77-57*55,4871/77-5755*-
54/93/10/23-4,6786/10/23/4-
52/33/25/7/77,9228/25/7/77/
52-37*87*74*76,413787*77*76*-
