Formula,Result
+ -20.97 + -48.47 * -25.58 / -48.78 * -95.32 / -60.32 + -30.17 * -20.07 / 93.41 * -24.09 26.21 / -74.85 - -88.01 * -87.74 * -76.63,-20.97 + -76.63 * ( -48.47 + -25.58 * -48.78 / -87.74 * ( -88.01 - ( -74.85 / ( -95.32 * -60.32 / -30.17 / -20.07 * 93.41 / -24.09 / 26.21 ) ) ) )
* 46.23 / 1.06 * / / 76.78 / -4.06 - 31.93 + -53.36 / 93.38 - -16.85 + 52.21 * -37.44 -16.5 - - -33.52 -99.76 - *,46.23 * 1.06 / -27.74 * -39.16 - ( 76.78 / -4.06 / 31.93 - -53.36 + - / + - 52.21 + / - ( -37.44 * -16.5 ) - -99.76 )
* -14.58 / -81.03 * -71.08 * -59.76 / 65.8 41.28 / + 17.75 / 98.16 + 32.89 + 53.5 / 8.73 -7.24 + -35.24 * -55.06 / /,-14.58 * -81.03 / -71.08 * -59.76 * 17.75 / ( 65.8 / 41.28 ) + 98.16 * -17.04 * ( 32.89 + 53.5 + -55.06 / ( -35.24 + ( 8.73 / -7.24 ) ) )
+ -82.19 + -86.13 / 62.97 * -55.86 / 61.41 / 11.25 + -67.85 / 94.21 - -80.93 / -87.23 * -59.05 * 24.88 + -79.66 -4.32 * -57.31,-82.19 + -86.13 + 62.97 / -55.86 * 61.41 + 11.25 / -67.85 + 94.21 * -80.93 - -87.23 / -59.05 * -57.31 * ( 24.88 * -79.66 / -4.32 )
- 93.97 * 3.37 - -31.75 * 19.29 + * -54.72 * / 62.28 + 28.56 37.17 / + -14.71 65.22 * / -68.65 / 50.11 + - 27.25,93.97 - 62.28 * ( 3.37 + -31.75 - 19.29 * * + -54.72 ) / 27.25 - ( -68.65 * ( -14.71 + ( 28.56 + 37.17 ) - 65.22 ) / 50.11 / -81.58 )
+ -15.04 + * + -13.11 - -67.27 / -52.19 22.74 * / 60.37 -73.35 / / -8.12 / -43.52 * -67.89 -1.31 + -29.44 - 62.04 - -52.63,( -15.04 + -72.54 + -13.11 + -67.27 - -52.63 * ( -52.19 / 22.74 ) - ( 62.04 - ( -29.44 / ( 60.37 / -73.35 ) / ( -8.12 / -43.52 / -67.89 * -1.31 ) ) ) )
/ -84.29 - -26.47 + -6.97 + -87.61 * 53.37 -57.62 * + 73.77 * 50.86 * 57.79 66.38 / - -22.65 / -80.46 - -75.08 23.26 * -82.62,73.77 * ( -84.29 / -26.47 - -6.97 + -87.61 + 53.37 * -57.62 ) + -82.62 * ( -22.65 - ( 50.86 + 57.79 * 66.38 ) / -80.46 * -75.08 - 23.26 )
+ -84.92 * -13.79 / 87.75 + 30.0 + -81.03 -71.37 - + -98.63 + -84.02 + -3.33 / 66.18 - - - -25.87 -37.86 - -27.57 / 30.67,( -84.92 + - * 87.75 / 30.0 + -98.63 - ( -81.03 + -71.37 ) + 30.67 / ( -84.02 + -3.33 + 66.18 - -27.57 - ( -7.26 - -25.87 - -37.86 ) ) )
* 97.93 + 42.91 / -95.78 - -39.74 / 8.14 / 20.04 * 74.14 + -7.46 / -72.77 * 78.47 - 81.31 + -24.53 / 22.56 78.11 - -65.09,97.93 * 42.91 + -95.78 / -39.74 - 8.14 / 20.04 / 74.14 + -7.46 + -72.77 / -65.09 - ( 78.47 * 81.31 - -24.53 / 22.56 / 78.11 )
/ 16.84 / -64.73 + 70.81 88.5 * + * / -52.12 / -77.2 / -23.36 / 94.83 - -58.77 + 82.7 - - 46.99 * 66.01 / -42.5,( 16.84 / -64.73 / 70.81 + 88.5 ) * -42.5 / ( 64.92 + -52.12 / -77.2 / -23.36 / 66.01 / ( 94.83 / -58.77 - 82.7 + 72.39 - + ) )
