Formula,Result
-7414+2+57^97-,-74+14+2+57-(-35)
1964^23-57/-11/-,19**1-23/-57/-28
-3687+1^-2087/-,(-36+87)**1--20/(87)
-2144^98+6247^-,-21**1+98-51**1
-74-691^-81-53*+,-74/-69**1+81*-53
52-10/-65--94-90/-,52*-10--65--94/-90
-16-78-90/-8987--*,8*(-78/-90-(-89-87))
-9064/-2-14--64-,-90/64/-2-14-83
-122^-83+98+69/,-12**2+-83+-41+69
-35-591^80+82//,-35+(-59**1+80)/82
482^-15-261^/+,48**2+(-15/-26**1)
-9968-20--42-1*-,-99-68-20--62*(-1)
31592^*-462^+,81*59**2+-41**2
11-73*341^+-95+,11*-73/44**1+-95
2643+-52-13/+62+,26+43+-52/-13+62
535713/+-92+-87+,53+57/13+-92+-87
14-84/-901^--98-,14/-38-85**1-6
-10045-20+16+16^/,-100/(45+-20+14)**2
-19-2755*/-131^*,(-19-91*55)*-13**1
99-58--901^+16+,99--58+-90**1+16
-5699*88*-9533/+,-56*99*88+(-95/33)
332^-17-34^+-41+,33**2+-17**2+-41
14-65*-52^-45++,14*-65+(-5**2+-45)
5027/971+/-16-,-81/-79/97**1--16
-7028+9-61^/+,-70+28+9*-6**1
-7272+96-88*-67*-,-72-72-96*-88*-67
-30-27+2048*-21-,-30+-27+20/48-(21)
-6395/-6595+2-/,(-63/95/(-65+95)**2)
6625-83+32-68--,66-25+83-32/(-68)
9-51*-39/-26*-27*,9*-51/-39*97*-27
74-74-581^/+-72-,(74+-74/26**1--72)
-73-44*-27*252^^,-67/-44*-27-25**2
-215332^*45+-6-,-21*53**2+45--6
-2-18-462^-62+,-9--18-46**2+62
-80-4^772^41-+,-80+-4+(77**2-41)
-98-34/-9+3571/+,15/-34*-9+35/71
-20-11/63--6481/*,49/-11-63-(-64/(81))
430+84-562^++,2+0+(84+-56**2)
-3119+-591^+69-,-31+19+-59**1-(69)
-87-73*47891**-,(-87*-73-47*89**1)
61131^/-28+-82-,61/13**1+-28--82
-72822-+88-16*-,-72+82**2-29*-16
152^-5572-72-*-,15**2-(-55*(72*-72))
62^-472*+-42-,6**2+-47**2--42
44882+/7113-+,44/(88+2)+(71-13)
2524/-694/-48+*,(25/24*(-69/94+-13))
541493^-62-59/+/,54/(79**1+-62/-59)
-8826-49/^6-84^/,-88-26/-49-6**2
236931^+46^-74+,(23+69**2+-54+-74)
861--341^+-71+,86**1+-25**1+-71
-16-39-7*^-63+78-,-16--39*-7+-42-34
15-100+9737*+77-,15+-14+16*91-77
74-73/-4340*-18--,74/-73-(-43*40--81)
90762^*58-87*+,90*95**2+58*-87
87-19*-22/-53-33-*,(87*-19/-22*(-80--33))
-7598*92*-54+62-,-75*98*92+-54-43
-101^-322*-44*+,-10**1+-3*22*(-44)
51-623*25+2^/,91/(-62*3*25)**2
-64-18/-95--1943*-,63/-18--95--19*(43)
-2284-4839*32--,-22-84-(48*89-32)
121^-38822^++,12**1+(-38+(82**2))
923-31/79*-99/-,9-23/-31*79/-99
-48702^7852*--,-48-(70**2--90*52)
4213+-3458/-31-,-3+13--34/40-31
-74-56-52^26+*+,-74+30*(-5**2-(26))
-98-14/43*-5776--,-98/-14*63-(-57/-36)
-78-432^/21+61-,(-51/-43**2+21)-61
-552*38*2^-2-,(-55**2-38)**2--2
-33-21+-33-582^-+,(-33+-21)-(-21--76**2)
10-100/52-100*/-38/,10/-100*(52*-100)/-38
93-231^*1110*+,93*-77**1+11*10
-10532^*11-50*-,-10*53**2-11*-28
-22^-59+-43^-29+,-2**2+-59+-43+(-29)
-75-100-87*/-95-42-,-75/(-100*-87)--95+(42)
-681^25-59/-39--,-68**1-25/-59*-39
-51-55+382^^70-,77+-55+38**2-70
74-15411^*+-63-,25+-15*41**1--63
9079-63-88-58-/+,90-79+63/(-88-(-58))
70-81/-84+-21-9--,(70/-81)+-84--21/78
17-5960*72-15^/-,17-(-59*60/-71**1)
-1120^17-2935-*-,-11**2-17*-29**1
94-852*1-82/+/,94/(55**2+1/(-82))
-92-54/901^-52-,-92*-54/90**1-52
-695+97-89*-59*^,-69+5-97*-89*-59
45471^-43-90*+,45-47**1+43*-90
-26-18-2*90/65*/,-26/(63*-2/90*65)
-3318^-5/42/-92-,-33/18/-5/42-63
-86-721^80--15-*,-86*(-72**1+80--15)
7-58--96-271^*+,7--58+24*-27**1
96-17-21*-711^/-,96--17/-21/-71**1
-558382^*63-5*-,-55*83**2-63*-5
-88-6--262^-17+,86--6--26**2+17
-57-52--28+-25+-82+,5--52+-28+-25+-70
-502^-19-13++31-,-50**2+-19*-13-31
-94-78/-85/8*-86/,-94/-78/2*8/(-86)
-396+-532^73++,-3+-25+(-53**2+73)
-9275*-41*-32-65*-,-92*-30*-41--32*-65
279^9442/-31-,27*9-(94/42)-31
622323--8-23*-+,62+(23-23--8*-23)
597-89+37--26+,59-7+89-37+(71)
