Formula,Result
47+-19**2+-55/-61/-43+-37*39**1-(-91/-93--92**1+54*(5)),47-1955^+-55-61/-43/+-37391^*+-91-93/-921^-545*+-
81/-54/77-(-2/12*-36+-18**1-74*86*(-66*(-60**2+-5)+-62)),81-54/77/-212/-36*-181^+74-23*-66-602^-5+*-62+*--
64--62+-32+45+-26-(46/45/35-91+-75+(11**2+(-26+83*-11))),64-62--32+45+-26+4645/35/91--75+112^-268386*+++-
44--61**1+-43--11/-7*-42/80+28**1-(88/99/65/(-4/-30)),44-611^--43+-11-7/-42*80/-281^+8899/65/-4-30//-
(56*-22+(40+-22)-64+47-37/36+-33**1+-79*8+11+90-74),56-22*40-22-+64-47+3736/--331^+-798*+11+90+74-
(-19--10)*42+-24/-86*19*-47*-77*-59**1-60*-60+-77*(-40+55),32-10-42*-24-86/19*-47*-77*-591^*+60-60*--77-4055+*+
-55/38--6/-88**2+67-77/15/-85*-82*22--32*-19--88/-35,-5517/-22-882^/-67+7715/-85/-82*22*--32-19*--88-35/-
-12+-4+1**2--22+-55*58*79**1+13*63**2+-63/(38*-43),-12-4+12^+-22--5558*791^*+60632^*+-6338-43*++
1*94**2--71--74*63**1-(-95-63)/96**1+-29**1+-72*28,1942^*-71--74631^*--9563-961^/--291^+-7228++
-35+-47*-28/73*-28+47+20+-94**1+(-65**1+95)--43/24*63,-35-47-28*-99/-28*+47+20+-941^+-651^95++-4324/63*-
-81-27*83**1+-38+-83+-33*40*-79*-57+(11+-38+82*-100-25),-5527491^*--38+-83+-338*-79*-57*+11-38+82-100*+25-+
46+-46*(99/21/95**1+2)+98-(-60**2-39*(-97*(-85+-83*(46)))),46-469921/951^/2+*+98+-602^39-97-85-8346*+**-^
91/11+61+(-46**1+59--100--68/-14+-38**2+(-51**2-(7+-90))),9111/61+-461^59+-100-18-14/--382^+-512^7-90+-++
-38*(33+(-20*-41**2--93+-15*19**2+(99+(61+87/-52-(10-48))))),-3833-20-412^*-93--15192^*+996187-52/+5048--+++*
59/(-3/18/2**1-10*-22**2+-53--95)**1+-87*-27*21*19,59-318/21^/10-222^*-35+-95-1^/-87-27*21*19*+
63--30*-25+29*(0+(-3**1+84+-16)+(-35*(-98/72**2-25**1))),6343-25*-290-31^84+-16++-35-98612*/251^-*+*+
-12+-80--16/96--82/27--7**2+3*67**2--27/-21**2+10,-12-80+4996/--8227/--72^-3672^*+-27-212^/-10+
42+-46**2--92/4/-91/-75+-71-69-14**2+-55*21*67/-96,42-462^+-924/-91/-75/--71+69-142^--5521*67*-96/+
67*85*(51**1-58+20/55*-100/-28*(83-(-25**1+(-33**2+96)))),6785*511^58-2055/-100*-28/83-251^-332/96++-*+*
(99+68)*64--62/11**1+-42**1--43-24-(21--69*95**1-(-64)),9968+64*-62111^/-711^+-43-24-21-69951^*--64--
-68+25-24+(-83/62+80*(67/35/23/(42*-62/2)/-4**2-39)),-6825+24--8362/806735/23/42-62*-52//-42^/39-*++
-30/(-41**2+(-98/-40)**2--57)--25**2+(56/94**1--54/27+(41)),-30-412^-98-40/2^+-57-/-252^-56941^/7727/-41++
29**1+-71/3**1+42-22+-24/-47+-70-48/(96*(72-43*63)),291^-7131^/+42*22--24-47/--70+4896724363*-*/-
-49/24+-75/95+55+(28**1-(42**2+-14*42*-14)/25**2-10),-4924/-7595/+55+281^422^-1470*-14^+-872^/-10-+
59/-22--55*-27-33**1-26*(-32+63**1+-88/-5-99*-70**2),59-22/-55-27*-331^-26-32631^+-88-5/-99-702^*-*-
-48*(-52*-58/-88*-95-10+41)*52-25--6-48**1+-48+-62/64,-48-52-58*-88/-95*10-41+*52*25-72-481^--48+-6264/+
-22/-43/-69**2+69/-16*-97/-67*-18-99+-82*(-71*(-61**1-90)),-22-43/-692^/69-16/-97*-67/-18*+99--82-71-611^23-***
76**1+-88/-65--19--47**2+-27*35--26+30-42+-83/88--47,761^-88-65/+-19--472^--2735*+-26*30+42--8388/+-47-
70+-40*-88*-99/-8+(-36--37)--3+-8*-59**1-(65--6/-69-(-61)),70-40-88*-99*-8/+-36-37-+-3--8-591^*+65-6-69/--61--
