Formula,Result
1132631^/-47+841^+17-4852*+,11-32/63**1+47+84**1-17+48*52
1898+6890882^/5-*171034*/--,18+98-(68*(90/88**2-5)-17/(10*34))
11532^/98+2372*90/781^94-/-,11/53**2+98-23*72/90/(78**1-94)
64641^+351^+4221^-821^--,64+64**1+35**1-(42-2**1-(82**1))
526+47-62292^*67+402^/+35-,52+6-20+(62*29**2+67)/56**2-35
7143+7241/37*+4872^/+14/5-,71+43+72/41*37+4/87**2-14-5
831893*-62-54-3582-73-1*70/+,(83-18*93-62-54+(35-82-73)*12/70)
632^56-44-97-6199*+745879-*+,(63**2-56)-44-97+61*88+74*(58-(79))
87634^59-54+21++60193767*+/+,(57+(76-34-59+54+21)+60/(19+37*67))
91^338/+42+11+58-66+98+30+,9**1+3/38+42+11-58+66+98+30
6910-9078*+49+13+65+70+84+77+,69-10+90*8+49+13+65+70+84+77
472^95611^/+148/-47+112^+,47**2+95/61**1-92/8+47+11**2
272282^/93+686*^*87^5165/-,27*(22/8**2+93-68*6)/87-51/65
6472*4/732^/9313*59+1^-57-,64*72/4*73**2-(93*13+59)**1-57
797158-623397^*+8435/342^/++,79+(71-58+62*33**2+84/35/34**2)
461^60202^/-39+17-2376+89++,46**1-60/20**2+39-17+(23+76+89)
694243*91/17/44*-4613^5770+*-,69-42*43/91/17*44-46/13*(57+(70))
2378/60+211^509/+84+209/-+,23/78+60+(21**1+50/9+84-20/9)
771^73842^/8080/922^*-*+,77**1+7*(40/84**2-80/80*92**2)
8841+802^17899+1065/+*+82--,88+41-(80**2+1*(63+99+10/65)-82)
83369*+94+51-61-911^-61-58+,29+33*69+94-51-61-91**1-61+58
5928162^/81104*++27+9386*+*,59*(28/16**2+(81+10*9)+27+93*86)
5993/21/55/61^/9961/-2+24+,75/93/21/55/6**1-99/61+2+24
31831^/7697*-981^+32+2980//,31/83**1-76*97+98**1+32-29/80
694752^/-56+23+915+7144/+-,56-4/75**2+5+23-(91+5+71/44)
7597+3676*-912577*181^-83+/+,75+97-36*76+91/(25*77-18**1+83)
2995*665277/6371+1^*-124*-*,29*18*(66-52/77*(63+71)**1-(1*24))
581^7039572^/-29+18-4558/+-,58**1-(70-39/57**2+29-18+45/(58))
2951^/80+3757/17/41*79*-39+,29/5**1+80-37/57/17*41*79+39
571820-60^52-50/161^/+412^+,57+(18-20+60-52)/50/16**1+41**2
372^1+981^*232^+891-61-+,(37**2+1)*98**1+23**2+(89**1-61)
7194*842^*6838*34*39/-27-80+,71*94*84**2-68*38*34/39-27+80
29361^-82-892^93+25^8010*++,29-36**1-82+(89**2+93-25+80*10)
461^31+72+1144/-4999*+5147*+,(46**1+31+72-11/44+49*99+76*47)
2495*411^/35841^*+70-312^+,24*95/41**1+35*84**1-70+31**2
753/74*95*422^/2-8470*14*+,75/95*74*95/42**2-2+84*70*14
377690/-7950+1^+161^-4884*-,37-76/90+(79+50)**1-16**1-80*84
4058/232^/8051*+96+291^+5-,40/58/23**2+80*51+96+29**1-5
996090302^26972^*+94+38-*//,(99/(60/(90*(30**2-26*97**2+94-38))))
972^5424/13+4420*+10852^*--,97**2-(54*24+13+44*20-10*85**2)
3615/39^7213/41^+51-/332^-,36/15*39/(72/13+4**1-51)-33**2
611/4320*85/-87271^/782+-+,(61/1-43*20/85+(87/27**1-(78+2)))
251-89+85931^/-9332682+-*-,25**1+89-85/93**1-93*(32-(68+2))
1216/4690*7582/-181648++74/-*,12/16*(46*90-75/82-18/(16+48)/74)
861^4822/90/-501^+75595*++,86**1-48/22/90+50**1+(7+55*95)
65262^+621^+47+82412^/+44+,65+26**2+62**1+47+82/41**2+(44)
3781^/331^/7558/26721^+*+,3/78**1-33**1+75/58*(26/72**1)
4021*55*1565*382^*-69-47+35-,40*21+55-15*65*38**2-69+47-35
781^352^+1118*^65572791*+*-,(78**1+35**2+11*18)-65*(57+27*91)
5518/802^-897511//69/+3552/-,55/18-80**2+89/(75/48)/69-35/52
9419/1831*+201^-5961*51++65-,94/19+18*31-20**1+59*61/51-65
5782/60+162^-842^+729/37/-,57/82+60+16**2+84**2-(7/29/37)
13412^*3127+36-2^-9740-2-+,13*41**2-(31+27-36)**2+(65*40-2)
5441*7650-747/+22+57+96+2/-,54*41-(76-50+74/7+22+57+96)/92
964327-4-60544--41-46/-28-*,96*(43-27-4-(60-5/44-41)/46-28)
702^1-292^-8166/+152^+54+,70**2-1-29**2+81/97+15**2+54
4638*7336-81^+11+395*+36^+,46*38+(73-36+8**1+11+3*95-(36))
164112+9933/21/+36+20+28+/+,16+40/(1**2+99/33/21+36+20+28)
8118*4178*792^*-9524--24+16+,81*18-41*78*79**2-(95-24)+24+16
1324531^*-881^-331^-69-37-,13-24*53**1-88**1-33**1-69-22
462^94+1019/+705/+1071*-15-,83**2+94+10/19+70/10-10*71-15
991^961^+8922*-6580/-1295*-,99**1+96**1-89*22-65/80-(12*95)
95141^+47+9822*+81-51111^*+,95+14**1+39+98*22-81+51*(11**1)
802^8672^++22992^*+7676/-,80**2+86/7**2+22*99**2-76/76
692023/+10-68537/10/47*61*-/,69+20/23-10+(6-65/37/10*47*61)
355/62/73902^*+45+99551^-+,35/5/62+73*90**2+45+(99-55**1)
2777-3274778*-42+*16*38/15*-,27-77-32*(35-77*8+42)*16/38*15
982^502^-6516/43/83+/2539*+,98**2-50**2-65/16/43*83+(25*39)
234/36652^223342*38*79+*+/*,(2/34*(36/(65**2+14*(33*42*38+79))))
43862^87962^629/-1^/+65+*,43*(38**2+87/(96**2-62/9)**1+65)
3834-7819/17/35*+806/-1^41-,(38-96+78/19/17*35-80/6)**1-(41)
434652/+43692^/74+5697/87/-+,43+46/52+(43/83**2+74-(56/97/87))
8453-361*^52-4849/78631^/*-,84-53+36*1-52-48/49*(78/63**1)
281/72+99502^/-44-43+43^17-,2/81+72-99/50**2-19+43+43-17
662^62211^/-675098/8475-//+,66**2-62/21**1+67/(50/85/(84-75))
73722^+601^-4134/+7542*+13+,73+72**2-60**1+41/34+(75*42)+(13)
3414/+31-2965*-1681^/+86-,3+41/4-31-29*65+16/8**1-86
9552*55+7364*67*9*912^*-3+,95*52+55-73*64*67*9*91**2+3
8691-6921/-5775/+57961^/-9-,86-91-69/21+57/75-57/96**1-9
2180-40-85-964/53*5578/18-*-,21-80-40-85-9/64*53*(55/78-18)
6568+102^+95-45+37-12+319*-,65+68+10**2-95+45-37+30-3*19
9011+9067591^3848*26+-*59/+-,90+11-(90+67*(59**1-38*48*26)/(59))
52^186537*-94*+521^+872^+,5**2+(18-65*37)*32+52**1+87**2
69712^+241^+1769*674850^/--,69+71**2+24**1-(17*69-67/48**1)
696-8139972^+3957/-93+/+83+,(69-6+81/(39+97**2-39/57+93)+83)
5488+6562*-332718/19*94/61*--,54+88-(65*62)-(33-27/18*19*94*61)
80222^-8225*84251^*9616*-*-,80-22**2-82*25*(84*25**1-96*16)
141^64+75-87+4858*972262/--+,(14**1+64-75+87+(48*21-(97-22/99)))
141^27+71-932^+6142*+557/-,14**1+27-71+93**2+61*42-55/7
992^64+91+444598*1^*-212^+,99**2+64+91-44*(45*98)**1+21**2
691^663+80/93*67932^42-+/+,69**1+(6+63)/80*93/(67+(93**2-42))
2661/95*68*49*23/58+481^-50-,26/61*95*68*49/23+58-39**1-(50)
51^6102^*+484454+*55/-83+,5**1+6*10**2-48*(44+54)/55+83
2931*6926*+5897501^+9994*+/-,29*31+69*26-58/(97*50**1+99*(94))
3572/50/78+26-222^-4515-81+-,35/72/50+78-26-22**2-(45-15+81)
291^88+311^-5695/-5739*45*/,29**1+88-31**1-56/95+57*39*45
6548+76*35+93442^/-9139/-85+,65*48*76+35-93/76**2-91/39+85
752^92352^/-7967*+34-46-57+,75**2-55/35**2+79*67-34-46+57
70872^6129/+67+26+10-6136/+-,70-(87**2+61/29+67+26+10+61/36)
92722^+9067*-1345/89^+2-55-,13+72**2-90*67+13/45/89-2-55
2847+59+5284/71-+2941/68/57+-,28+47+59+52/84/71-(29/41/68+57)
2874*65*565/29/-7878/-9264*+,28*74*65-56/5/29-78/78+(92*64)
241^791^+4990/+6670^-8333/+,24**1+79**1+49/90-66**2+83/33
661^83+8858*5/742^42-*35--,66**1+83-(88*58/5*(48**2-42)-35)
5432202^22+31-5156*2^/52+/-,54-32/(20**2+22-31+(51*56)**2+52)
473826/-26971^*+49441^/-3+,47-38/26-26*97**1-49/44**1+3
8725*46-4027461^*772+32++--,87*25-46-40*(27*46**1+(77**2+32))
529/61*9153/+4970/75/-36+15+,90/9*61+91/53-49/70/75+36+15
474227^+32-6781*32/51/24+78+-,47+42**1-32-(67*81/32/51+24+78)
2782*21+89113+142^-41+2^*-,27*82+21-89*(1+65-14**2+41)**2
52349716/+36-92-/-574563+*+,52-3/(49+71/69-36-92)+57*(45+63)
8979-60*40-5056*-961-9162*++,(89-79)*60-40-50*82+(96-1+91*62)
