Formula,Result
- + 43 1 - ^ 22 2 29,29 ^ 1 - ( 56 / 2 - 29 )
- / 61 82 * 69 + 58 94,42 ^ 2 - 69 * ( 58 + ( 45 ) )
- - ^ 14 1 6 ^ 41 1,29 - 1 - 6 - 41 ^ 54
- / / 22 81 ^ 87 2 22,22 / 81 / 87 ^ 2 - 95
+ + 66 79 / + 54 67 6,66 - 79 + 54 / 67 / 6
+ - ^ 8 87 14 * 71 28,84 ^ 72 - 14 + 57 * 4
/ - - 99 7 * 60 77 6,( 99 / 46 - 60 * 77 ) / 65
/ - + - 37 14 63 22 46,( 37 / 14 + 63 - 22 ) / 14
+ + + 18 29 99 ^ 57 1,18 - 99 + 99 / 57 ^ 1
* * 37 39 + + 80 49 50,37 * 39 / ( 61 + 51 / 50 )
+ - ^ 98 88 90 / 39 2,98 ^ 1 - 8 + 39 * 2
- + + 92 * 61 23 17 74,92 + 56 * 23 + 4 - 74
- * / / 50 42 60 89 83,50 / 42 / 60 - 89 - 83
- 6 + + / 48 57 37 88,6 - ( 48 * 57 + 14 + 88 )
+ - 6 1 - ^ 54 1 76,6 ^ 1 - ( 18 ^ 1 - 76 )
+ + ^ 78 1 70 ^ 93 34,78 ^ 97 + 70 + 18 ^ 2
- - - * 79 29 9 52 28,( 20 * 29 - 9 - 6 - 28 )
+ + - 61 72 / 78 7 2,61 * 6 + 78 / 7 + 2
* + / 83 99 52 * 39 96,( 83 * 99 + 52 + 62 * 96 )
+ / * 29 53 / 87 2 44,29 * 53 / 87 ^ 2 + 44
+ + 84 90 + - 8 52 1,( 7 + 90 + ( 8 - 84 + 24 ) )
/ / * * 91 87 47 78 34,13 * 31 * 47 / 78 / 34
+ * 61 ^ 86 2 / 91 76,( 61 * 86 ^ 55 + 91 / 34 )
+ / 70 * 43 94 + 65 24,70 - 43 * 5 + ( 65 + 25 )
- ^ 19 1 * 78 ^ 42 2,19 ^ 67 - 78 * 42 ^ 2
/ / 56 56 / / 23 99 80,56 * 56 * ( 23 / 99 / 80 )
/ / / * 75 20 46 21 2,( 75 * 11 / 46 / 21 ) ^ 2
- + / 54 58 / 39 41 5,61 / 6 + 39 / 93 - 5
- ^ 85 ^ 48 2 * 50 56,36 * 48 ^ 2 - 50 * 24
* / / * 92 50 77 98 46,92 * 50 + 77 * 98 * 46
- + 95 ^ 12 2 / 88 43,95 + 12 ^ 2 - ( 88 / ( 79 ) )
+ + - 25 78 31 ^ 55 1,25 - 27 + 75 + 61 ^ 1
- + 42 93 / / 57 83 79,42 + 93 + ( 57 / 40 / 79 )
/ * 75 - 77 / 13 93 71,75 * ( 77 - 13 / 93 ) * 71
* * * / 72 11 93 95 8,72 / 25 * 93 * 95 * 8
/ 44 ^ 60 / * 95 72 74,97 / ( 60 + 95 - 72 / 74 )
+ - / 91 95 47 / 18 5,91 ^ 95 - 47 + 48 / ( 5 )
+ * 42 40 * / 95 34 54,42 / 40 + 95 ^ 34 * ( 44 )
+ 33 * + - 78 40 97 44,33 + 78 * 40 + 90 * 44
+ 66 - - ^ 45 96 98 68,66 ^ ( 45 * 31 - 98 - 68 )
+ + * 33 ^ 9 1 35 50,33 * 12 - 1 + 35 * ( 50 )
- - + ^ 90 87 59 3 89,7 ^ 48 + 59 - 3 - 89
- 99 + * 40 1 ^ 31 1,68 - ( 40 ^ 1 - 43 ^ 1 )
+ / * 48 72 ^ 73 2 81,48 ^ 72 * 73 ^ 2 * 81
+ + 74 ^ 10 2 ^ 95 2,74 * 10 ^ 42 + 42 ^ 2
- + / * 59 84 95 71 16,( 59 * 30 / 95 + 9 - 16 )
* / + ^ 54 47 4 76 45,( 54 ^ 42 + 4 ) / 76 * 62
+ + 88 75 - * 26 87 39,58 / 75 + ( 26 * 31 - 75 )
+ * 47 ^ 34 1 ^ 36 1,47 + 34 ^ 1 + 36 ^ 84
+ / * 34 78 ^ 87 2 27,34 * 78 / 16 / 2 + 27
* * / 65 37 35 * 72 38,65 - 37 * 35 * ( 16 * 31 )
- - * 68 51 ^ 34 1 89,32 * 51 / 34 ^ 1 - 89
- + + 43 / 44 78 55 59,43 ^ 44 / 64 + 55 - 59
/ * / * 88 7 65 67 14,88 * 7 / 22 ^ 85 / 14
- * - ^ 9 2 43 49 21,9 / 2 + 43 + 49 - 21
+ + + 65 2 83 - 38 43,( 65 ^ 77 + 83 + ( 38 - 43 ) )
^ * 74 ^ 34 2 ^ 15 1,74 * 34 ^ 2 - ( 37 ^ 1 )
- - + 74 41 39 ^ 72 1,74 + 88 - 37 - 72 ^ 1
+ * * 37 70 ^ 4 2 76,44 * 79 / 4 ^ 2 + ( 4 )
- + - 88 80 8 - 29 97,88 - 22 / 8 - ( 29 - 27 )
- ^ 39 2 - / 92 7 48,( 28 ^ 2 - ( 92 / 37 * 48 ) )
- + 87 71 + 21 ^ 26 1,87 + 71 - 21 * 83 - 1
+ - 58 * 88 72 / 86 27,72 - 88 / 72 + 86 / 27
* + 48 * 26 ^ 28 2 67,48 + 26 * 56 ^ 10 - ( 67 )
- - * 79 ^ 64 1 48 64,79 * 64 ^ 1 - 48 - 64
+ + ^ 12 1 / 22 15 11,64 ^ 1 + 29 / 15 + 11
+ ^ 99 1 - 35 ^ 79 1,99 ^ 1 + ( 35 - 79 ^ 1 )
- / 74 ^ 92 1 - 64 2,74 / 92 / 1 - 64 + 2
- - 24 ^ 8 2 - 46 13,24 - 7 ^ 49 - ( 46 - 94 )
- + + 7 ^ 23 2 46 93,92 + 55 ^ 2 + 46 - 73
/ - 44 ^ 69 1 ^ 13 2,44 * 69 ^ 1 - 13 ^ 2
- + / 40 83 29 * 8 16,( 40 / 27 + 29 ^ ( 8 * 49 ) )
- + 89 + 66 ^ 73 1 72,( 89 + 66 * 25 ^ 53 - 72 )
- / / 81 51 99 - 82 79,81 / 51 / 99 ^ ( 82 - 98 )
- * * 31 2 44 / 84 76,31 + 2 * 44 - 6 / ( 76 )
- ^ 34 2 / 40 ^ 98 2,12 ^ 2 / 40 / 98 ^ 2
+ - - ^ 5 89 6 5 63,5 ^ 1 - 6 - 5 + ( 43 )
+ + + 86 35 26 - 86 96,( 86 - 52 + 29 + ( 86 - 96 ) )
- 12 * 64 * 7 ^ 98 1,12 - 75 * ( 7 * 98 ^ 1 )
- ^ 71 2 / * 65 29 51,71 ^ 10 - 65 * 43 / 51
+ / 27 ^ 7 2 ^ 98 1,93 / 94 ^ 2 + 78 ^ 1
- 45 * 65 / / 86 65 99,65 - 65 * ( 86 / 65 / 99 )
+ / 86 6 + ^ 15 1 74,7 / 83 + ( 15 ^ 1 + 20 )
+ / 59 ^ * 61 89 1 8,81 / ( 34 * 89 ) ^ 1 + 8
+ - * 94 47 21 - 45 79,( 94 * 47 - 84 + 45 * 93 )
+ + + 79 47 / 52 41 57,79 + 47 + 4 / 41 + 57
- + 46 / 4 93 ^ 17 77,46 + 4 / 93 - 17 * 77
- - ^ 50 1 / 40 70 70,98 ^ 98 - 33 / 70 - 83
- - + ^ 49 1 79 70 94,49 ^ 1 + 79 - 70 - 94
+ + - / 69 76 27 83 91,19 / 7 ^ 27 + 83 + 68
- - ^ 52 1 1 * 29 78,52 + 1 - 1 - 29 * 78
+ - ^ 70 1 49 ^ 14 62,70 ^ 1 - 49 + 14 ^ 2
+ / / 45 82 70 * 37 56,45 / 82 / 70 / ( 37 * 56 )
+ + ^ 10 1 33 / 93 49,83 ^ 1 + 33 + 93 / 49
- 20 * ^ 68 98 ^ 90 1,20 - 68 / 99 / 90 ^ 1
+ + + 90 * 96 3 39 86,23 + 96 * 52 + 39 ^ 86
- + 64 ^ 9 1 * 74 7,64 + 9 ^ 1 + 8 / 7
- ^ 21 1 * 66 / 97 85,21 ^ 1 - ( 89 / ( 15 / ( 85 ) ) )
+ - ^ 78 2 * 40 61 55,78 - 2 - 40 * 51 + 57
- * 37 41 / 48 / 26 71,37 * 24 - 48 / ( 26 / ( 50 ) )
