Formula,Result
187.71 -794.85 357.72 -808.69 927.5 + + + /,927.5 + -808.69 + 357.72 + / / 187.71
12.17 33.17 ^ * / - ^ 1 ^,-500.8 / 312.51 ^ 1 ^ 33.17 - 12.17
-37.01 282.3 85.13 -459.27 / - / / /,-176.04 - -459.27 / 85.13 * 282.3 / +
599.93 -715.51 783.41 + ^ / 379.36 -843.14 *,783.41 + -715.51 / ( + + 379.36 ) * 599.93
/ 149.13 -697.73 -448.44 + + + ^ 1,-448.44 + -697.73 - 149.13 ^ 1 / 517.89
+ - ^ 1 810.48 - / 1 -960.6,( 156.27 + 1 - ( 810.48 ^ 1 - ( -960.6 ) ) )
-628.78 913.7 ^ ^ - ^ 2 * -30.94,233.07 / 913.7 ^ 2 - -628.78 * ( -30.94 )
-762.78 + -597.21 - 282.14 -627.1 -720.67 - /,-762.78 + ( -597.21 - ( -720.67 / -627.1 / 282.14 ) )
221.64 -790.85 / 613.86 - * ^ 2 *,613.86 - 32.55 ^ 2 / -790.85 * 221.64
-315.95 203.53 -437.39 -378.88 447.59 * / + *,447.59 / -378.88 / -437.39 + * - -315.95
-863.43 -650.41 -812.5 488.04 * + ^ 1 /,488.04 * -812.5 ^ 1 + -650.41 + -863.43
606.22 797.57 269.58 -637.86 - - ^ 1 ^,( -637.86 ^ 269.58 ^ 1 - 797.57 + 606.22 )
-81.64 ^ -177.23 89.82 -529.48 - * * /,-529.48 - 89.82 * -177.23 * 987.7 / -81.64
-892.5 - -703.16 / ^ 135.78 -127.51 ^ 1,-892.5 - ( * / ( -127.51 / 135.78 ) ^ 1 )
-559.1 -703.12 454.43 + -250.12 / * - /,-250.12 - 423.38 * 454.43 - -703.12 / -559.1
-768.18 -666.52 -799.16 -376.97 628.49 * * + +,^ * -376.97 * -799.16 / -666.52 + ^
845.65 -117.01 -50.62 172.67 - + / / 412.59,172.67 - -50.62 + -117.01 * 845.65 / ( 412.59 )
-274.53 -609.85 414.95 - ^ 2 + ^ 2,414.95 ^ -80.05 - -609.85 ^ 2 + -274.53
-12.85 -461.21 -208.83 + ^ 2 + + 1,-208.83 ^ 2 + -461.21 ^ 1 + -12.85
-711.63 / -197.0 -30.45 * - * - -943.28,-30.45 * -197.0 - -20.95 * -711.63 / ( -943.28 )
-179.52 -129.47 -621.48 * + ^ 1 ^ 1,* * -129.47 ^ 1 + -179.52 ^ 1
-823.59 -142.38 * 109.64 / + / ^ 2,109.64 / -864.2 + -142.38 ^ 2 + -823.59
457.67 305.56 + 96.74 -372.66 - - / -,- - 96.74 - ^ * 305.56 - 457.67
-328.02 57.78 -631.37 636.77 + ^ -424.44 + -,636.77 ^ 1 + -631.37 + 57.78 - *
197.55 -457.71 -720.53 330.91 / - ^ 1 *,330.91 / -720.53 ^ 1 - -457.71 * 197.55
^ 932.17 -720.01 946.2 + ^ 1 + -,946.2 ^ 1 + -720.01 + ^ - 629.15
-982.25 - 411.61 659.43 * - -955.95 - 778.49,( -982.25 * ( 659.43 * 411.61 - ( -955.95 - ( + ) ) ) )
-182.45 / -990.86 -827.74 341.33 982.59 + + *,-182.45 / ( 982.59 + 341.33 + -827.74 / -990.86 )
573.91 -29.12 98.68 844.68 + ^ 672.57 / *,+ ^ 1 + 98.68 / -29.12 / ^
- -746.39 557.63 -627.47 -820.05 + + - /,-820.05 + -627.47 + - - - / -889.25
/ - ^ 2 -846.76 859.5 / ^ 1,169.24 + 2 - ( 859.5 / -846.76 ^ 259.88 )
- -632.13 134.88 / + ^ ^ 2 -313.59,134.88 / - + 114.21 ^ 2 + ( -313.59 )
^ + ^ 2 -920.76 741.95 -627.99 / /,74.88 ^ 313.54 + ( / / 741.95 / -920.76 )
650.26 / -326.41 -586.63 - * 1 ^ 2,650.26 / ( -586.63 ^ 1 - -326.41 + -678.59 )
913.52 + -238.29 -81.08 - ^ 1 - -,^ ^ 1 + -238.29 - 324.15 - 913.52
^ 338.17 181.6 -238.68 607.83 ^ - / +,* + -238.68 - 181.6 / 338.17 + -456.43
264.61 + ^ 2 * -26.44 / ^ -406.88,264.61 ^ 653.05 ^ ( -26.44 / 272.3 * ( -406.88 ) )
-465.96 + * -264.46 -94.16 * + / -85.88,-465.96 + ( -94.16 / -264.46 + 995.37 / ( + ) )
-381.38 ^ -685.16 * + + 909.98 -630.95 +,-685.16 * -784.68 + + + ( -630.95 + 909.98 )
-793.53 816.45 10.0 942.82 + ^ 1 * +,+ ^ 1 + 10.0 + 816.45 + /
670.98 921.88 / 455.2 + ^ 2 * /,455.2 ^ 2 + -301.71 * + / 670.98
-508.69 -635.71 634.75 -819.42 * - * ^ 1,( -819.42 * / - -635.71 ^ 1 + -508.69 )
- -638.73 -246.43 - - 2 * ^ 1,-246.43 ^ 211.42 - -638.73 * 297.07 ^ 1
234.89 999.18 * / + + 1 - *,^ ^ 1 + -167.76 - 999.18 * 234.89
-101.68 655.22 ^ 56.0 / - ^ 940.46 -,56.0 / 336.7 ^ 730.73 - 655.22 / -101.68
^ + ^ 1 -23.41 -19.67 + ^ 1,674.69 ^ -193.92 + ( ^ + -23.41 - 1 )
94.54 562.87 779.51 ^ - - 1 * -,911.22 ^ -371.48 - 779.51 * 562.87 - 94.54
161.3 947.37 555.47 -433.72 - * 1 - -,-433.72 ^ 1 - 555.47 - 947.37 - 161.3
35.99 + -728.77 + -226.44 - ^ 1 44.66,35.99 + ( - + ( -226.44 ^ 1 - ( 44.66 ) ) )
