Formula,Result
- - + 13 * 34 -40 * 92 -17 - + / * 99 -53 99 -81 93,13 + 34 * -40 - 92 * -17 - ( 99 * -53 / 99 + -81 - 93 )
/ * * * -95 90 66 -86 - * * * 14 30 -89 30 * 84 42,-95 * 90 * 66 * -86 / ( 14 * 30 * -89 * 30 - 84 * 42 )
- - / / 97 85 -15 * - - -21 -52 / -45 29 -4 * 36 -7,97 / 85 / -15 - ( -21 - -52 - -45 / 29 ) * -4 - 36 * -7
+ + / -36 -80 5 / * / * 16 14 -54 -50 * * 79 76 26,-36 / -80 + 5 + ( 16 * 14 / -54 * -50 / ( 79 * 76 * 26 ) )
+ + + - + - + * 20 16 -60 -92 86 / 30 -29 98 -83 -66,20 * 16 + -60 - -92 + 86 - 30 / -29 + 98 + -83 + -66
+ - + * 67 4 -23 -51 * -97 + -85 - - -44 / -69 60 -54,67 * 4 + -23 - -51 + -97 * ( -85 + ( -44 - -69 / 60 - ( -54 ) ) )
- + / / -26 99 47 23 / 94 - * 35 10 / / -2 -8 75,-26 / 99 / 47 + 23 - 94 / ( 35 * 10 - ( -2 / -8 ) / ( 75 ) )
- - + + - 43 * / 59 29 -44 -34 -8 28 / -71 + 49 -9,43 - 59 / 29 * -44 + -34 + -8 - 28 - -71 / ( 49 + -9 )
+ + / * * -31 2 1 -74 42 - - + 84 37 / -29 -11 -26,-31 * 2 * 1 / -74 + 42 + ( 84 + 37 - -29 / -11 - -26 )
- - - 21 -6 / / / 55 -31 46 / -11 19 * / 76 -63 6,21 - -6 - 55 / -31 / 46 / ( -11 / 19 ) - 76 / -63 * 6
+ - - 93 * 5 -59 -87 * / / 47 -67 -68 - 2 / 34 80,93 - 5 * -59 - -87 + 47 / -67 / -68 * ( 2 - 34 / 80 )
+ - + / 41 10 46 / -6 54 / -90 / -44 * * 56 48 -11,41 / 10 + 46 - -6 / 54 + -90 / ( -44 / ( 56 * 48 * -11 ) )
* 86 - + -29 59 * -54 / 7 - 25 - 63 - * 19 -26 -6,86 * ( -29 + 59 - -54 * ( 7 / ( 25 - ( 63 - ( 19 * -26 - -6 ) ) ) ) )
+ - - + -60 -89 38 * / * / 72 66 -20 7 10 * -52 -98,-60 + -89 - 38 - 72 / 66 * -20 / 7 * 10 + -52 * -98
- + * 55 -8 38 / 58 * 1 + / / 57 76 75 * 20 30,55 * -8 + 38 - 58 / ( 1 * ( 57 / 76 / 75 + 20 * 30 ) )
- - + - - + - -8 98 96 73 -66 * -90 6 9 * -75 26,-8 - 98 + 96 - 73 - -66 + -90 * 6 - 9 - -75 * 26
- - 98 * * 86 - -13 * 1 -27 90 / * / 0 90 -68 11,98 - 86 * ( -13 - 1 * -27 ) * 90 - 0 / 90 * -68 / 11
- - + - / * -55 -55 - -16 * 53 -9 70 / 93 94 96 74,-55 * -55 / ( -16 - 53 * -9 ) - 70 + 93 / 94 - 96 - ( 74 )
- + + * / * -17 2 62 - -89 -95 23 50 / * -82 54 -38,-17 * 2 / 62 * ( -89 - -95 ) + 23 + 50 - -82 * 54 / -38
- + + - -92 35 * 7 -11 / * * 37 -63 -74 -18 / 86 43,-92 - 35 + 7 * -11 + 37 * -63 * -74 / -18 - 86 / ( 43 )
+ - / / -100 44 73 -100 - - 28 7 + - * 19 1 27 64,-100 / 44 / 73 - -100 + ( 28 - 7 - ( 19 * 1 - 27 + 64 ) )
+ - + -25 11 63 / / * / / 14 -37 -20 70 2 + -75 -100,-25 + 11 - 63 + 14 / -37 / -20 * 70 / 2 / ( -75 + -100 )
- + 21 * * / 79 -29 96 -6 / / / / -45 31 -68 -46 -70,21 + 79 / -29 * 96 * -6 - -45 / 31 / -68 / -46 / -70
* -73 + + 85 * / / -53 -19 - 85 -85 12 / / -15 75 22,-73 * ( 85 + -53 / -19 / ( 85 - -85 ) * 12 + -15 / 75 / 22 )
+ - 96 + - 25 62 -29 / / / * * 40 6 22 72 -16 -47,96 - ( 25 - 62 + -29 ) + 40 * 6 * 22 / 72 / -16 / ( -47 )
- + - -72 / -100 -18 -76 * -22 + / 27 7 * / 27 -48 42,-72 - -100 / -18 + -76 - -22 * ( 27 / 7 + ( 27 / -48 * 42 ) )
- + -91 * 77 -39 - + -69 / 59 63 + + -63 -6 * -71 -26,-91 + 77 * -39 - ( -69 + 59 / 63 - ( -63 + -6 + ( -71 * -26 ) ) )
+ + - 38 82 / / * -86 98 56 90 / * * -54 56 37 -99,38 - 82 + -86 * 98 / 56 / 90 + ( -54 * 56 * 37 / -99 )
+ + -91 -88 * 46 - + / -26 94 * 24 3 - 54 + -79 -53,-91 + -88 + 46 * ( -26 / 94 + 24 * 3 - ( 54 - ( -79 + -53 ) ) )
/ -65 * / / -98 21 -50 * / 67 90 - - - 86 -60 -19 81,-65 / ( -98 / 21 / -50 * ( 67 / 90 * ( 86 - -60 - -19 - 81 ) ) )
+ + + - 67 - / 69 -27 -7 * -43 89 14 * / 19 92 65,67 - ( 69 / -27 - -7 ) + -43 * 89 + 14 + 19 / 92 * 65
