Formula,Result
+++---*859073/925/7028355092,81*90-73-92/5-70/28+35+50+44
*-+-+*411*2183179682**63723,41*1+21*83-17+96-82-63*7*23
++-+*988824*/214199/9191-3659,98*88+24-21/41*99+91/91+36*59
+--+-/7776789653**/6962801667,77/76-78+96-91-5/62*80*16+67
-+-**/61826198*3611/241*185,61/82*61*98+36*11+24/1-1*85
+-+-++**272163/87252557612318,27*21*63+87/25+25+57+61-23+18
+--+53**/*4118348858*29447454,53+42*18/34*88*16-29*44-74+54
----+36//76786531//81768787,36+76/78/6-53-1-81/76/87-87
-+--+--2926*2177*247595838383,29-26-21*77+24*75-95-83+83-83
++-+++8270*-*425641165954017,82+18+42*56/41*16+59-5+40+17
--++-*/868348/8533*138956275,86/83*48-85/62+1*38+95-62-48
--11*/452964/*+/*33248278681,11-45/29*64-3*32/48*16*86/81
+----+647581*99233434/*582195,64+75-81-99*23-34-34+21*89/95
-++/*483293*/335752/2772*4335,48*32/93-33/57*52+27/72-43*63
+++-98**925934///11878328758,98-35*59*34+1/18/78/32+87+58
-++44/1461**//754391797/4169,44+14/19+7/54/39*17*97-75/69
-+///***57844223131973/698748,57*84*42*23/13/19/73+69/87-48
+++-++2976*/9861081*56536438,29+76+9/86*10-81+61*53+64+38
---/5886*/157368/**2348453362,58/86-15/73*68-23*48*45/33-62
--+++73*/**174686275245122446,73+17*46*86/27*52+45+12-24-46
--+--55*2828*75149216*/632371,55-28*28-75*14+92-16-63/23*71
----+*51381081**96857245-6476,51*38+10-81-96*85*72-45-64*76
+-+40*+*/842798954334//268766,40+84/27*98*95*43-34+26*87/66
++-+*/4160586367/1627*/325935,41/60*58*63-67+16/27+32/59*35
-+--/-40428173/71420*/455924,40-42+81-73-7/14+20-45/59*24
/-60****8124398241*+/8990410,60-81*24*39*82*41+89/90*4*10
-+++33/*81802783*5652//524830,33+81*80/27+83+30*52-52/48/30
-*---**67949*702488*22729716,67*9*49-70*24-88-22*72-9-16
---*339775*//*596673870*1219,33*97-75-5*96/67/38*70-56*19
*-+93-7552***4249786**109166,93+75/52-42*4*97*86-10*91*66
-++--36*37218//729132*734970,36-37*2-18+72/91/29+73*49-70
-+-/*/**967453449529/59883,9*67*45/34*4/95-29+61/8-83
---+++98/*58487111957259/3010,98+58*35*71+36+95-72-59-30/10
-++-+--60//63164623818491077,60-63/16/93-23+81-8+49+10-77
++**80785071/*/**34272345065,80*78/50+71+34*27*23/4*50/65
--*/****8451717063182231*6010,84*51*71*70*63/18*22-31-60*10
++-1140***/564236657-*955295,11-40+56/42*36*65*7+95*52*95
++++-+7967+8249*722567*55919,79+67-82/49+72*25+67+55*9+19
++++++755/203780//48188699,7+55+20/37+80+4/81/88+69+9
----6599//569322///99856885,65-99-56/93/2-2-99/57/35/85
++++*/502518/18248*113*9385,41/25*18+18/2+48+1*13+93*85
-++*4541/**3399899535//302527,95*41+33*99*89/60+35-30/25/27
-/-+--+5326**14844096794489,53+26-14*84*40-96+79-4+48-9
++---++6345*185682114*21786,63+45+18*56-82-1-14+21*78+6
--+-++--69/499323987440307570,73-49/93-23+98+74-40+30-75-70
--+++84//+735658959138/826518,84+73/56/10/95+91+38-82/65-18
-+32**/45939582**/*6595313170,32+45/93*95*82-65*95/31*31*70
---+*4142/724922/5082/*317788,41*42+72/49-22-50/82-46*77/88
-**+-*514191505/*/5242166669,51*41-91+50+5-52/42*16/66-69
++-++1668/749+/71635193*79,16+68+74/9-71/63*51+93+7*9
++++11*3054**/*428971991021,11+30*54+4*28/9*71*99+10+21
--+15*/*/*7231863126440/232,15+72*31/8*55/12*64-40-23/2
--+--631/*/74376631/885313,6-63-7/43*76/63+1-88/53-13
-+-*12*4999920/**+5494152928,12-49*9-99+20-54*94*15*29/28
+++-*168//844457*535345*5936,16*8-84/44/13+53*53+45+59*36
